#BLTrackFile VirtualDetector/DetBackward
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-1845.68 -1066.82 -0.5 -0.340657 -0.199734 -0.199958 11.5098 22 131 11415 11403 1
-263.618 -1547.65 -0.5 -0.0675374 -0.39619 -0.269897 9.76246 22 131 11639 11638 1
123.061 1815.78 -0.5 0.0547653 0.782629 -0.451875 10.4617 22 131 12110 12109 1
-3808.87 -817.552 -0.5 -0.306677 -0.0590323 -0.0760118 17.0387 22 131 13257 13256 1
2522.32 2412.05 -0.5 0.356152 0.337364 -0.143043 15.7715 22 131 13926 13897 1
1826.92 1354.25 -0.5 1.60143 1.17477 -0.89986 11.9194 22 131 14080 13630 1
-224.665 -1382.71 -0.5 -0.0736509 -0.418333 -0.284064 9.5544 22 131 15323 15295 1
337.439 -2154.26 -0.5 0.0705485 -0.455479 -0.220639 11.5922 22 131 16923 16921 1
1739.44 -611.138 -0.5 0.482823 -0.171698 -0.293093 10.5482 22 131 17214 17213 1
5498.55 1343.06 -0.5 1.09584 0.268134 -0.210355 22.7289 22 131 17502 17501 1
1071.93 -1647.02 -0.5 0.654433 -1.00782 -0.646231 10.9657 22 131 17529 17501 1
3426.92 87.159 -0.5 0.975257 0.0255665 -0.298667 15.4601 22 131 17720 17719 1
-1169.06 1923.91 -0.5 -0.188195 0.305142 -0.162182 12.7253 22 131 17770 17740 1
3043.94 113.399 -0.5 0.38289 0.0187939 -0.133839 14.4022 22 131 19949 19946 1
-4549.04 650.786 -0.5 -0.359495 0.0525774 -0.0740411 19.2238 22 131 21127 21126 1
-862.821 186.74 -0.5 -40.6245 9.19384 -48.6405 70.4761 2112 131 22148 22093 1
3912.52 -5081.99 -0.5 0.407389 -0.527332 -0.110294 26.2508 22 132 1298 1269 1
-8517.83 3293.23 -0.5 -2.9878 1.15715 -0.375169 35.2438 22 132 1327 1269 1
-1336.93 651.148 -0.5 -1.48659 0.742236 -1.18696 9.80523 22 132 1802 1767 1
2527.83 3030.98 -0.5 0.362007 0.446826 -0.150165 17.042 22 132 4994 4993 1
8.50489 1178.7 -0.5 0.0089975 0.808375 -0.685535 8.50743 22 132 4996 4993 1
8.88548 3647.73 -0.5 0.0297611 7.93063 -2.17175 15.9645 22 132 5010 4993 1
1231.58 713.998 -0.5 0.279984 0.155153 -0.23674 9.07748 22 132 5603 1 1
-1058.73 -2447.61 -0.5 -0.189416 -0.436473 -0.186368 13.0488 22 132 6957 6930 1
-6433.71 -3482.14 -0.5 -0.550581 -0.299798 -0.0917142 28.0919 22 132 8775 8543 1
-1718 605.646 -0.5 -2.00227 0.711881 -1.23075 10.49 22 132 9737 9736 1
119.303 847.836 -0.5 0.0515546 0.280451 -0.364366 8.1767 22 132 11753 11752 1
-3542.75 1608.69 -0.5 -3.04077 1.38641 -0.893128 16.8847 22 132 13424 13423 1
-55.9014 -1654.1 -0.5 -0.0407109 -0.697651 -0.461067 11.2193 11 132 14100 14073 1
514.687 -2503.39 -0.5 0.114285 -0.591981 -0.246481 12.8221 22 132 14101 14054 1
-689.853 -1995 -0.5 -1.07004 -3.13634 -1.63163 11.2675 22 132 14321 14320 1
752.661 2932.12 -0.5 0.124137 0.5185 -0.190648 14.2916 22 132 14911 14253 1
-1586.81 2246.6 -0.5 -0.233491 0.332304 -0.157227 13.1806 22 132 15830 6930 1
868.347 2637.67 -0.5 0.126401 0.352844 -0.142827 13.3675 22 132 16265 16165 1
999.043 -2395.73 -0.5 0.769271 -1.8323 -0.8155 12.8579 22 132 17145 17075 1
774.87 -3159.46 -0.5 0.717787 -2.93932 -0.989367 14.9162 22 132 17170 17075 1
5936.72 -2141.48 -0.5 1.16242 -0.412776 -0.210558 24.9092 22 132 17362 17235 1
1366.78 -290.266 -0.5 0.485752 -0.0992879 -0.360595 9.10093 22 132 20731 20615 1
-4811.36 5406.37 -0.5 -1.67082 1.88363 -0.358732 27.7927 22 132 21033 20994 1
1336.51 2346.8 -0.5 0.346385 0.614255 -0.274778 13.1592 22 132 21295 21294 1
-297.518 -908.704 -0.5 -0.0847408 -0.30007 -0.35473 8.19595 22 132 23235 23209 1
805.865 2044.1 -0.5 0.171367 0.423413 -0.209844 11.4672 22 132 23766 23765 1
-39.8145 240.625 -0.5 -0.0168485 0.121435 -0.496074 6.81295 22 132 24088 24064 1
-320.051 584.474 -0.5 -0.133271 0.254514 -0.422589 7.33603 22 132 25052 25051 1
-266.468 -2407.27 -0.5 -0.0492549 -0.467617 -0.200071 12.056 22 132 25115 25080 1
213.262 24.7485 -0.5 0.0830007 0.00773234 -0.325054 6.68076 22 132 25229 25204 1
1930.51 1740.48 -0.5 1.86164 1.66327 -1.01358 12.9331 22 132 27960 27958 1
1718.67 -751.753 -0.5 0.539561 -0.252519 -0.301109 10.5402 22 133 3382 3318 1
-2826.1 928.076 -0.5 -4.01923 1.30974 -1.50583 14.0588 22 133 4887 4818 1
-285.263 803.373 -0.5 -0.180943 0.472331 -0.648918 8.20621 22 133 6022 6021 1
-4672.16 -4087.98 -0.5 -0.349791 -0.298368 -0.0764127 34.6131 11 133 6275 6251 1
4369.59 -3396.02 -0.5 0.607401 -0.471487 -0.136489 22.0435 22 133 6533 6433 1
101.649 -516.743 -0.5 0.046737 -0.167886 -0.391836 7.55009 22 133 8814 8813 1
1108.3 -1177.71 -0.5 0.30873 -0.332484 -0.304948 10.067 22 133 9510 9509 1
-1487.04 -1500.59 -0.5 -0.283905 -0.286333 -0.206849 11.4784 22 133 9841 9840 1
2645.78 2471.84 -0.5 0.35954 0.335164 -0.1397 16.0205 22 133 10156 10107 1
-81.8097 206.078 -0.5 -0.0702389 0.172054 -0.825491 6.55038 22 133 10747 10746 1
5150.18 -28.8004 -0.5 0.500443 -0.00343418 -0.103272 21.1016 22 133 11196 11195 1
-1652.41 581.428 -0.5 -2.02601 0.713558 -1.2896 10.2832 22 133 13505 13504 1
677.57 1444.86 -0.5 0.307856 0.626507 -0.473374 10.054 22 133 14301 14247 1
295.089 602.108 -0.5 0.388641 0.641668 -1.20834 7.89365 22 133 14325 14247 1
1397.39 582.769 -0.5 0.483832 0.191476 -0.328223 9.17996 22 133 14805 14803 1
-886.709 -494.789 -0.5 -0.324472 -0.182273 -0.350163 7.87691 22 133 16552 16527 1
1926.32 205.488 -0.5 1.28043 0.114821 -0.687147 10.718 22 133 16681 16680 1
-50.2193 37.111 -0.5 -0.0227346 0.0142107 -0.442992 6.21811 22 133 17443 17377 1
-2111.34 -3103.24 -0.5 -0.275762 -0.406163 -0.141798 16.5264 22 133 17682 17681 1
-1285.14 669.722 -0.5 -0.427412 0.223453 -0.329265 9.24443 22 133 17918 17886 1
144.874 -563.922 -0.5 0.0391448 -0.154372 -0.274144 7.16712 22 133 18269 18268 1
-1442.13 2734.34 -0.5 -0.0952161 0.175735 -0.0708185 14.3662 22 133 18271 18268 1
2696.97 1734.69 -0.5 0.326106 0.206556 -0.1293 14.6415 22 133 19188 19162 1
1610.19 -191.279 -0.5 0.40626 -0.0476062 -0.248563 9.63923 22 133 19576 19575 1
2249.01 -654.601 -0.5 0.619803 -0.184278 -0.28449 12.934 22 133 20081 20055 1
409.788 93.3973 -0.5 10.4493 2.17884 -26.9774 123.767 2112 133 20157 20055 1
-326.182 3009.99 -0.5 -0.605928 5.58796 -1.85234 13.9297 22 133 20914 20842 1
-3074 392.327 -0.5 -0.47928 0.0634076 -0.165498 14.4552 22 133 23364 23363 1
382.48 -1425.49 -0.5 0.0866374 -0.423541 -0.301829 9.80399 22 133 24091 24090 1
3723.9 4238.2 -0.5 0.661945 0.754112 -0.189378 22.6272 22 133 25827 25818 1
2118.89 756.582 -0.5 0.238304 0.0745523 -0.117426 11.9959 22 133 26709 26654 1
-1326.79 2055.71 -0.5 -1.27942 1.98829 -1.00871 12.2681 22 133 27620 27567 1
147.803 -8996.04 -0.5 0.0119709 -0.847818 -0.094182 33.5849 22 133 27922 27845 1
412.909 334.698 -0.5 0.0968382 0.0905635 -0.281231 7.04597 22 133 28112 28111 1
7444.93 -2604.29 -0.5 5.38099 -1.88146 -0.775678 30.1591 22 133 28540 28512 1
-738.772 -1632.57 -0.5 -0.0761378 -0.182719 -0.121255 10.5873 22 133 29272 29271 1
1064.01 401.779 -0.5 0.264783 0.0942881 -0.238535 8.61125 22 133 29568 29567 1
-76.8996 -365.967 -0.5 -0.0352297 -0.163551 -0.436724 6.82643 22 133 30573 30572 1
-2116.43 -3168.1 -0.5 -0.197819 -0.295177 -0.0976364 16.6964 22 133 31632 31536 1
101.392 -412.165 -0.5 0.134502 -0.569283 -1.38026 7.00772 22 133 32082 32081 1
1320.83 -1140.93 -0.5 0.271759 -0.244962 -0.221237 10.1841 22 133 32112 32111 1
5029.78 1184.58 -0.5 0.812466 0.193599 -0.169361 21.152 22 133 35428 35359 1
-486.788 -380.568 -0.5 -0.186627 -0.146402 -0.376538 7.13174 22 133 36163 36142 1
373.468 55.9488 -0.5 0.454193 0.0766202 -1.29332 7.13368 22 133 36521 36520 1
353.046 507.072 -0.5 0.149445 0.218681 -0.436995 7.38978 22 133 37559 37558 1
19.5326 209.428 -0.5 0.0085383 0.117491 -0.607503 7.13853 22 133 39108 39106 1
777.956 1156.21 -0.5 0.146678 0.217871 -0.198346 9.2685 22 133 39779 38811 1
6795.58 -5065.86 -0.5 0.352561 -0.265457 -0.0535249 31.9115 22 133 40175 40160 1
275.037 910.496 -0.5 0.274782 1.0246 -1.16985 8.00958 22 133 40263 40160 1
3482.03 -422.253 -0.5 0.486592 -0.0592179 -0.144364 15.6446 22 133 42509 42508 1
-16.0334 425.477 -0.5 0.0126181 0.176242 -0.431444 7.40832 22 133 42815 42814 1
2728.52 -3193.09 -0.5 0.322024 -0.376674 -0.124648 17.9756 22 134 1202 1201 1
5818.13 602.389 -0.5 0.435555 0.0445542 -0.0796688 23.4119 22 134 1414 1413 1
3725.93 733.984 -0.5 0.804188 0.160643 -0.224335 16.6181 22 134 2489 2469 1
-3237.3 6792.03 -0.5 -0.346402 0.727362 -0.11113 28.8386 22 134 2507 2506 1
3074.95 -541.705 -0.5 0.276804 -0.0486784 -0.0813866 14.9348 22 134 4292 4290 1
-3235.87 -818.125 -0.5 -0.64278 -0.164396 -0.19528 15.0459 22 134 4396 4288 1
-73.4971 -96.7321 -0.5 -0.0340435 -0.0613746 -0.506156 7.05666 22 134 5771 5732 1
469.936 3048 -0.5 0.0568407 0.37419 -0.130921 14.3793 22 134 8206 8108 1
-5588.28 -2290.4 -0.5 -0.465614 -0.19074 -0.0891163 24.0353 22 134 9179 9175 1
-1433.51 2464.18 -0.5 -0.151286 0.250652 -0.106904 13.7533 22 134 9204 9203 1
706.245 -1219.43 -0.5 0.224377 -0.385245 -0.341738 9.31892 22 134 9398 9292 1
1034.2 -947.813 -0.5 0.820126 -0.754191 -0.81422 9.22391 22 134 11661 11633 1
-1317 2217.36 -0.5 -0.157872 0.260925 -0.119912 12.7048 22 134 11687 11662 1
-2208.39 3802.45 -0.5 -0.408618 0.705045 -0.189425 18.4805 22 134 12881 12851 1
-600.643 -2086.3 -0.5 -0.217443 -0.715057 -0.361562 11.6087 22 134 14178 14150 1
1715.34 -1259.08 -0.5 0.548457 -0.407945 -0.348478 11.5367 22 134 14864 14747 1
-804.893 420.411 -0.5 -0.734576 0.383416 -0.928925 7.91768 22 134 18697 18696 1
15.928 97.46 -0.5 0.0182747 0.0288554 -0.451895 7.05961 22 134 20085 20082 1
294.349 -1885.37 -0.5 0.0470213 -0.317561 -0.185013 10.8771 22 134 20164 20162 1
822.195 -1077.22 -0.5 0.137839 -0.180863 -0.151143 9.0193 22 134 20343 20309 1
3957.34 -5080.46 -0.5 0.356923 -0.46328 -0.0952715 25.2015 22 134 21815 21758 1
1634.43 2873.33 -0.5 1.63299 2.88892 -1.01976 14.936 22 134 22188 22187 1
-2702.02 2955.38 -0.5 -3.39719 3.71231 -1.31548 17.2642 22 134 22598 22521 1
-1785.06 601.425 -0.5 -0.667049 0.226956 -0.379898 10.4025 22 134 23117 23116 1
-3087.92 -428.515 -0.5 -0.550084 -0.077037 -0.186275 14.3643 22 134 23515 23470 1
-1708.13 625.731 -0.5 -0.382812 0.136784 -0.233145 10.5631 22 134 24223 24222 1
4404.5 -383.384 -0.5 1.01114 -0.0933568 -0.235354 18.6093 22 134 24870 24869 1
135.58 -165.045 -0.5 0.13508 -0.18353 -1.11518 6.90211 22 134 25498 25497 1
-7587.98 -648.317 -0.5 -0.418162 -0.0384696 -0.0586603 29.1685 22 134 25907 25799 1
252.732 -1004.72 -0.5 0.131998 -0.542944 -0.554127 8.24672 22 134 26674 26673 1
-2154.44 -193.791 -0.5 -2.54063 -0.244218 -1.17972 11.3207 22 134 26910 26908 1
1579.25 -1580.44 -0.5 0.268579 -0.267837 -0.182346 11.7157 22 134 27537 27514 1
-652.848 1644.65 -0.5 -0.204968 0.539624 -0.358139 10.4311 22 134 28856 28765 1
-708.262 -2402.53 -0.5 -0.132598 -0.447436 -0.196613 12.6463 22 134 28946 28945 1
-138.456 -10.3892 -0.5 -0.0516706 -0.0268655 -0.575406 7.11003 22 134 29342 29341 1
297.964 199.763 -0.5 0.443337 0.276944 -1.49809 7.07837 22 134 30341 30340 1
-7859.92 -4212.61 -0.5 -0.633657 -0.336043 -0.0832855 33.4595 22 134 33413 33275 1
83.2712 -179.119 -0.5 0.0457101 -0.079058 -0.502773 7.02067 22 134 34426 34425 1
218.786 -13.9595 -0.5 0.127403 -0.0522182 -0.81583 7.23837 22 134 35105 35104 1
-1633.31 -1162.24 -0.5 -0.352766 -0.248966 -0.226229 10.929 22 135 1083 1082 1
-130.163 -206.651 -0.5 -0.164317 -0.242676 -1.22214 6.99009 22 135 3451 3408 1
-1013.11 1369.12 -0.5 -1.03494 1.38528 -1.10982 10.3291 22 135 3679 3665 1
-401.454 -223.279 -0.5 -0.192542 -0.104285 -0.461706 6.92199 22 135 3786 3785 1
376.485 1163.75 -0.5 0.0876034 0.27508 -0.27186 8.9173 22 135 4217 3962 1
4395.5 6928.42 -0.5 0.326544 0.517386 -0.0750737 30.8856 22 135 5936 5305 1
4362.56 2698.51 -0.5 0.425882 0.263631 -0.101206 20.9572 22 135 6001 5998 1
1702.06 -1681.55 -0.5 0.188703 -0.18995 -0.121635 12.2775 22 135 6096 6064 1
444.991 977.635 -0.5 0.139481 0.30703 -0.310534 8.63756 22 135 6127 6099 1
816.399 964.917 -0.5 0.190707 0.220409 -0.237975 8.87486 22 135 8408 8407 1
-3790.49 3805.83 -0.5 -1.59684 1.60004 -0.422013 21.6545 22 135 8488 8452 1
-486.517 983.275 -0.5 -0.742344 1.48929 -1.53759 8.35179 22 135 8623 8452 1
1049.03 -943.172 -0.5 0.753856 -0.68944 -0.778448 9.50276 22 135 13753 13699 1
-606.757 -1557.79 -0.5 -0.108473 -0.257119 -0.155443 10.4615 22 135 14003 13909 1
451.472 647.732 -0.5 0.109534 0.16069 -0.239507 7.90849 22 135 14061 13909 1
48.4161 131.346 -0.5 0.00810463 0.0623036 -0.438771 6.91162 22 135 14441 14440 1
-604.209 93.0974 -0.5 -0.0946708 0.0106818 -0.142559 6.92362 22 135 15158 15100 1
-5053.39 -3206.44 -0.5 -0.493092 -0.314372 -0.105079 23.8881 22 135 15464 15462 1
-1248.1 3018.37 -0.5 -0.0974853 0.253596 -0.0892531 15.2784 22 135 15875 15855 1
-174.868 -352.29 -0.5 -0.0823392 -0.163884 -0.476951 7.13322 22 135 18156 18126 1
634.074 -988.956 -0.5 0.187649 -0.29349 -0.289428 8.71795 22 135 18382 18380 1
3754.85 -1067.85 -0.5 0.473712 -0.1448 -0.125498 17.0723 22 135 18410 18385 1
45.0375 577.59 -0.5 0.033704 0.214909 -0.42732 7.37284 22 135 21542 21514 1
104.329 329.737 -0.5 0.0501041 0.162389 -0.481912 6.79713 22 135 22687 22686 1
-321.406 108.665 -0.5 -0.155965 0.048232 -0.48422 6.86825 22 135 22838 22837 1
230.125 2651.23 -0.5 0.420553 4.90654 -1.85666 12.7854 22 135 24112 24059 1
545.491 -103.175 -0.5 3.03553 -0.603771 -5.51567 7.04068 22 135 25661 25580 1
542.214 -618.332 -0.5 0.598499 -0.715317 -1.06703 7.58457 22 135 25662 25580 1
-271.054 1673.27 -0.5 -0.115566 0.746605 -0.424303 10.0259 22 135 27131 27104 1
3499.98 3302.07 -0.5 0.265835 0.246157 -0.0814618 19.9417 22 135 27162 27134 1
-714.602 -71.6903 -0.5 -0.897619 -0.11212 -1.3195 7.7855 22 135 28433 28432 1
43.5011 -212.149 -0.5 0.0180748 -0.104306 -0.499913 6.94883 22 135 29177 29176 1
304.524 -1429.48 -0.5 0.297874 -1.3564 -1.01611 9.71994 22 135 29595 29594 1
121.047 -193.458 -0.5 0.115301 -0.221008 -1.35746 6.77502 22 135 31229 31179 1
1030.84 -879.941 -0.5 0.500719 -0.427516 -0.524277 9.1752 22 135 31683 31544 1
980.816 -3730.54 -0.5 0.347745 -1.33643 -0.371906 16.7989 22 135 31768 31544 1
-221.743 1561.05 -0.5 -0.0344136 0.314395 -0.211899 9.74005 22 135 33474 32798 1
-326.325 608.364 -0.5 -0.128447 0.247764 -0.390723 7.32185 22 135 34819 34789 1
-576.473 648.867 -0.5 -0.158564 0.16815 -0.270645 7.67302 22 135 35256 35255 1
3907.11 -2712.79 -0.5 0.299548 -0.20492 -0.0827176 19.6787 22 135 35259 35255 1
-2573.51 6.29214 -0.5 -0.318882 0.0110809 -0.12065 12.8117 22 135 35323 35322 1
-185.006 -357.834 -0.5 -0.19475 -0.254629 -0.88993 7.30157 22 135 38358 38153 1
-4669.41 -6944.93 -0.5 -0.298817 -0.44876 -0.0701149 31.7466 22 135 38765 38735 1
-326.519 3032 -0.5 -0.0538735 0.485308 -0.150644 14.1803 22 135 40312 40311 1
733.795 -168.813 -0.5 0.640744 -0.113205 -0.870564 7.41435 22 135 40426 40311 1
152.204 -1110.18 -0.5 0.0661965 -0.502202 -0.444465 8.22204 22 135 40746 40311 1
111.267 -919.774 -0.5 0.0432337 -0.390493 -0.412667 7.78834 22 135 41383 41382 1
1361.02 374.031 -0.5 0.50817 0.138756 -0.361001 9.0206 22 135 41386 41382 1
441.764 858.1 -0.5 0.134199 0.267813 -0.33423 8.20804 22 135 41847 41846 1
-1806.95 86.5917 -0.5 -0.328676 0.031644 -0.17212 10.6383 22 135 42315 42314 1
-2269.17 4423.56 -0.5 -0.165235 0.319286 -0.0780741 20.5324 22 136 1347 1346 1
2195.32 951.12 -0.5 0.262144 0.124911 -0.131854 12.427 22 136 3935 3773 1
4148.21 -853.338 -0.5 7.46195 -1.49935 -1.9305 18.1375 22 136 4455 4420 1
3414.53 -979.73 -0.5 0.472129 -0.134224 -0.142118 15.8052 22 136 4994 4993 1
-6438.49 -373.367 -0.5 -0.503339 -0.0304804 -0.0827091 25.2758 22 136 5879 5858 1
1757.18 268.781 -0.5 0.822287 0.122806 -0.515958 10.4812 22 136 6250 6214 1
-531.504 2428.22 -0.5 -0.500349 2.30306 -1.02627 12.6252 22 136 6439 6438 1
-573.522 -2120.79 -0.5 -0.118768 -0.443053 -0.225207 11.7742 22 136 9448 9447 1
5027.8 -749.896 -0.5 6.04816 -0.893053 -1.22246 20.7124 22 136 9871 9838 1
-1171.55 1017.27 -0.5 -0.124348 0.0949498 -0.102137 9.92488 22 136 11419 11418 1
-2240.6 406.742 -0.5 -0.626705 0.115824 -0.282111 11.6424 22 136 11823 11822 1
-208.956 901.755 -0.5 -0.0533173 0.311775 -0.40134 8.38486 22 136 12345 12343 1
355.127 1156.7 -0.5 0.515908 1.32917 -1.3069 9.11497 22 136 12347 12346 1
-31.074 -1007.58 -0.5 -0.00631595 -0.316628 -0.329477 8.442 22 136 12425 12424 1
-1580.4 -1114.17 -0.5 -0.368426 -0.258224 -0.242287 10.7346 22 136 12946 12938 1
-680.088 -637.288 -0.5 -0.22274 -0.233287 -0.396338 8.09301 22 136 13505 13504 1
1026.32 46.4329 -0.5 0.197684 0.000713207 -0.18979 8.13482 22 136 13711 13655 1
-1740.39 -66.0861 -0.5 -0.260881 -0.00570202 -0.149923 10.049 22 136 13994 13992 1
5303.45 -1600.27 -0.5 0.742181 -0.223092 -0.134788 22.9834 22 136 14085 14057 1
-889.757 119.657 -0.5 -18.9551 2.66239 -20.8051 152.069 2112 136 14086 14057 1
336.826 50.2771 -0.5 0.159908 0.0249814 -0.463582 6.80716 22 136 14158 14121 1
645.409 2822.12 -0.5 0.109353 0.47165 -0.163426 13.4677 22 136 14444 14394 1
730.847 2612.3 -0.5 0.126367 0.462991 -0.170726 12.8976 22 136 14675 14674 1
55.7331 -301.204 -0.5 0.0350555 -0.146659 -0.487316 6.68205 22 136 14902 14901 1
-2548.45 64.8249 -0.5 -0.475621 0.00480407 -0.186767 12.5168 22 136 15726 15693 1
221.114 2333.81 -0.5 0.155405 1.54733 -0.688786 11.8424 22 136 15728 15727 1
168.882 83.7179 -0.5 0.0715123 0.0353333 -0.4081 6.6198 22 136 15798 15691 1
1726.41 390.584 -0.5 2.20654 0.519517 -1.33368 10.3775 22 136 16323 16304 1
773.417 2858.02 -0.5 0.624059 2.28556 -0.806761 13.8566 22 136 17462 17461 1
5512.09 833.201 -0.5 0.666832 0.101872 -0.129087 22.5392 22 136 18944 18943 1
-2961.91 3059.08 -0.5 -0.339416 0.352932 -0.121598 18.1619 22 136 19117 19085 1
-2931.98 3736.69 -0.5 -0.34379 0.441269 -0.119273 19.6112 22 136 19958 19926 1
-106.504 291.431 -0.5 -0.0425002 0.146651 -0.487655 7.00197 22 136 20022 19997 1
-2310.21 5246.53 -0.5 -0.201727 0.46126 -0.0875494 22.7512 22 136 22304 22272 1
-766.147 1268.52 -0.5 -0.182864 0.317587 -0.262674 9.70684 22 136 23468 23466 1
-2226.64 2260.88 -0.5 -0.339899 0.346023 -0.1608 14.7008 22 136 24272 24271 1
1149.85 3532.5 -0.5 0.158859 0.501488 -0.150706 16.5685 22 136 24478 24477 1
-411.758 -536.334 -0.5 -0.175938 -0.207003 -0.398928 7.94808 22 137 1175 1089 1
1255.98 812.973 -0.5 0.354534 0.22857 -0.288411 9.66823 22 137 6319 6318 1
1233.35 861.176 -0.5 0.161172 0.117574 -0.140476 9.85713 22 137 6348 6318 1
-585.759 -1485.12 -0.5 -0.153546 -0.397807 -0.28159 9.99215 22 137 7444 7443 1
-1578.59 -1609.92 -0.5 -0.276913 -0.297377 -0.182664 11.666 22 137 8235 8234 1
-1614.99 302.601 -0.5 -0.549937 0.108582 -0.346419 9.95872 22 137 8863 8862 1
1826.36 -4355.99 -0.5 0.172981 -0.41979 -0.101622 19.6857 22 137 12190 11947 1
3651.86 -1227.82 -0.5 0.407085 -0.138739 -0.117152 16.8259 22 137 13145 13128 1
-3908.57 -897.919 -0.5 -0.218225 -0.0541448 -0.0598531 17.5071 22 137 13394 13393 1
-2660.88 -3538.66 -0.5 -0.298493 -0.398611 -0.11459 18.6079 22 137 14842 14841 1
-1563.98 -2085.6 -0.5 -0.194676 -0.244167 -0.118733 13.206 22 137 15718 15717 1
-1076.8 334.48 -0.5 -0.46196 0.118344 -0.44687 8.57291 22 137 18036 18034 1
135.857 1515.57 -0.5 0.510113 5.18787 -3.59123 9.56831 22 137 20005 19872 1
-403.058 2460.98 -0.5 -0.163203 1.01651 -0.431193 12.4215 22 137 20048 19872 1
-5583.34 -285.492 -0.5 -0.597974 -0.0331521 -0.107709 22.3477 22 137 20238 20211 1
-1955.8 1184.15 -0.5 -0.423869 0.255922 -0.221096 11.7179 22 137 20240 20211 1
-2425.06 4269.9 -0.5 -0.322386 0.557342 -0.141541 20.2496 22 137 20374 20339 1
124.043 -541.226 -0.5 0.0639915 -0.23287 -0.450329 7.6681 22 137 21148 21137 1
-569.948 -2985.19 -0.5 -0.0633254 -0.333034 -0.123384 14.3726 22 137 21580 21579 1
672.23 -1133.82 -0.5 0.208264 -0.352241 -0.306059 8.82926 22 137 21722 21718 1
-1821.15 -1035.94 -0.5 -0.435632 -0.248844 -0.243901 11.1727 22 137 22119 22090 1
-484.842 -521.707 -0.5 -0.647167 -0.663397 -1.51651 7.74335 22 137 22194 22169 1
-2516.89 -2176.37 -0.5 -2.30736 -1.96425 -0.946426 15.2431 11 137 22195 22194 1
-2268.68 -5211.08 -0.5 -0.160468 -0.370682 -0.0738004 22.7419 22 137 22625 22498 1
-164.578 -1446.45 -0.5 -0.0678175 -0.618158 -0.452893 9.57368 22 137 22969 22868 1
-3076.81 -6694.19 -0.5 -0.153098 -0.334437 -0.0536586 28.438 22 137 22990 22788 1
-2696.55 -3585.25 -0.5 -0.299581 -0.399028 -0.110218 18.665 22 137 25327 25316 1
64.7484 313.864 -0.5 0.0336154 0.150871 -0.48706 6.6679 22 137 25545 25514 1
-1930.79 -2116.97 -0.5 -0.324131 -0.355065 -0.17317 13.6771 22 137 25798 25797 1
-3829.83 2804.43 -0.5 -0.736146 0.540395 -0.195954 19.6408 22 137 28543 28542 1
861.667 -2250.67 -0.5 0.155453 -0.412567 -0.180297 12.0219 22 137 29936 29931 1
2620.21 4123.96 -0.5 0.565155 0.893773 -0.230219 20.2164 22 137 32054 32025 1
4554.99 -4374.69 -0.5 7.15813 -6.86673 -1.49756 24.4848 22 137 33410 33409 1
-1205.55 344.911 -0.5 -0.189892 0.0620187 -0.15509 8.62158 22 137 33564 33530 1
-773.212 -701.525 -0.5 -0.297243 -0.268104 -0.373686 8.03389 22 137 34451 34430 1
1526.16 -952.06 -0.5 0.266661 -0.161851 -0.183531 10.4268 22 137 35283 35240 1
941.353 -1383.94 -0.5 0.214842 -0.320172 -0.243809 10.0705 22 137 35356 35329 1
1479.18 -459.743 -0.5 0.94113 -0.306151 -0.684679 9.79489 22 137 35479 35406 1
-494.042 1059.58 -0.5 -0.123152 0.285379 -0.254656 8.38759 22 137 35814 35787 1
723.362 -2598.96 -0.5 0.215457 -0.813845 -0.33397 13.2242 22 137 36458 36422 1
-1229.09 -7204.07 -0.5 -0.0843119 -0.498841 -0.0718989 28.0952 22 137 37555 37554 1
-2587.46 2671.63 -0.5 -0.325002 0.330914 -0.12985 16.4106 22 138 3204 3193 1
3470.75 -7748.88 -0.5 0.175692 -0.392028 -0.0518491 31.9389 22 138 4476 4475 1
-1229.07 1888 -0.5 -0.198861 0.293465 -0.163669 11.7412 22 138 4478 4475 1
2308.36 2794.55 -0.5 0.46754 0.566534 -0.208663 16.0147 22 138 5371 5370 1
29.631 83.5673 -0.5 0.0302167 0.0662535 -0.664203 7.20099 22 138 5479 5461 1
2327.42 -4298.66 -0.5 0.597988 -1.10195 -0.267809 20.1401 22 138 6646 6619 1
5105.77 -1942.75 -0.5 4.35172 -1.65511 -0.885971 21.9981 22 138 7728 7700 1
2154.52 -717.119 -0.5 2.1394 -0.710912 -1.03445 11.7802 22 138 7729 7700 1
-78.5078 -188.102 -0.5 -0.112292 -0.26408 -1.46749 6.9369 22 138 9737 9736 1
797.363 128.283 -0.5 0.827434 0.125739 -1.04172 7.63986 22 138 10156 10098 1
682.955 -469.971 -0.5 0.544833 -0.373647 -0.822596 7.85763 22 138 10482 10480 1
34.0764 6612.79 -0.5 0.00303646 1.62187 -0.254617 25.8714 22 138 11572 11571 1
329.346 -8765.44 -0.5 0.0120457 -0.336515 -0.039603 32.9476 22 138 12770 11571 1
-1505.35 2713.93 -0.5 -0.222571 0.394178 -0.141288 14.2856 22 138 12777 12776 1
397.939 527.352 -0.5 0.892733 1.17948 -2.1727 7.16829 22 138 13649 13648 1
1617.64 2172.28 -0.5 0.258784 0.349549 -0.166823 13.1639 22 138 14584 14583 1
