#BLTrackFile VirtualDetector/DetSideways
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
1784.46 -9839.5 1991.76 1.44147 -7.91629 0.781048 36.9193 22 25 3568 3481 1
6726.5 -7399.6 1783.02 1.43243 -1.57389 0.157614 36.8585 22 25 11043 10728 1
9935.7 -1132.16 1867.3 0.505985 -0.0568188 0.0432488 36.892 22 25 11207 11206 1
6510.76 7590.13 65.2719 0.644 0.750221 -0.099338 37.0805 22 27 1051 1024 1
3528.23 -9356.9 561.022 0.179982 -0.47755 -0.0259225 36.9897 22 27 2925 2924 1
-8891.37 4576.4 663.777 -0.442277 0.226903 -0.0202748 36.9254 22 27 10649 10625 1
9620.03 2730.4 525.1 1.43388 0.406249 -0.0589846 38.3741 11 27 11513 1 1
9923.68 1233.1 1572.41 0.409384 0.0511914 0.0209739 36.9126 22 28 1300 1 1
-3301.03 9439.45 336.86 -0.839187 2.39629 -0.169181 36.787 22 28 1662 1491 1
-3947.95 -9187.69 217.061 -0.081655 -0.192154 -0.0163306 36.8508 22 28 2201 1980 1
2548.53 -9669.8 1870.36 0.106715 -0.405849 0.0354778 36.8764 22 28 2585 2584 1
3625.8 -9319.53 440.739 0.459812 -1.18227 -0.0805629 36.9665 22 28 3444 3427 1
-9367.12 -3501 249.499 -0.452051 -0.168684 -0.038556 36.9639 22 28 7550 7549 1
-8433.42 -5373.77 1567.29 -2.21228 -1.40845 0.13343 36.9136 22 28 9959 9954 1
-2006.67 -9796.59 1376.74 -0.056114 -0.278427 0.00848253 36.9628 22 28 10157 10156 1
7852.93 6191.24 201.824 4.21835 3.28838 -0.468851 37.1221 22 29 1197 1195 1
-3749.06 9270.63 657.515 -0.125472 0.319123 -0.0143044 37.1458 22 29 2571 2501 1
-3065.17 -9518.65 1914.03 -0.101467 -0.311609 0.0287587 36.9197 22 29 5903 5767 1
3873.25 -9219.43 1688.83 0.211646 -0.499504 0.0347358 36.8295 22 29 8440 7793 1
-9267.95 3755.67 837.223 -0.343235 0.140516 -0.0076146 36.7292 22 29 9405 9366 1
9136.53 4064.95 713.921 0.677158 0.301386 -0.0229355 36.754 22 29 11149 10894 1
9187.5 -3948.39 983.154 0.552533 -0.238424 -0.00065575 36.665 22 29 16743 16725 1
8736.14 -4866.2 557.543 0.446256 -0.247618 -0.0257132 36.9067 22 29 16914 16902 1
7490.2 -6625.48 72.6875 0.996036 -0.883087 -0.132177 37.1724 22 29 17133 17115 1
-7443.62 -6677.77 964.002 -0.291285 -0.259767 -0.00337701 36.8427 22 29 21002 20976 1
6516.2 7585.46 1127.88 0.158814 0.188009 0.00194391 36.8798 22 30 2519 2405 1
-4285.73 -9035.07 1207.17 -0.207036 -0.43616 0.00892698 36.7335 22 30 3059 3058 1
6666.45 -7453.75 1516.21 0.226585 -0.249552 0.0176683 36.8662 22 30 5946 5883 1
9017.79 4321.97 1691.27 6.28715 3.02661 0.426988 37.1295 11 30 8808 8560 1
-8756.88 -4828.77 574.841 -0.609887 -0.335567 -0.0335836 36.8835 22 30 9881 9880 1
-9981.31 -611.04 1148.41 -0.6033 -0.0355865 0.0102663 36.6238 22 30 14902 14901 1
8775.96 4794.01 499.456 1.60809 0.876182 -0.0981046 36.8529 22 31 3535 3534 1
-9282.18 -3720.38 830.948 -0.68872 -0.27699 -0.0162948 36.9418 22 31 4018 3936 1
-659.577 -9978.22 1584.69 -0.03657 -0.508955 0.0273364 36.9625 22 31 5654 5653 1
7770.97 6293.81 1131.88 0.827038 0.66916 0.0168382 36.5796 22 31 8462 8326 1
1819.09 9833.15 1858.86 0.135713 0.740005 0.0618497 36.9704 22 31 8947 8877 1
-9915.41 1297.92 993.163 -0.506684 0.0662224 -0.00250434 36.873 22 31 10607 10606 1
9613.36 2753.79 1795.45 5.03847 1.44002 0.390011 36.9172 22 31 11213 11119 1
-4188.91 -9080.37 1751.71 -0.213551 -0.462766 0.0369309 36.9178 22 31 11983 11956 1
4279.78 -9037.89 502.049 0.217044 -0.461771 -0.0279113 36.9438 22 31 12068 12067 1
2216.6 -9751.24 683.267 0.165289 -0.728341 -0.027142 36.8695 22 32 2499 2399 1
-9671.9 -2540.54 249.675 -0.684103 -0.180499 -0.0542788 36.8001 22 32 10867 10638 1
6626.84 7488.99 622.001 0.341266 0.379701 -0.0220137 37.0498 22 33 1484 1483 1
-7345.46 -6785.59 1723.47 -0.371882 -0.348785 0.0342361 37.2048 22 33 1485 1483 1
-2026.13 -9792.59 1494.48 -0.31767 -1.53483 0.0727179 36.8291 22 33 3746 3687 1
9594.89 -2817.47 1381.69 0.490007 -0.143839 0.0179851 36.8171 22 33 3786 3756 1
-9817.1 -1903.8 1017.98 -0.424846 -0.0791501 -0.00228791 37.0871 22 33 7511 7372 1
8167.22 -5770.32 305.993 0.301155 -0.213897 -0.0277801 36.9758 22 33 8140 8138 1
-5053.98 -8628.86 1539.85 -0.26485 -0.45038 0.0277531 36.7904 22 34 1364 1 1
7698.52 6382.22 1553.99 0.875426 0.725044 0.0650309 36.6593 22 34 3706 3705 1
-6305.75 7761.28 601.922 -0.78016 0.964953 -0.04836 36.7557 22 34 4078 4004 1
5194.32 8545.12 1301.55 0.234992 0.38511 0.0103105 36.8952 22 34 5816 5788 1
3637.83 -9314.84 666.685 0.155315 -0.401673 -0.0146906 36.6201 22 34 6507 6504 1
-493.838 9987.8 657.659 -0.0620349 1.23096 -0.0444267 36.7481 22 34 8905 8860 1
9969.51 -780.308 1779.08 0.614117 -0.0487896 0.0466086 36.8549 22 34 11161 11108 1
1506.65 9885.85 833.19 0.192899 1.27143 -0.0173211 36.5541 22 34 12520 12471 1
-9647.9 -2630.2 1471.28 -1.10286 -0.298858 0.0567123 36.6479 22 34 14394 14338 1
-3420.85 -9396.69 1013.46 -0.174765 -0.480179 -0.00230217 36.8552 22 35 5278 5269 1
-8562.65 5165.37 813.774 -0.583566 0.352915 -0.0164323 36.8867 22 35 5522 5499 1
-8819.25 4713.9 1119.1 -2.57978 1.38214 0.0318259 36.7163 22 35 6713 6593 1
3495.81 -9369.06 438.785 0.859797 -2.29565 -0.143766 36.7759 22 35 7279 7149 1
-9975.59 -698.237 681.78 -0.467508 -0.0313558 -0.014983 36.7163 22 35 7970 7956 1
-9546.78 2976.4 1286.28 -0.335804 0.104269 0.00867873 36.7967 22 35 11281 11280 1
-5643.04 -8255.67 1394.28 -0.342495 -0.501481 0.024019 36.6254 22 35 13278 12959 1
-9660.97 2581.81 196.095 -0.665009 0.176612 -0.057577 37.0229 22 36 2844 2762 1
-7094.29 7047.77 1212.49 -0.788998 0.785022 0.0158116 36.9338 22 36 3172 3124 1
1604.97 -9870.36 1593.01 0.26476 -1.62145 0.0962944 36.7769 22 36 4832 4754 1
1244.4 9922.27 1565.06 0.0799699 0.632626 0.0311959 36.9946 22 36 5706 5705 1
-2825.74 9592.45 1892.01 -0.388357 1.31407 0.118576 36.9043 22 36 6348 6315 1
1588.77 9872.98 591.841 0.11829 0.741543 -0.0357964 36.9846 22 36 6460 6428 1
9654.95 2604.2 1759.35 0.168563 0.0455271 0.011877 37.0592 22 37 2355 2268 1
-1105.23 -9938.74 864.234 -0.0436816 -0.386806 -0.00637352 36.9034 22 37 7012 7011 1
-1525.14 -9883.01 319.652 -0.0725697 -0.470881 -0.0332195 36.8355 22 37 7914 7887 1
8045.86 -5938.36 1237.77 0.265661 -0.194528 0.00684607 37.0207 22 37 7942 7917 1
9852.94 1708.66 1659.52 0.753946 0.130979 0.0507579 36.773 22 37 10388 10308 1
-8473.26 5310.73 1861.84 -0.430915 0.271502 0.0414586 36.9763 22 37 11354 11319 1
4208.88 -9071.12 1045.68 0.216439 -0.462895 -0.00154598 36.8672 22 37 11357 11356 1
-4940.26 -8694.47 1133.21 -0.251887 -0.444575 0.00510444 36.7945 22 37 13533 13500 1
9998.14 -192.988 1785.24 0.350631 -0.00745902 0.0254844 36.9613 22 38 1621 1550 1
-2789.8 9602.97 302.827 -0.122569 0.423234 -0.0342624 37.042 22 38 1838 1805 1
9567.24 2909.97 1787.48 0.559436 0.173198 0.0426662 36.9529 22 38 4803 4802 1
-9734.99 2286.9 1695.23 -0.322818 0.0772447 0.0204653 37.0839 22 39 3239 2676 1
-8999.45 -4360.03 1378.91 -1.21637 -0.587213 0.0457098 36.8315 22 39 7139 6982 1
7060.77 -7081.35 1123.6 4.78014 -4.7676 0.0302634 36.9224 -11 39 9998 9997 1
-8979.63 4400.7 793.136 -1.47039 0.720383 -0.0388744 36.8092 22 39 12027 11951 1
8322.36 5544.22 701.244 0.621395 0.411308 -0.0283165 36.8228 22 39 13050 12981 1
9896.96 -1431.81 1462.11 0.587841 -0.0821584 0.0234579 36.8497 22 39 14283 14282 1
7063.03 7079.1 1843.64 2.31094 2.31587 0.253377 37.0337 22 39 14343 14342 1
1740.94 -9847.29 783.592 0.0896593 -0.50287 -0.0142262 36.9654 22 40 1463 1462 1
-9923.96 -1230.85 1580.45 -0.43909 -0.0570086 0.0238107 36.9547 22 40 1732 1648 1
-7843.19 6203.58 1932.53 -0.266296 0.209485 0.0308543 36.9457 22 40 8064 7415 1
9926.78 1207.95 1444.86 0.535897 0.0650056 0.0221682 36.8587 22 40 9373 9371 1
-5443.74 8388.42 540.737 -0.256684 0.394951 -0.024758 36.9894 22 41 2114 2050 1
3178.15 -9481.53 411.913 0.451762 -1.35104 -0.0936339 36.9505 22 41 2808 2806 1
-1975.95 9802.84 749.898 -0.129616 0.641931 -0.0162411 36.7142 22 41 4569 4519 1
-5244.41 8514.47 109.376 -0.267106 0.432842 -0.0492146 37.1537 22 41 6182 6180 1
9647.3 -2632.4 1859.92 0.366122 -0.100325 0.0326136 36.8874 22 41 6798 6797 1
9852.54 -1710.97 520.475 3.18013 -0.549768 -0.159687 36.7753 22 41 15039 15038 1
793.521 9968.47 1866.49 0.0306377 0.432932 0.0404796 37.4654 22 41 15879 15878 1
-7926.4 6096.9 1627.51 -0.278365 0.216595 0.0193425 37.0906 22 41 17782 17579 1
-9932.1 1163.35 1427.87 -0.31168 0.0359955 0.011061 36.996 22 42 1002 1001 1
-8835.41 -4683.55 1336.61 -10.297 -5.44359 0.317889 36.8919 22 42 2274 2273 1
-2572.65 -9663.41 3.52573 -0.150156 -0.56191 -0.0624036 37.123 22 42 3330 3252 1
6686.09 7436.14 1887.31 0.259035 0.288222 0.0343839 36.8161 22 42 3911 3678 1
-7738.86 -6333.25 1379.13 -0.354925 -0.290434 0.0177915 36.7093 22 42 4625 4605 1
-9742.62 -2254.18 469.169 -0.392042 -0.089908 -0.0220396 36.764 22 42 4628 4605 1
1776.38 9840.96 1929.47 0.905806 4.99659 0.432271 37.2277 11 42 9030 9025 1
-7980.09 6026.46 1470.28 -0.359179 0.272089 0.0215729 36.9205 22 42 9172 9171 1
-9998.27 186.218 243.94 -4.8371 0.0937564 -0.395032 37.0198 22 42 9506 9417 1
7191.99 6948.04 1348.17 1.14288 1.1044 0.0607252 36.5774 22 42 12588 12523 1
-1073.32 -9942.23 1495.98 -0.0276479 -0.253261 0.014516 36.5341 22 43 1044 1 1
8877.68 -4602.92 1743.11 0.277351 -0.145596 0.0216329 37.0697 22 43 2104 1871 1
-9313.71 3640.72 335.956 -0.289567 0.114372 -0.0229784 37.0854 22 43 5253 5119 1
-860.896 9962.87 691.456 -0.0446778 0.508751 -0.0172077 36.7836 22 43 15483 15449 1
8628.54 -5054.53 1763.35 0.419688 -0.247362 0.0357102 36.9232 22 44 1279 1 1
1907.98 -9816.29 1593.11 0.0937591 -0.485089 0.0302412 36.7481 22 44 3455 3421 1
-3873.45 9219.35 823.152 -0.0936933 0.225016 -0.00298753 36.7258 22 44 5790 5789 1
3505.78 9365.34 1486.32 0.123376 0.323602 0.0145222 36.8953 22 44 5945 5787 1
9808.83 1945.97 1960.93 2.00059 0.396108 0.194566 36.9144 22 44 7571 7570 1
-8034.03 5954.36 1153.88 -0.807712 0.59628 0.00865366 36.8121 22 44 9755 9642 1
-9957.47 921.318 729.07 -1.03484 0.0958292 -0.0324166 36.7175 22 44 12596 12591 1
-3079.71 9513.96 1486.9 -0.324398 1.02551 0.0457909 36.8584 22 44 12624 12591 1
-9998.8 154.796 442.738 -0.582324 0.00599693 -0.0353972 36.8305 22 44 12691 12591 1
-9129.89 -4079.84 187.997 -2.20968 -0.987473 -0.19503 36.7933 22 45 4867 4866 1
-6792.27 7339.28 583.735 -4.69747 5.07703 -0.30829 36.8035 22 45 8266 8166 1
-9788.96 -2043.57 1360.94 -0.682935 -0.148157 0.0221647 37.0113 22 45 10230 10229 1
1307.02 9914.22 1906.95 0.0532901 0.401628 0.0354426 36.8799 22 45 10405 10229 1
842.48 9964.45 576.189 0.632297 7.55868 -0.336409 36.7536 22 45 10409 10229 1
899.015 9959.51 71.9529 0.0874991 0.978963 -0.0932678 36.8702 22 45 10410 10229 1
-9153.86 4025.77 1916.31 -1.35356 0.595666 0.134666 36.8602 22 45 10777 10776 1
8973.14 -4413.93 1928.86 0.508586 -0.250985 0.0508554 36.9254 22 46 2166 2094 1
9541.14 2994.44 1174.39 0.339957 0.104021 0.00419553 38.0913 22 46 3181 3175 1
1966.01 9804.84 1765.36 0.0699489 0.346192 0.0257542 36.9545 22 46 4826 4825 1
-9982.34 593.98 212.268 -0.794043 0.045876 -0.0632927 36.7592 22 46 6851 6829 1
-9511.27 3088.01 1458.09 -0.618978 0.200037 0.0268082 36.8314 22 46 8018 7929 1
-7427.45 -6695.74 50.971 -0.132163 -0.11677 -0.0165363 37.2179 22 46 10992 10940 1
-2568.08 -9664.62 125.796 -0.0774442 -0.296823 -0.0270042 37.2061 22 46 11708 11707 1
8063.05 5915 14.1484 0.41963 0.30825 -0.0525581 36.8618 22 46 13288 8963 1
-6257.26 7800.43 1777.73 -1.06401 1.32129 0.127675 36.8879 22 46 15884 15832 1
1301.98 9914.88 661.863 0.0693986 0.546228 -0.0207985 36.7538 22 46 16988 16901 1
4818.57 8762.5 386.036 1.64325 2.99246 -0.209006 36.6982 22 46 17334 17333 1
2672.88 -9636.17 1052.64 0.173987 -0.629119 0.00351655 36.6673 22 47 3548 3511 1
3669.07 -9302.58 1077.98 9.31826 -23.6628 0.109653 36.7957 22 47 4384 4273 1
-9992.89 -377.005 1615.75 -0.498125 -0.0184351 0.0288656 36.8682 22 47 6070 5955 1
1463.24 9892.37 171.834 0.0563619 0.371375 -0.0336914 37.0311 22 47 9223 9221 1
-9639.14 -2662.14 1267.62 -0.363175 -0.0988747 0.00904095 36.815 22 47 11835 11800 1
-9837.84 1793.57 1591.71 -0.420556 0.0767005 0.0244033 36.8255 22 48 2582 1669 1
-3175.74 9482.33 657.656 -0.894337 2.68399 -0.11886 36.9921 22 48 3272 3271 1
9198.05 -3923.76 1480.31 0.429674 -0.182759 0.0212963 36.8014 22 48 7503 7471 1
