# Det9
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
8.64673 -5.83825 -7.9 7.56394 -3.46132 28.4051 3.74493 11 1 1 0 1 546.519 546.519 6357 
-14.7438 4.12489 -7.9 -7.54216 1.52053 10.7555 3.75256 11 2 1 0 1 767.354 767.354 8045 
-9.60239 -8.70126 -7.9 -0.0656732 -0.176339 0.287871 3.75464 22 3 1078 1 1 604.984 604.984 6543 
9.42796 1.73093 -7.9 -1.6345 -6.9999 559.837 3.73094 11 4 1 0 1 606.242 606.242 7035 
-3.86019 -1.36748 -7.9 4.90539 -6.04711 60.4334 3.73105 11 5 1 0 1 702.033 702.033 7825 
4.9235 13.0815 -7.9 1.70428 -5.24909 123.131 3.7313 11 6 1 0 1 763.318 763.318 8712 
-3.07959 10.6605 -7.9 -1.50099 -3.26156 26.4896 3.73215 22 7 1028 1 1 454.656 454.656 5096 
27.9015 -10.1559 -7.9 0.125398 0.0982786 0.149961 3.78233 22 8 1226 1067 1 529.671 529.671 5753 
-2.50179 1.38292 -7.9 12.3729 2.55197 90.7306 3.73143 11 9 1 0 1 296.308 296.308 3885 
4.24008 -0.750554 -7.9 -14.8959 25.6407 397.525 3.73107 11 10 1 0 1 620.453 620.453 6359 
-11.9884 70.4449 -7.9 -0.176137 0.540167 0.843017 3.79475 22 11 1090 1 1 600.585 600.585 6462 
-32.7104 1.80241 -7.9 -0.4792 -0.185047 0.626383 3.78668 22 12 1375 1 1 530.946 530.946 6020 
5.65982 1.56381 -7.9 -0.27111 -0.168848 6.53837 3.73135 22 13 1415 1 1 738.096 738.096 7420 
18.3969 27.7194 -7.9 1.21332 2.46247 10.3565 3.74019 22 14 1230 1 1 496.783 496.783 4745 
0.778138 -14.4049 -7.9 24.02 -3.92807 572.737 3.73105 11 15 1 0 1 647.365 647.365 8328 
73.6131 21.3581 -7.9 0.768724 -0.0688394 0.734026 3.83497 22 16 1251 1 1 419.232 419.232 4519 
-0.808114 -11.8828 -7.9 6.40159 -26.2957 401.504 3.73102 11 17 1 0 1 583.46 583.46 6364 
-0.705026 8.89565 -7.9 0.11449 3.99111 217.804 3.73097 11 18 1 0 1 470.287 470.287 4322 
0.484173 -10.0805 -7.9 -22.6078 -10.9548 204.724 3.73144 11 19 1 0 1 499.674 499.674 5531 
-3.65929 9.71703 -7.9 6.83793 6.81121 35.8138 3.7331 22 20 1087 1 1 577.736 577.736 5946 
-28.4953 -5.88194 -7.9 -3.90607 -1.61774 8.409 3.75515 22 21 1264 1252 1 616.795 616.795 6760 
2.17952 -10.2825 -7.9 0.156664 -1.21524 0.857747 3.76942 22 22 1113 1057 1 425.894 425.894 5536 
-14.9913 7.22919 -7.9 2.06779 2.81266 5.98072 3.76585 11 23 1 0 1 687.055 687.055 7351 
-1.89821 4.15609 -7.9 -1.25062 -0.0937503 7.68483 3.73097 11 24 1 0 1 530.282 530.282 6243 
-44.1724 52.0894 -7.9 -1.24358 1.66936 1.01419 3.82968 22 25 1106 1 1 623.113 623.113 7639 
5.75485 -3.10281 -7.9 -5.19838 -2.54114 158.612 3.731 11 26 1 0 1 568.004 568.004 5846 
-4.73827 2.65444 -7.9 -6.37905 1.31685 198.746 3.73094 11 27 1 0 1 437.051 437.051 4567 
25.7899 15.2738 -7.9 0.467953 0.535422 0.905924 3.79425 22 28 1017 1 1 633.226 633.226 6254 
22.8039 -47.8263 -7.9 -0.0321523 0.0632524 0.14662 3.91297 22 29 1029 1 1 368.662 368.662 4810 
12.7152 -86.1894 -7.9 0.333859 -0.684921 1.14664 3.87218 22 30 1062 1 1 386.636 386.636 4164 
4.38435 8.82148 -7.9 -3.33067 -5.75987 82.1847 3.73098 11 31 1 0 1 435.343 435.343 5436 
-41.6563 -26.1862 -7.9 -1.4265 -0.816131 0.713387 3.82512 22 32 1168 1 1 718.474 718.474 9282 
19.9726 -37.3959 -7.9 0.923166 -1.60674 1.23694 3.8091 22 33 1042 1 1 342.956 342.956 4287 
22.3385 17.7485 -7.9 0.381256 0.250297 0.987888 3.74385 22 34 1059 1 1 542.986 542.986 6256 
-1.58976 -11.9902 -7.9 1.13671 0.19977 24.3684 3.73149 11 35 1 0 1 720.903 720.903 7322 
-37.1579 -20.3934 -7.9 -0.19538 -0.198059 0.0836218 3.86251 22 36 1001 1 1 664.271 664.271 7309 
-6.00637 -2.77407 -7.9 7.0338 -0.167665 423.052 3.73095 22 37 1216 1 1 651.516 651.516 7006 
-8.00345 2.59455 -7.9 5.10578 -3.23171 3.99062 3.73573 11 38 1 0 1 563.67 563.67 6135 
-0.0716642 -7.56221 -7.9 -4.81069 5.67449 161.005 3.73099 11 39 1 0 1 589.556 589.556 6258 
46.2958 -9.27511 -7.9 -0.0495116 0.139289 0.489149 3.92651 22 40 1023 1002 1 536.273 536.273 6187 
-21.8603 73.8336 -7.9 -0.425707 1.1044 1.31311 3.83359 22 41 1098 1 1 335.537 335.537 3740 
-3.2216 -0.898586 -7.9 -1.25992 -0.843181 15.5843 3.73187 22 42 1001 1 1 632.836 632.836 7461 
6.46174 -35.6999 -7.9 0.257453 -0.332009 0.290874 3.81256 22 43 1236 1218 1 254.437 254.437 2465 
55.759 -38.3294 -7.9 4.73583 -3.0088 1.13271 3.9349 22 44 1144 1 1 543.202 543.202 6497 
4.30771 -3.06133 -7.9 22.4031 9.76032 34.9678 3.73405 -11 45 1015 1014 1 708.934 708.934 8335 
12.9084 7.13211 -7.9 -12.0646 21.7232 389.841 3.73102 11 46 1 0 1 635.586 635.586 6691 
5.44765 -1.50498 -7.9 -10.1047 18.2399 1319.53 3.73092 11 47 1 0 1 517.78 517.78 5326 
-16.1001 -7.69006 -7.9 -0.286385 -0.0989359 0.411479 3.83283 22 48 1052 1051 1 679.732 679.732 7977 
-9.644 -26.6767 -7.9 -0.125098 -0.448683 0.461598 3.75764 22 49 1091 1 1 344.879 344.879 4037 
7.00679 -9.75426 -7.9 -2.07182 -3.04483 5.93313 3.75798 22 50 1023 1 1 769.83 769.83 8128 
2.51847 2.2823 -7.9 8.64152 -11.9105 116.882 3.73155 11 51 1 0 1 351.006 351.006 2938 
-16.5248 23.018 -7.9 -0.410467 -0.0823752 0.463176 3.75115 22 52 1041 1013 1 449.885 449.885 4793 
-7.27792 -4.46939 -7.9 0.430219 -26.7383 867.822 3.73094 11 53 1 0 1 565.2 565.2 6522 
-0.857454 -8.65352 -7.9 -7.32808 -15.6254 17.6772 3.73994 11 54 1 0 1 474.592 474.592 6077 
3.1399 -8.89841 -7.9 -2.71264 6.2167 15.6544 3.73489 11 55 1 0 1 615.18 615.18 6914 
0.410399 4.31011 -7.9 -12.8937 -8.50242 83.2639 3.73106 11 56 1 0 1 421.756 421.756 5004 
12.2198 7.5309 -7.9 5.00416 8.66925 214.869 3.73099 11 57 1 0 1 520.645 520.645 6069 
2.3181 -12.9321 -7.9 -18.33 28.0458 1018.98 3.73095 11 58 1 0 1 431.018 431.018 4677 
-1.12814 11.3773 -7.9 0.0496499 0.0502793 0.164557 3.74238 22 59 1001 1 1 817.615 817.615 8802 
