# Det5
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
-6.00959 1.22981 -7.9 3.46265 17.5164 233.489 3.52026 11 1 1 0 1 307.22 307.22 2755 
-1.24478 3.44395 -7.9 -7.09013 -14.3512 111.962 3.5205 11 2 1 0 1 258.937 258.937 2500 
5.32665 0.106601 -7.9 -7.86032 23.1947 314.824 3.52036 11 3 1 0 1 265.588 265.588 2522 
9.52914 2.31061 -7.9 -13.9425 5.83655 1490.89 3.52011 11 4 1 0 1 351.37 351.37 2855 
-4.68904 -2.29184 -7.9 -13.8924 18.9775 1365.07 3.5201 11 5 1 0 1 246.865 246.865 2195 
5.96488 13.9656 -7.9 10.585 2.41542 463.634 3.52011 11 6 1 0 1 227.457 227.457 2759 
0.335689 14.1924 -7.9 -12.4114 -2.77461 2756.74 3.5201 11 7 1 0 1 354.067 354.067 3557 
10.9139 -2.68296 -7.9 -6.10238 0.0217749 76.1008 3.52011 11 8 1 0 1 199.979 199.979 1653 
-4.31092 -0.848342 -7.9 -3.71265 0.941173 271.66 3.52013 11 9 1 0 1 294.073 294.073 2784 
5.02032 -2.60287 -7.9 -7.15643 13.7872 2045.94 3.5201 11 10 1 0 1 155.628 155.628 1385 
-1.97911 23.6287 -7.9 -0.462357 0.418565 1.26841 3.53427 22 11 1036 1 1 366.784 366.784 3550 
6.4903 12.2344 -7.9 -3.70898 -13.7876 14.9314 3.52592 11 12 1 0 1 69.334 69.334 798 
19.0979 25.5833 -7.9 0.326185 0.32912 0.276754 3.57352 22 13 1048 1 1 107.017 107.017 989 
15.9238 7.68872 -7.9 0.100062 0.338609 0.188907 3.55311 22 14 1015 1 1 290.226 290.226 2934 
-0.384689 -13.305 -7.9 0.67492 -0.699788 979.637 3.5201 11 15 1 0 1 286.516 286.516 2816 
11.3286 22.9017 -7.9 6.29598 12.6107 25.5774 3.53548 11 16 1 0 1 140.034 140.034 1339 
-2.28838 -11.1325 -7.9 32.1702 -33.4316 5319.33 3.5201 11 17 1 0 1 133.89 133.89 1308 
-0.138296 9.76548 -7.9 -7.82717 -16.6092 2036.51 3.5201 11 18 1 0 1 189.141 189.141 1711 
3.83709 -9.07182 -7.9 -1.91654 -9.8213 2326.9 3.5201 11 19 1 0 1 255.685 255.685 2554 
-5.17515 5.77571 -7.9 -3.52893 1.2359 329.616 3.52011 11 20 1 0 1 146.749 146.749 1605 
3.99627 -2.95732 -7.9 -0.974338 2.42517 105.253 3.52015 22 21 1099 1 1 289.012 289.012 3295 
-3.42985 12.9871 -7.9 21.4735 6.04129 408.829 3.52014 11 22 1 0 1 183.011 183.011 2072 
7.01648 2.90668 -7.9 -4.75382 7.67577 373.162 3.5201 11 23 1 0 1 217.306 217.306 2070 
-2.08827 4.25676 -7.9 0.527795 2.02678 1640.27 3.5201 11 24 1 0 1 419.881 419.881 4168 
-8.00341 9.38389 -7.9 -2.02812 22.5233 51.574 3.52365 11 25 1 0 1 252.645 252.645 2616 
5.61416 -4.5421 -7.9 1.39134 18.1949 1266.62 3.52011 11 26 1 0 1 272.712 272.712 2785 
-4.61016 3.23077 -7.9 1.47514 14.5714 4045.88 3.5201 11 27 1 0 1 282.162 282.162 1955 
-0.0120209 -5.84343 -7.9 -22.8853 -22.9551 142.962 3.5204 11 28 1 0 1 227.135 227.135 2178 
3.80447 -3.31827 -7.9 34.3187 -19.712 477.648 3.52019 11 29 1 0 1 187.646 187.646 1942 
-2.36205 -12.931 -7.9 -12.1545 -8.52417 77.9825 3.52016 11 30 1 0 1 336.491 336.491 3302 
4.23721 8.74049 -7.9 -4.64286 5.91282 3162.04 3.5201 11 31 1 0 1 287.019 287.019 2463 
-4.42462 4.18624 -7.9 -6.88762 20.5361 709.791 3.52014 11 32 1 0 1 89.0623 89.0623 966 
2.70811 2.89416 -7.9 14.7489 2.60994 58.2208 3.52061 11 33 1 0 1 306.009 306.009 2745 
7.62554 8.11438 -7.9 -2.58369 -12.9364 233.658 3.52013 11 34 1 0 1 135.798 135.798 1040 
-4.06738 -9.79523 -7.9 12.6485 -1.87025 1733.45 3.52011 11 35 1 0 1 441.356 441.356 3728 
-1.94826 -0.0735062 -7.9 -0.549697 -21.1747 2357.6 3.5201 11 36 1 0 1 236.027 236.027 2583 
-7.06666 -2.732 -7.9 1.0432 -0.0672982 39.3467 3.52011 11 37 1 0 1 271.413 271.413 2214 
0.330682 -0.225253 -7.9 1.10113 -3.85707 184.461 3.52011 11 38 1 0 1 180.816 180.816 1755 
0.167361 -7.08099 -7.9 2.06692 -2.46972 859.29 3.5201 11 39 1 0 1 308.022 308.022 2692 
-6.26819 3.76406 -7.9 -3.29032 13.4709 102.85 3.5203 11 40 1 0 1 130.852 130.852 1306 
