# Det1
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
-6.25259 -0.106927 -7.9 -1.83838 -0.430078 10000.5 3.30929 11 1 1 0 1 17.2038 17.2038 125 
-0.504407 6.08517 -7.9 -0.378364 0.764798 10000.5 3.30929 11 2 1 0 1 11.292 11.292 165 
4.31385 -1.44605 -7.9 -0.800027 1.28164 10000.5 3.30929 11 3 1 0 1 6.53079 6.53079 39 
9.62062 2.48846 -7.9 0.443134 1.7398 10000.5 3.30929 11 4 1 0 1 8.31275 8.31275 101 
-4.64866 -2.13618 -7.9 2.73757 -0.887004 10000.5 3.30929 11 5 1 0 1 16.2665 16.2665 233 
5.59694 14.0129 -7.9 -0.508425 -0.14073 10000.5 3.30929 11 6 1 0 1 17.6633 17.6633 152 
0.503474 14.3088 -7.9 0.276668 3.30248 10000.5 3.30929 11 7 1 0 1 10.557 10.557 34 
11.0442 -2.64053 -7.9 1.83729 1.64352 10000.5 3.30929 11 8 1 0 1 19.9461 19.9461 153 
-3.8884 -1.53624 -7.9 -0.275122 -0.262711 10000.5 3.30929 11 9 1 0 1 17.5113 17.5113 161 
5.16177 -2.62818 -7.9 1.16285 0.557275 10000.5 3.30929 11 10 1 0 1 6.38149 6.38149 37 
6.58195 10.6916 -7.9 1.30199 -1.71052 10000.5 3.30929 11 11 1 0 1 19.1413 19.1413 194 
-2.36347 4.28087 -7.9 1.54962 0.0123401 10000.5 3.30929 11 12 1 0 1 27.4145 27.4145 261 
10.1107 4.35908 -7.9 -0.271702 0.462016 10000.5 3.30929 11 13 1 0 1 8.98444 8.98444 88 
8.95108 8.17304 -7.9 0.213162 1.58276 10000.5 3.30929 11 14 1 0 1 9.16743 9.16743 121 
-0.433554 -13.3558 -7.9 -0.431949 0.949105 10000.5 3.30929 11 15 1 0 1 19.3405 19.3405 135 
4.18513 5.65525 -7.9 -0.305254 -1.25595 10000.5 3.30929 11 16 1 0 1 12.5081 12.5081 128 
-2.39857 -10.9491 -7.9 1.64856 -0.230833 10000.5 3.30929 11 17 1 0 1 8.77474 8.77474 100 
-0.157719 9.94552 -7.9 0.225959 -1.13194 10000.5 3.30929 11 18 1 0 1 8.49881 8.49881 76 
3.88208 -9.01703 -7.9 -0.605359 -0.912573 10000.5 3.30929 11 19 1 0 1 37.8025 37.8025 274 
-5.25296 5.90688 -7.9 -0.469492 0.511011 10000.5 3.30929 11 20 1 0 1 11.014 11.014 109 
4.31834 -3.98854 -7.9 0.181764 -0.401715 10000.5 3.30929 11 21 1 0 1 6.45861 6.45861 91 
-3.83928 12.7688 -7.9 -0.419417 1.25156 10000.5 3.30929 11 22 1 0 1 9.29271 9.29271 13 
7.01331 2.74896 -7.9 2.19534 0.401954 10000.5 3.30929 11 23 1 0 1 12.6444 12.6444 159 
-2.11151 4.26675 -7.9 0.66693 1.33785 10000.5 3.30929 11 24 1 0 1 32.5379 32.5379 322 
-8.1667 2.01224 -7.9 -1.26123 0.17215 10000.5 3.30929 11 25 1 0 1 22.0457 22.0457 165 
5.55628 -4.64406 -7.9 -1.21268 -1.31046 10000.5 3.30929 11 26 1 0 1 7.85766 7.85766 62 
-4.62041 3.09549 -7.9 1.43487 -1.74454 10000.5 3.30929 11 27 1 0 1 14.4455 14.4455 158 
1.03278 -5.20248 -7.9 0.456264 -1.08112 10000.5 3.30929 11 28 1 0 1 8.76913 8.76913 91 
3.51956 -2.19216 -7.9 1.76923 0.69622 10000.5 3.30929 11 29 1 0 1 8.95519 8.95519 127 
-1.91626 -11.9948 -7.9 1.01359 0.112589 10000.5 3.30929 11 30 1 0 1 10.3908 10.3908 159 
4.23226 8.72845 -7.9 -2.97547 -0.123702 10000.5 3.30929 11 31 1 0 1 5.70251 5.70251 11 
-3.57729 4.29991 -7.9 -1.82219 0.0799747 10000.5 3.30929 11 32 1 0 1 18.5798 18.5798 192 
0.167938 2.60509 -7.9 1.13161 -0.788571 10000.5 3.30929 11 33 1 0 1 16.0337 16.0337 172 
7.69866 8.52563 -7.9 -0.230541 -1.57143 10000.5 3.30929 11 34 1 0 1 9.28573 9.28573 65 
-4.30701 -9.69087 -7.9 -0.371942 -0.774352 10000.5 3.30929 11 35 1 0 1 10.7926 10.7926 132 
-1.90364 -0.0558415 -7.9 -0.44722 -1.18386 10000.5 3.30929 11 36 1 0 1 9.98683 9.98683 86 
-7.26669 -2.51477 -7.9 0.0819124 -0.289963 10000.5 3.30929 11 37 1 0 1 14.3696 14.3696 237 
0.335102 -0.0470969 -7.9 0.763603 -1.32532 10000.5 3.30929 11 38 1 0 1 9.26783 9.26783 106 
-0.00905807 -7.11111 -7.9 -0.793162 -0.758703 10000.5 3.30929 11 39 1 0 1 13.1032 13.1032 136 
-6.93684 2.65992 -7.9 0.425465 0.500066 10000.5 3.30929 11 40 1 0 1 14.3435 14.3435 134 
8.89781 -3.50142 -7.9 -0.693582 0.228411 10000.5 3.30929 11 41 1 0 1 8.03305 8.03305 20 
2.23342 2.22607 -7.9 1.34645 0.871617 10000.5 3.30929 11 42 1 0 1 13.8899 13.8899 172 
13.5659 8.03474 -7.9 0.687897 -0.146811 10000.5 3.30929 11 43 1 0 1 12.9429 12.9429 104 
-7.66886 3.28304 -7.9 0.659779 -2.49211 10000.5 3.30929 11 44 1 0 1 11.3174 11.3174 70 
0.905829 -3.82822 -7.9 -0.246655 -0.0784341 10000.5 3.30929 11 45 1 0 1 20.2044 20.2044 178 
13.6835 5.66341 -7.9 1.56982 -0.0185014 10000.5 3.30929 11 46 1 0 1 14.1578 14.1578 159 
5.39475 -1.78756 -7.9 -0.224248 1.29787 10000.5 3.30929 11 47 1 0 1 18.4379 18.4379 152 
2.19793 -1.4545 -7.9 0.500382 1.29251 10000.5 3.30929 11 48 1 0 1 27.7433 27.7433 261 
-8.17936 -5.28401 -7.9 0.637376 -0.0329683 10000.5 3.30929 11 49 1 0 1 7.15052 7.15052 128 
15.3364 -0.347959 -7.9 1.52453 0.512455 10000.5 3.30929 11 50 1 0 1 9.67976 9.67976 139 
-0.216744 0.612305 -7.9 0.0279921 0.528414 10000.5 3.30929 11 51 1 0 1 7.25689 7.25689 29 
-3.59001 10.5454 -7.9 -1.55055 -0.0152565 10000.5 3.30929 11 52 1 0 1 5.56174 5.56174 18 
-7.28465 -3.72191 -7.9 -0.0331459 0.487271 10000.5 3.30929 11 53 1 0 1 18.8208 18.8208 136 
4.59334 -2.6918 -7.9 -1.06253 -0.557726 10000.5 3.30929 11 54 1 0 1 12.5202 12.5202 90 
7.27625 -4.66664 -7.9 0.947465 -2.65105 10000.5 3.30929 11 55 1 0 1 9.58321 9.58321 53 
1.38811 5.92764 -7.9 -2.02953 0.362363 10000.5 3.30929 11 56 1 0 1 15.446 15.446 158 
