# Det6
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
-5.54741 2.07246 -7.9 18.153 4.46108 222.68 3.57308 11 1 1 0 1 393.131 393.131 3840 
-1.6214 1.49262 -7.9 -5.52394 -5.36336 72.2369 3.57371 11 2 1 0 1 402.367 402.367 3747 
5.52063 1.08028 -7.9 4.20525 15.4393 253.806 3.57317 11 3 1 0 1 362.118 362.118 3259 
9.40756 2.29454 -7.9 -6.5513 -4.70343 1210.03 3.57281 11 4 1 0 1 476.132 476.132 4659 
-4.87117 -2.0942 -7.9 -6.16537 3.89356 608.663 3.57282 11 5 1 0 1 296.503 296.503 3035 
6.13789 13.6985 -7.9 -2.41695 -15.2142 432.512 3.57284 11 6 1 0 1 307.691 307.691 2823 
0.271458 14.213 -7.9 -6.4154 -1.66592 1171.51 3.57281 11 7 1 0 1 551.309 551.309 5106 
14.7317 0.393152 -7.9 6.80237 0.818659 -1.1079 3.58006 11 8 1 0 1 305.361 305.361 3096 
-4.55608 -0.709308 -7.9 -1.31485 2.04241 259.574 3.57284 11 9 1 0 1 458.897 458.897 3969 
4.94958 -2.44239 -7.9 -12.818 26.5338 2028.55 3.57281 11 10 1 0 1 218.85 218.85 2312 
-7.73849 28.8426 -7.9 -0.462357 0.418565 1.26841 3.593 22 11 1036 1 1 305.732 305.732 3184 
20.2535 11.9585 -7.9 0.0143985 -0.189768 0.199342 3.63332 22 12 1001 1 1 103.723 103.723 1273 
2.02331 45.4439 -7.9 -0.0286618 0.754204 0.765913 3.63881 22 13 1050 1 1 229.777 229.777 2190 
26.0946 8.06525 -7.9 0.296759 0.0142298 0.456947 3.58778 22 14 1149 1 1 511.943 511.943 4772 
-0.464717 -13.4615 -7.9 -10.7148 -15.8368 963.209 3.57281 11 15 1 0 1 347.939 347.939 4013 
24.8948 25.0323 -7.9 -8.59533 -4.3305 8.82268 3.60877 11 16 1 0 1 170.1 170.1 1872 
-2.15397 -11.2246 -7.9 11.2741 -3.83696 1110.84 3.57281 11 17 1 0 1 233.032 233.032 2248 
-0.176727 9.61967 -7.9 -3.17125 -17.9135 1858.61 3.57281 11 18 1 0 1 299.726 299.726 3182 
3.71226 -9.20837 -7.9 -26.2723 -24.3709 1811.16 3.57281 11 19 1 0 1 237.16 237.16 2560 
-5.17176 5.69085 -7.9 0.484408 -1.98141 208.837 3.57281 11 20 1 0 1 231.794 231.794 2041 
3.85001 -2.59327 -7.9 -0.974338 2.42517 105.253 3.57287 22 21 1099 1 1 343.576 343.576 3577 
-2.67781 13.1676 -7.9 14.7356 10.3709 387.085 3.57291 11 22 1 0 1 192.88 192.88 1931 
6.31868 3.36959 -7.9 -3.3063 5.09707 57.2301 3.5729 11 23 1 0 1 290.672 290.672 2841 
-2.14433 4.28762 -7.9 -11.0132 2.59103 1483.61 3.57281 11 24 1 0 1 456.823 456.823 4712 
-10.3138 14.9188 -7.9 1.3633 23.6712 43.2435 3.57981 11 25 1 0 1 453.853 453.853 4024 
5.59389 -4.35759 -7.9 2.6109 13.2211 1035.86 3.57281 11 26 1 0 1 347.687 347.687 3365 
-4.61221 3.2369 -7.9 3.45869 -6.89548 1246.8 3.57281 11 27 1 0 1 426.163 426.163 3832 
-2.72456 -8.38308 -7.9 3.58273 -7.86743 7.03368 3.57486 11 28 1 0 1 375.992 375.992 3721 
5.15012 -3.96286 -7.9 16.7651 -15.1637 264.831 3.57313 11 29 1 0 1 439.593 439.593 3945 
-1.36409 -19.8534 -7.9 5.27523 -10.2419 12.1193 3.5803 11 30 1 0 1 415.749 415.749 4066 
4.29916 8.74833 -7.9 8.03558 -0.972134 759.519 3.57281 11 31 1 0 1 330.119 330.119 3369 
-4.30213 4.37071 -7.9 -3.55244 -5.03059 77.0279 3.57287 11 32 1 0 1 179.227 179.227 1513 
4.15665 2.80302 -7.9 -1.03056 -9.17713 44.0476 3.57378 11 33 1 0 1 378.174 378.174 3878 
7.9347 6.79029 -7.9 1.53683 -2.82908 6.05641 3.57307 11 34 1 0 1 142.476 142.476 1381 
-3.83908 -9.84703 -7.9 7.20697 -14.4916 555.691 3.57282 11 35 1 0 1 628.461 628.461 5489 
-1.92908 -0.271061 -7.9 4.09088 -15.0887 893.121 3.57281 11 36 1 0 1 393.779 393.779 3977 
-7.24813 -4.05465 -7.9 -23.308 -3.20097 5.89818 3.57774 11 37 1 0 1 426.516 426.516 3909 
-0.319179 0.369188 -7.9 -12.0002 8.1638 104.207 3.57295 11 38 1 0 1 177.291 177.291 1659 
0.306627 -7.16762 -7.9 13.9745 5.68027 618.458 3.57281 11 39 1 0 1 461.276 461.276 4300 
-7.35002 5.1171 -7.9 -3.59396 1.70018 42.4395 3.57331 11 40 1 0 1 186.318 186.318 1924 
-6.49339 33.9675 -7.9 -0.425707 1.1044 1.31311 3.62073 22 41 1098 1 1 298.144 298.144 2897 
0.548152 1.78715 -7.9 -8.40705 -0.769409 115.586 3.573 11 42 1 0 1 288.569 288.569 2651 
24.7651 23.9523 -7.9 0.591536 0.299056 0.55541 3.60188 22 43 1001 1 1 385.523 385.523 3824 
-9.34464 2.66848 -7.9 -16.2779 -10.4385 117.71 3.57314 11 44 1 0 1 336.364 336.364 3592 
1.21264 -3.7543 -7.9 0.170176 1.90874 179.873 3.57281 11 45 1 0 1 426.619 426.619 4173 
13.437 5.89291 -7.9 -6.64845 18.6884 1573.02 3.57281 11 46 1 0 1 596.579 596.579 5850 
5.4628 -1.7391 -7.9 3.63716 3.87337 2981.47 3.57281 11 47 1 0 1 160.337 160.337 1487 
3.00956 -2.01158 -7.9 0.0442283 3.58057 22.8356 3.57289 -11 48 1051 1050 1 275.526 275.526 2911 
-7.56053 -5.74668 -7.9 6.11229 8.57762 184.547 3.57292 11 49 1 0 1 414.865 414.865 4061 
21.6611 -0.552397 -7.9 9.68486 0.762492 44.6637 3.57507 11 50 1 0 1 296.77 296.77 2609 
0.729661 1.81896 -7.9 5.27428 0.288771 250.661 3.57289 11 51 1 0 1 509.04 509.04 5031 
-2.24494 10.3358 -7.9 -0.830126 0.653121 3.14489 3.57419 11 52 1 0 1 269.473 269.473 2524 
-7.31761 -3.93089 -7.9 1.22808 -9.20928 1902.86 3.57281 11 53 1 0 1 367.369 367.369 3689 
4.75768 -2.75899 -7.9 -5.78334 -7.81061 372.657 3.57281 11 54 1 0 1 237.805 237.805 1762 
7.59752 -4.9885 -7.9 6.75664 -16.7011 133.066 3.5729 11 55 1 0 1 420.162 420.162 4251 
1.28483 5.79804 -7.9 -19.6105 -9.91394 1776.76 3.57281 11 56 1 0 1 306.381 306.381 2865 
11.7629 8.27625 -7.9 -3.38648 -1.47131 334.443 3.57281 11 57 1 0 1 247.072 247.072 2150 
2.90685 -13.6701 -7.9 -13.6674 15.0444 1842.92 3.57281 11 58 1 0 1 297.643 297.643 2819 
4.12177 -0.952593 -7.9 2.92111 -6.43059 854.877 3.57281 11 59 1 0 1 441.096 441.096 4025 
-8.31952 7.89136 -7.9 7.3016 10.2838 74.796 3.57342 11 60 1 0 1 142.917 142.917 1420 
1.64604 3.68653 -7.9 -0.647167 3.75864 15.211 3.57719 22 61 1031 1 1 107.548 107.548 1092 
5.40503 -11.7221 -7.9 -13.5482 -13.5459 1024.2 3.57281 11 62 1 0 1 215.152 215.152 2125 
4.63003 -2.60708 -7.9 2.00585 3.59753 133.531 3.57285 11 63 1 0 1 278.785 278.785 2299 
3.86976 -6.54821 -7.9 -3.29216 0.0113907 573.441 3.57282 11 64 1 0 1 505.297 505.297 4759 
5.3411 -0.594419 -7.9 -13.4554 -4.67569 1112.99 3.57281 11 65 1 0 1 390.92 390.92 3446 
6.865 1.20176 -7.9 8.96387 -3.82556 201.389 3.57283 11 66 1 0 1 661.453 661.453 6433 
10.3473 35.1107 -7.9 0.0672728 0.633021 0.380985 3.6375 22 67 1100 1 1 315.957 315.957 2759 
4.8566 -0.208532 -7.9 0.9484 1.41387 0.859561 3.57318 11 68 1 0 1 473.409 473.409 4333 
10.6227 5.04859 -7.9 -13.9464 12.3986 1977.56 3.57281 11 69 1 0 1 194.795 194.795 1838 
0.417965 2.71331 -7.9 -12.0449 4.43324 393.608 3.57283 11 70 1 0 1 166.838 166.838 1881 
2.83454 18.0228 -7.9 7.37928 -2.3892 19.3385 3.57823 11 71 1 0 1 346.034 346.034 3606 
-1.04116 1.92884 -7.9 10.8685 15.5022 6532.88 3.57281 11 72 1 0 1 199.252 199.252 2225 
2.26598 1.7789 -7.9 -3.90951 13.4122 2805.62 3.57281 11 73 1 0 1 225.102 225.102 2037 
-2.90256 7.9001 -7.9 -0.994647 5.5226 20.9499 3.57413 11 74 1 0 1 341.007 341.007 3091 
3.4383 3.92038 -7.9 21.9077 6.11657 354.56 3.57298 11 75 1 0 1 318.579 318.579 3655 
2.65846 1.0271 -7.9 3.8936 3.84382 104.745 3.57284 11 76 1 0 1 343.423 343.423 3967 
-5.67258 8.42509 -7.9 -4.01142 1.71737 17.2205 3.57354 11 77 1 0 1 196.456 196.456 1950 
3.64008 -4.73081 -7.9 4.13638 -0.779146 24.0757 3.57369 22 78 1029 1 1 481.135 481.135 4590 
-10.3294 -1.63233 -7.9 5.44509 -0.481635 13.6534 3.57347 22 79 1038 1 1 321.899 321.899 3061 
14.2789 7.79545 -7.9 0.642883 -0.448691 2.26473 3.59054 22 80 1031 1 1 293.461 293.461 3000 
-7.88775 6.64563 -7.9 -2.85625 8.52433 1263.47 3.57281 11 81 1 0 1 242.791 242.791 2550 
-1.51195 -4.489 -7.9 -5.17666 -8.56772 1378.87 3.57281 11 82 1 0 1 294.393 294.393 2778 
-1.39726 -1.11317 -7.9 -5.0261 -8.74284 386.912 3.57281 11 83 1 0 1 302.559 302.559 3041 
4.46264 3.67148 -7.9 -4.78187 -5.14472 24.2804 3.5741 11 84 1 0 1 213.088 213.088 2310 
-9.16143 6.22728 -7.9 6.34905 6.9428 2710.42 3.57281 11 85 1 0 1 145.05 145.05 1461 
-5.74417 4.5349 -7.9 -7.3616 2.56564 19.8708 3.57715 11 86 1 0 1 360.566 360.566 3811 
-7.96422 7.84042 -7.9 6.20449 -27.9287 816.703 3.57281 11 87 1 0 1 192.472 192.472 1680 
2.59043 -7.49934 -7.9 -5.88983 -15.9853 304.52 3.5729 11 88 1 0 1 438.804 438.804 4810 
-2.06154 1.99024 -7.9 -1.3657 -2.20122 257.157 3.57281 11 89 1 0 1 207.499 207.499 1773 
4.04064 12.8705 -7.9 -1.6743 3.26648 3.2403 3.57536 11 90 1 0 1 344.439 344.439 3493 
12.9425 -6.49511 -7.9 2.45925 9.12413 729.17 3.57281 11 91 1 0 1 182.32 182.32 1853 
-4.88664 5.81331 -7.9 -19.7818 -25.1986 3264.83 3.57281 11 92 1 0 1 242.2 242.2 2217 
-5.65928 -1.27076 -7.9 3.88361 -16.0097 1728.72 3.57281 11 93 1 0 1 478.544 478.544 5324 
-12.2463 19.8693 -7.9 -0.326713 -0.0874429 0.737567 3.60637 22 94 1028 1 1 95.8922 95.8922 1038 
16.4366 -39.5122 -7.9 0.205832 -0.196598 0.424385 3.61792 22 95 1004 1003 1 379.701 379.701 3419 
14.4069 -11.6916 -7.9 0.52245 -0.0486038 1.38221 3.58319 22 96 1119 1 1 0.575013 0.575013 35 
-5.98487 3.00096 -7.9 -10.0191 10.2284 89.2063 3.57306 11 97 1 0 1 202.435 202.435 2160 
-3.52553 -3.47982 -7.9 -4.82047 2.09161 159.352 3.57286 11 98 1 0 1 161.647 161.647 1616 
2.42148 -8.91986 -7.9 24.2105 -12.0287 550.156 3.5729 11 99 1 0 1 222.661 222.661 1953 
12.9251 1.71604 -7.9 3.98509 0.594184 7.53116 3.58989 22 100 1049 1 1 193.527 193.527 2028 
-2.09262 5.4318 -7.9 3.5573 2.10021 704.688 3.57281 11 101 1 0 1 158.644 158.644 1478 
8.08144 9.26865 -7.9 -1.94123 0.322631 39.8828 3.57313 11 102 1 0 1 369.786 369.786 3383 
7.7235 -1.91662 -7.9 1.14263 -3.71868 242.536 3.57281 11 103 1 0 1 265.938 265.938 2998 
-5.32773 -0.744593 -7.9 -6.40573 8.54483 693.786 3.57284 11 104 1 0 1 178.484 178.484 1848 
4.13793 2.94249 -7.9 4.46835 2.29948 116.145 3.5731 11 105 1 0 1 406.545 406.545 3905 
-4.26251 -0.733388 -7.9 3.93633 10.1925 118.04 3.57288 11 106 1 0 1 238.837 238.837 2164 
4.91359 -3.76879 -7.9 -7.92374 -10.8195 60.7042 3.57358 11 107 1 0 1 328.652 328.652 3080 
-2.96908 9.80851 -7.9 -8.54742 9.4007 134.787 3.57297 11 108 1 0 1 572.442 572.442 5695 
1.22781 -0.814016 -7.9 3.11929 7.72184 36.1676 3.57403 11 109 1 0 1 247.219 247.219 2563 
9.6824 -0.729757 -7.9 -13.0974 17.8885 1192.44 3.57282 11 110 1 0 1 235.551 235.551 2589 
-26.8221 -2.44697 -7.9 -1.5673 0.305307 1.43649 3.60299 22 111 1017 1 1 160.855 160.855 1643 
7.05168 -1.6417 -7.9 2.97333 -0.341698 5.31509 3.5821 22 112 1023 1 1 192.47 192.47 1632 
-4.20768 11.3183 -7.9 -4.01758 -1.43314 16.5726 3.57808 22 113 1253 1 1 265.74 265.74 2454 
8.5566 2.8672 -7.9 15.7797 10.2082 83.3221 3.57296 11 114 1 0 1 138.131 138.131 1462 
3.33706 -1.2233 -7.9 -2.69788 -13.0779 558.648 3.57282 11 115 1 0 1 361.899 361.899 3355 
-10.0427 2.11071 -7.9 4.70228 7.13149 219.834 3.57283 11 116 1 0 1 355.737 355.737 3171 
-7.28446 -7.76785 -7.9 -4.20685 1.92918 338.558 3.57282 11 117 1 0 1 111.489 111.489 910 
3.9148 -1.15111 -7.9 -0.0362603 0.590527 3.83852 3.57456 11 118 1 0 1 459.534 459.534 4192 
3.56589 -4.05182 -7.9 4.52884 -11.6946 3345.39 3.57281 11 119 1 0 1 131.544 131.544 1329 
4.3731 -6.17025 -7.9 6.72997 -12.2779 543.184 3.57281 11 120 1 0 1 595.175 595.175 5401 
-5.04471 -7.41868 -7.9 1.84805 -0.566011 12.8242 3.57292 11 121 1 0 1 282.288 282.288 2315 
3.88685 1.6922 -7.9 -11.582 -5.15641 1250.18 3.57281 11 122 1 0 1 120.165 120.165 1509 
29.0447 3.35661 -7.9 0.230117 0.055122 0.426875 3.58859 22 123 1041 1 1 265.191 265.191 2307 
-11.5165 -3.9759 -7.9 -5.62482 -7.10962 2743.47 3.57281 11 124 1 0 1 256.86 256.86 2758 
-0.391904 2.11389 -7.9 -7.16935 -11.339 2005.87 3.57281 11 125 1 0 1 292.836 292.836 2890 
8.16039 1.14634 -7.9 11.038 5.52197 711.3 3.57281 11 126 1 0 1 418.178 418.178 3936 
-4.66862 -5.57396 -7.9 -0.0139881 0.113744 0.225136 3.59039 22 127 1001 1 1 344.271 344.271 3462 
-11.8072 -2.62825 -7.9 13.4814 -3.94254 97.9697 3.57291 11 128 1 0 1 549.176 549.176 5108 
3.30427 -0.13935 -7.9 16.2271 -13.3851 175.702 3.57334 11 129 1 0 1 337.721 337.721 2885 
-1.28105 -5.57343 -7.9 -1.30418 -6.11279 288.546 3.57281 11 130 1 0 1 93.5515 93.5515 991 
-1.56717 3.46613 -7.9 0.635873 14.8153 88.3957 3.57377 22 131 1018 1 1 149.92 149.92 1746 
-30.613 11.017 -7.9 -0.280312 0.151733 0.349346 3.64156 22 132 1001 1 1 275.236 275.236 2613 
11.3679 2.04039 -7.9 0.632781 0.196059 0.753999 3.58341 22 133 1241 1228 1 301.017 301.017 3001 
-0.0713248 1.65478 -7.9 16.4655 -4.29019 42.0284 3.57322 11 134 1 0 1 330.39 330.39 3104 
0.812281 3.87336 -7.9 -1.52371 5.41635 162.73 3.57294 11 135 1 0 1 455.693 455.693 4874 
-6.2113 -6.34324 -7.9 1.4437 -4.34512 17.2721 3.57245 11 136 1 0 1 375.773 375.773 3465 
-0.722275 7.02356 -7.9 -4.82061 12.4972 1105.89 3.57281 11 137 1 0 1 338.144 338.144 3068 
-0.728913 -1.86418 -7.9 6.66879 4.60276 62.2679 3.5729 11 138 1 0 1 502.372 502.372 4598 
11.3848 24.883 -7.9 0.250451 0.419561 0.149542 3.61949 22 139 1051 1050 1 301.001 301.001 2901 
-4.1986 -4.28252 -7.9 -8.7182 7.35088 1996.92 3.57281 11 140 1 0 1 475.891 475.891 4541 
-6.82106 -0.649245 -7.9 8.74557 -4.06861 165.258 3.5729 11 141 1 0 1 147.839 147.839 1609 
-4.4575 5.0474 -7.9 22.9187 -1.94223 359.077 3.57287 11 142 1 0 1 412.762 412.762 4348 
-6.56186 -2.36566 -7.9 -4.89569 0.232228 114.314 3.57284 11 143 1 0 1 504.441 504.441 5383 
15.6224 -2.49295 -7.9 29.1159 9.13411 1352.19 3.57282 11 144 1 0 1 446.109 446.109 4361 
