# Det10
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
13.412 -8.50946 -7.9 1.46892 -6.02582 0.30917 3.8047 11 1 1 0 1 622.634 622.634 6105 
-16.2475 14.6022 -7.9 0.0294616 1.01939 1.48963 3.8167 22 2 1095 1 1 631.112 631.112 7286 
-39.5705 -8.38253 -7.9 -2.60171 -0.792256 2.58728 3.84809 22 3 1108 1 1 563.1 563.1 6142 
9.72437 1.19942 -7.9 7.67231 -13.6346 281.362 3.78368 11 4 1 0 1 784.385 784.385 8935 
-1.16593 -1.37072 -7.9 3.49772 -1.90544 28.4148 3.78458 11 5 1 0 1 675.146 675.146 7709 
4.59385 10.8919 -7.9 1.19241 -14.5505 90.8644 3.78458 11 6 1 0 1 705.521 705.521 8024 
-3.97487 8.71511 -7.9 -1.50099 -3.26156 26.4896 3.78533 22 7 1028 1 1 504.599 504.599 5853 
41.1135 0.198851 -7.9 0.125398 0.0982786 0.149961 3.85923 22 8 1226 1067 1 470.683 470.683 5625 
1.89289 2.13857 -7.9 26.2921 4.74806 49.5379 3.78636 11 9 1 0 1 200.64 200.64 2979 
3.45481 -0.736713 -7.9 -0.329061 -2.88877 82.1467 3.78388 11 10 1 0 1 666.937 666.937 6667 
-6.94989 -37.3716 -7.9 -0.406138 -1.51778 2.904 3.8277 22 11 1340 1338 1 628.717 628.717 6683 
-35.3223 -7.5856 -7.9 0.224253 -0.181277 0.102821 3.87291 22 12 1375 1 1 599.549 599.549 5697 
5.00468 1.15579 -7.9 -0.27111 -0.168848 6.53837 3.78412 22 13 1415 1 1 662.117 662.117 7649 
20.248 31.4762 -7.9 1.21332 2.46247 10.3565 3.79471 22 14 1230 1 1 469.827 469.827 5490 
1.70521 -14.5178 -7.9 38.0948 -0.580327 524.842 3.78384 11 15 1 0 1 644.886 644.886 7449 
90.16 19.8764 -7.9 0.768724 -0.0688394 0.734026 3.91145 22 16 1251 1 1 541.718 541.718 6033 
-6.08888 -21.6988 -7.9 -0.166313 0.153257 0.168855 3.81505 22 17 1001 1 1 696.976 696.976 7277 
-1.34709 10.2084 -7.9 -9.87679 8.76456 58.0204 3.78398 11 18 1 0 1 550.97 550.97 5705 
-0.894515 -11.8931 -7.9 -14.3614 -31.1568 183.736 3.78472 11 19 1 0 1 612.325 612.325 6476 
