# Det49
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
9.22019 19.9747 58.843 0.266467 0.2381 -0.365272 3.59393 22 1 1100 1099 1 6.38544 6.38544 697 
-7.19094 20.7916 13.7883 -0.432372 2.07125 -0.413817 3.41703 11 2 1 0 1 1.9489 1.9489 486 
-19.3996 10.3758 46.9042 -2.98522 1.07383 3.46481 3.55329 22 3 1086 1 1 7.38314 7.38314 592 
-17.9744 -12.6854 6.38309 -0.605006 -0.360836 0.104508 3.46435 22 4 1001 1 1 13.0851 13.0851 804 
-14.0495 16.9296 44.256 -0.37813 0.430628 0.852631 3.50478 22 5 1002 1 1 3.66424 3.66424 473 
16.0628 15.0328 5.52945 0.248935 -0.0321104 0.0466622 3.46783 22 6 1105 1104 1 12.0104 12.0104 699 
21.8694 2.39337 38.4618 0.320247 -0.137617 -0.373662 3.69204 22 7 1093 1092 1 4.55031 4.55031 376 
20.2439 -8.61312 61.1438 0.397773 -0.195437 -0.0455825 3.57335 22 8 1056 1 1 3.64473 3.64473 360 
-10.7959 -19.1689 41.2526 -0.100781 -0.408793 0.370464 3.50052 22 9 1062 1 1 1.93705 1.93705 505 
-19.517 -10.1531 51.2151 -0.47893 -0.180453 0.0375168 3.59001 22 10 1210 1209 1 4.16096 4.16096 602 
11.8474 18.5375 6.94895 0.556716 0.787892 1.93712 3.39193 22 11 1063 1062 1 3.62372 3.62372 411 
-20.9277 -6.78449 -7.49293 -11.2388 -3.35788 -0.268354 3.3507 11 12 1 0 1 5.44207 5.44207 580 
20.6321 -7.63662 -38.165 0.145591 -0.199066 0.100137 3.24447 22 13 1142 1 1 5.47718 5.47718 469 
18.955 11.1673 33.6211 0.839079 -0.162817 -0.492477 3.47074 -11 14 1103 1102 1 6.55174 6.55174 497 
-5.81594 -21.2173 73.3349 -0.241743 -0.402044 0.146966 3.61391 22 15 1452 1451 1 9.46803 9.46803 620 
-21.2115 -5.83697 5.72263 -0.90544 -0.186218 1.09606 3.39323 22 16 1064 1 1 3.04948 3.04948 419 
-5.92886 -21.186 21.9484 0.054173 -0.298717 -0.0983688 3.44193 22 17 1021 1 1 5.9249 5.9249 492 
19.1464 -10.8359 77.1016 0.35665 -0.683206 0.92705 3.61731 22 18 1066 1 1 5.84813 5.84813 503 
1.59248 -21.9423 53.7004 -2.85726 -5.36614 3.91652 3.54173 11 19 1 0 1 5.22542 5.22542 712 
-8.96971 20.0884 66.0574 -0.830353 1.59049 1.32263 3.56857 11 20 1 0 1 4.35114 4.35114 353 
-21.9101 1.98667 46.7208 -0.546412 0.0132972 0.0707138 3.55591 22 21 1065 1 1 4.01536 4.01536 574 
-13.3843 17.4603 14.4182 -4.62109 1.54658 5.84271 3.39431 22 22 1054 1 1 4.3852 4.3852 372 
-20.9451 6.73087 65.7261 -12.3397 1.35498 27.7021 3.57488 22 23 1011 1 1 5.10523 5.10523 566 
-16.5569 -14.4869 53.5869 -0.19653 -0.571854 0.010947 3.57494 22 24 1207 1 1 2.57512 2.57512 334 
