# Det222
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
-33.4909 33.2596 2.49567 -0.156155 0.24528 -0.304434 3.80981 22 1 1218 1216 1 0.338157 0.338157 333 
-46.7524 6.48457 33.1575 -1.5865 -0.43283 0.848093 3.55778 22 2 1070 1 1 0.0576972 0.0576972 215 
-43.2298 18.9479 74.5628 -2.98522 1.07383 3.46481 3.67838 22 3 1086 1 1 0.578855 0.578855 239 
-39.6471 -25.6114 10.1268 -0.605006 -0.360836 0.104508 3.54945 22 4 1001 1 1 1.00352 1.00352 331 
-27.6279 -38.2693 -7.13204 -0.364446 -0.271194 -0.211943 3.6179 22 5 1187 1186 1 0.202361 0.202361 219 
45.8544 11.19 11.1138 0.248935 -0.0321104 0.0466622 3.56974 22 6 1105 1104 1 0.241374 0.241374 227 
36.8225 29.5287 46.5048 0.344588 0.1176 -0.358537 3.76422 22 7 1479 1477 1 0.188466 0.188466 175 
-20.9315 42.305 -13.1127 -0.484393 0.344526 -0.592366 3.88472 22 8 1223 1129 1 0.13225 0.13225 160 
-25.8914 -39.4649 41.4363 -0.247685 -0.302499 -0.0382161 3.58909 22 9 1062 1 1 0.22048 0.22048 248 
-43.1771 -19.0678 53.0685 -0.47893 -0.180453 0.0375168 3.67457 22 10 1210 1209 1 0.221301 0.221301 225 
25.04 40.0105 52.6676 0.527506 0.956395 1.8216 3.56626 22 11 1063 1062 1 0.0612214 0.0612214 130 
-45.4488 -12.7376 -18.4996 -1.93414 -0.474337 -0.862521 3.44308 22 12 1100 1 1 0.183818 0.183818 237 
19.9534 42.775 -3.42359 -0.207468 0.654916 0.161591 3.41039 22 13 1159 1 1 0.813824 0.813824 193 
31.5709 -35.0873 32.8116 0.135036 -0.492719 -0.0106472 3.63641 22 14 1104 1103 1 0.689291 0.689291 229 
-43.5015 -18.3155 -12.441 -0.741123 0.0155964 -1.10857 3.87423 22 15 1496 1472 1 0.475983 0.475983 240 
-45.9198 -10.9186 35.6327 -0.90544 -0.186218 1.09606 3.52374 22 16 1064 1 1 0.00684009 0.00684009 148 
-11.4862 -45.7811 48.254 -0.23268 -0.0829911 0.0206281 3.57049 22 17 1032 1 1 0.175523 0.175523 189 
-46.3689 8.81827 65.1183 -0.614694 0.00389311 0.57283 3.62005 22 18 1248 1 1 0.339201 0.339201 201 
-9.40825 -46.2528 62.8835 -0.278427 -0.621894 0.234066 3.63599 22 19 1069 1 1 0.204097 0.204097 316 
-23.7363 40.7974 77.1042 -0.607429 0.696545 0.344168 3.66042 22 20 1002 1 1 0.27965 0.27965 145 
-47.1283 2.60037 49.9844 -0.546412 0.0132972 0.0707138 3.64076 22 21 1065 1 1 0.0448679 0.0448679 231 
-39.304 26.135 47.1899 -4.62109 1.54658 5.84271 3.53665 22 22 1054 1 1 0.0506601 0.0506601 137 
-37.3452 28.8647 64.6686 -0.769326 0.604583 -0.162721 4.69634 22 23 1103 1029 1 0 0 185 
-25.2772 -39.861 54.0726 -0.19653 -0.571854 0.010947 3.66446 22 24 1207 1 1 0.452846 0.452846 158 
19.748 42.8702 51.4177 1.55368 1.54327 1.02178 3.63729 22 25 1001 1 1 1.30823 1.30823 380 
19.1395 43.1453 44.6695 0.183976 0.474866 -0.0421344 3.66736 22 26 1221 1220 1 0.232657 0.232657 92 
28.2939 37.7795 40.6227 0.217819 0.187707 0.0223954 3.71045 22 27 1027 1 1 0.267848 0.267848 151 
11.5738 -45.759 10.4534 0.19742 -0.469776 -0.416246 3.76394 22 28 1027 1 1 0.0193636 0.0193636 247 
-0.259515 47.1993 20.945 -0.0870386 0.398086 -0.308337 3.79453 22 29 1180 1179 1 0.883837 0.883837 454 
38.2224 27.6928 65.0303 0.323217 0.39546 -0.0161844 3.77199 22 30 1209 1208 1 0.205104 0.205104 202 
-29.7318 36.6587 74.3606 -2.14941 2.04327 2.14591 3.65913 22 31 1864 1809 1 0.98083 0.98083 292 
24.8146 40.1506 3.70627 0.190557 0.162467 -0.442506 3.77539 22 32 1001 1 1 0.104114 0.104114 168 
32.5659 34.1658 75.2331 0.447487 0.393451 0.287798 3.67617 22 33 1354 1032 1 0.106015 0.106015 92 
-14.2368 45.0017 52.262 -0.220138 0.453591 -0.0831491 3.70759 22 34 1610 1587 1 0.0193453 0.0193453 144 
-40.3616 24.47 69.6319 -0.349727 0.366732 -0.0657163 3.78809 22 35 1788 1787 1 0.28886 0.28886 307 
46.0075 10.5428 73.0951 1.79436 0.289136 1.49962 3.656 22 36 1021 1 1 0.0292998 0.0292998 168 
12.1834 45.6005 72.359 0.755993 3.29055 -0.0982136 3.77562 22 37 1144 1143 1 0.189403 0.189403 235 
9.31133 -46.2724 68.9159 0.110108 -0.541176 -0.0913861 3.74825 22 38 1621 1620 1 0.0796029 0.0796029 102 
36.1119 -30.3936 76.4523 2.261 -1.57281 3.10824 3.64385 22 39 1056 1 1 0.255355 0.255355 234 
45.09 -13.9545 35.1547 4.44278 -1.22798 0.705353 3.59537 22 40 1146 1 1 0.488485 0.488485 224 
-31.4916 -35.1585 -51.6672 -0.425095 -0.416157 -0.245619 3.48162 22 41 1001 1 1 0.480513 0.480513 275 
-45.3489 13.0889 16.3011 -0.294109 0.0948042 -0.406979 3.84117 22 42 1065 1063 1 0.213587 0.213587 250 
16.3433 44.2802 21.849 0.65344 0.194424 0.536644 3.44764 22 43 1169 1111 1 0.431001 0.431001 195 
-38.4014 27.444 53.5029 -0.276322 -0.0669023 0.0437902 3.73595 22 44 1113 1112 1 0.808579 0.808579 261 
-15.5459 44.5664 -6.88942 -0.151761 0.339334 0.0940836 3.43741 22 45 1016 1 1 0.140728 0.140728 217 
46.2638 9.35432 33.5585 0.380672 -0.038599 0.0817387 3.53062 22 46 1020 1 1 0.648965 0.648965 160 
