# Det91
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
28.8039 -8.73743 77.5988 0.344356 -0.219458 0.307209 3.6699 22 1 1217 1216 1 6.49431 6.49431 598 
-27.7456 11.67 22.997 -1.5865 -0.43283 0.848093 3.48384 22 2 1070 1 1 1.14872 1.14872 334 
-27.081 13.1389 55.8196 -2.98522 1.07383 3.46481 3.59361 22 3 1086 1 1 2.26156 2.26156 440 
-24.9461 -16.8434 7.58736 -0.605006 -0.360836 0.104508 3.49173 22 4 1001 1 1 3.1278 3.1278 580 
-19.3955 23.0179 56.3106 -0.37813 0.430628 0.852631 3.55322 22 5 1002 1 1 2.297 2.297 376 
26.8301 13.6439 7.54775 0.248935 -0.0321104 0.0466622 3.50466 22 6 1105 1104 1 5.2393 5.2393 556 
30.0786 -1.13429 28.8833 0.320247 -0.137617 -0.373662 3.73574 22 7 1093 1092 1 3.31678 3.31678 337 
27.5216 -12.1889 60.3098 0.397773 -0.195437 -0.0455825 3.60054 22 8 1056 1 1 1.72615 1.72615 266 
-14.9627 -26.1176 43.1225 -0.247685 -0.302499 -0.0382161 3.53127 22 9 1062 1 1 1.85885 1.85885 389 
-27.1365 -13.0239 51.812 -0.47893 -0.180453 0.0375168 3.61724 22 10 1210 1209 1 1.9586 1.9586 451 
16.5254 25.1579 23.226 0.556716 0.787892 1.93712 3.45259 22 11 1063 1062 1 1.34789 1.34789 208 
-28.827 -8.66114 -11.0871 -1.93414 -0.474337 -0.862521 3.38087 22 12 1100 1 1 1.44484 1.44484 418 
26.0615 -15.0602 -34.4306 0.145591 -0.199066 0.100137 3.27758 22 13 1142 1 1 1.29962 1.29962 321 
26.0755 -15.0359 33.2449 0.135036 -0.492719 -0.0106472 3.56704 22 14 1104 1103 1 4.06271 4.06271 412 
-10.1063 -28.3526 75.9432 -0.241743 -0.402044 0.146966 3.64301 22 15 1452 1451 1 4.68287 4.68287 483 
-29.158 -7.47128 15.3421 -0.90544 -0.186218 1.09606 3.4352 22 16 1064 1 1 2.02758 2.02758 301 
-4.37014 -29.7811 19.118 0.054173 -0.298717 -0.0983688 3.47256 22 17 1021 1 1 4.03385 4.03385 408 
5.05166 -29.6731 74.4139 0.122314 -1.01305 1.26996 3.62882 22 18 1108 1068 1 3.62882 3.62882 369 
-6.68892 -29.3474 49.1255 -0.60599 -0.430064 -0.547758 3.58644 22 19 1045 1 1 5.29215 5.29215 611 
-12.1673 27.5312 70.5493 -0.607429 0.696545 0.344168 3.59776 22 20 1002 1 1 2.03187 2.03187 257 
-30.0207 2.18405 47.7704 -0.546412 0.0132972 0.0707138 3.5832 22 21 1065 1 1 0.885551 0.885551 451 
-22.1409 20.3909 25.4897 -4.62109 1.54658 5.84271 3.4424 22 22 1054 1 1 2.29395 2.29395 216 
-23.8995 18.2982 67.5126 -0.769326 0.604583 -0.162721 4.63851 22 23 1103 1029 1 1.86924 1.86924 362 
-19.4677 -22.9569 53.749 -0.19653 -0.571854 0.010947 3.60482 22 24 1207 1 1 0.97744 0.97744 252 
6.23453 29.4473 42.5305 1.55368 1.54327 1.02178 3.56718 22 25 1001 1 1 2.01252 2.01252 587 
12.9508 27.1714 46.0868 0.183976 0.474866 -0.0421344 3.61002 22 26 1221 1220 1 1.65123 1.65123 177 
30.0949 -0.553373 66.723 7.92995 -3.58929 -3.72888 3.6229 11 27 1 0 1 1.08389 1.08389 288 
4.82934 -29.7101 24.6736 0.19742 -0.469776 -0.416246 3.68896 22 28 1027 1 1 3.17163 3.17163 470 
3.52439 29.893 34.3496 -0.0870386 0.398086 -0.308337 3.72042 22 29 1180 1179 1 4.1582 4.1582 754 
-16.8717 -24.927 49.8918 -0.0661066 -0.0473024 -0.184431 3.67514 22 30 1071 1 1 1.39652 1.39652 422 
28.9163 8.35823 78.6651 0.638049 -0.0209923 0.72417 3.6322 22 31 1363 1311 1 2.04303 2.04303 531 
10.7141 28.1286 36.4503 0.190557 0.162467 -0.442506 3.64989 22 32 1001 1 1 0.23592 0.23592 297 
19.6451 22.8053 66.9232 0.447487 0.393451 0.287798 3.61244 22 33 1354 1032 1 0.852672 0.852672 162 
-29.933 3.16593 50.9734 -0.235347 -0.000212991 -0.114563 3.66771 22 34 1295 1 1 1.02429 1.02429 308 
7.00122 -29.2744 48.7809 0.287673 -0.30081 -0.296441 3.64399 22 35 1098 1096 1 3.37915 3.37915 614 
29.0682 7.8133 58.9383 1.79436 0.289136 1.49962 3.58181 22 36 1021 1 1 2.09604 2.09604 371 
-9.605 -28.5264 63.3036 -0.298856 -3.53547 8.65067 3.56321 22 37 1030 1 1 4.23559 4.23559 433 
5.902 -29.5157 71.7456 0.110108 -0.541176 -0.0913861 3.69043 22 38 1621 1620 1 1.84428 1.84428 174 
21.9807 -20.5636 57.0259 2.261 -1.57281 3.10824 3.55727 22 39 1056 1 1 2.32087 2.32087 499 
14.1697 26.5561 18.9868 0.405794 0.248022 -0.0476687 3.62575 11 40 1071 1053 1 1.70779 1.70779 467 
-19.049 -23.3055 -46.0531 -0.449159 -0.423548 -0.181892 3.42125 22 41 1001 1 1 2.85923 2.85923 491 
-29.0614 7.83869 38.8391 -0.294109 0.0948042 -0.406979 3.74677 22 42 1065 1063 1 2.60327 2.60327 389 
17.8417 24.2422 -41.0212 0.0063138 0.150823 0.236572 3.2226 22 43 1044 1 1 2.22375 2.22375 409 
-9.99756 28.3912 51.2576 -0.24472 0.424429 -0.14523 3.62684 22 44 1113 1112 1 2.3103 2.3103 374 
-8.67222 28.8236 -11.7083 -0.133625 0.333325 0.134422 3.37782 22 45 1016 1 1 1.49545 1.49545 431 
27.0742 13.1528 31.2449 1.9318 -1.00596 1.09207 3.4731 11 46 1 0 1 3.06047 3.06047 329 
14.7912 26.2151 62.5206 0.166522 0.479014 0.0627354 3.64141 22 47 1254 1253 1 1.13404 1.13404 415 
-15.6553 25.7084 -49.6231 -0.832343 0.445282 -1.05521 3.56548 22 48 1050 1049 1 2.7535 2.7535 465 
-29.8552 -3.83075 65.5482 -4.0813 -6.40178 4.05692 3.58982 11 49 1 0 1 0.714584 0.714584 201 
17.3953 24.5645 17.7096 0.529987 11.7687 19.4474 3.41929 22 50 1001 1 1 3.79851 3.79851 362 
27.5464 -12.1328 72.2189 0.280503 -0.116403 0.142483 3.64188 22 51 1091 1 1 2.08309 2.08309 411 
-16.1561 25.3967 32.7302 -0.962319 0.977438 1.14361 3.47236 22 52 1002 1 1 3.03909 3.03909 466 
-16.7091 25.0363 67.3356 -0.396914 1.19234 3.41438 3.57798 22 53 1209 1 1 1.93024 1.93024 414 
30.0649 -1.453 65.6988 0.471422 -0.0396281 -0.193161 3.69689 22 54 1246 1244 1 0.485192 0.485192 421 
-9.74682 28.4782 21.4761 -2.21146 4.31281 4.29042 3.4602 22 55 1176 1 1 1.9296 1.9296 319 
-19.5613 22.8772 74.6399 -0.0733847 0.255989 0.0422967 3.6557 22 56 1003 1 1 0.773696 0.773696 356 
19.7981 -22.6726 -24.8186 0.180915 -0.320411 0.0295673 3.37949 22 57 1042 1 1 0.746846 0.746846 122 
29.3796 -6.54575 68.2669 0.466988 0.141178 -0.121462 3.7051 22 58 1197 1196 1 0.39851 0.39851 74 
-25.2715 16.3511 69.901 -0.391154 0.280007 0.172379 3.68448 22 59 1064 1063 1 1.51489 1.51489 335 
-28.3985 -9.97679 21.4238 -0.188433 -0.0236653 0.20084 3.51831 22 60 1001 1 1 2.26326 2.26326 355 
10.3918 28.2493 11.4355 0.00157154 0.586335 0.328083 3.43224 22 61 1019 1 1 0.484014 0.484014 260 
30.0999 0.0624458 61.7937 12.5948 4.94388 8.09758 3.58782 11 62 1 0 1 4.10782 4.10782 593 
-15.9066 -25.5537 56.3413 -0.515881 -0.818089 -0.0566497 3.582 22 63 1045 1 1 0.725169 0.725169 219 
-22.646 -19.8285 58.7419 -0.486761 0.166729 -0.133342 3.69667 22 64 1131 1130 1 0.860452 0.860452 189 
19.9567 22.5331 64.0881 3.10836 1.69057 -1.70369 3.62698 22 65 1001 1 1 1.68367 1.68367 437 
18.4757 23.7625 60.3168 0.253908 0.431588 -0.101894 3.64608 22 66 1042 1010 1 1.36377 1.36377 388 
-13.4849 -26.9104 37.0628 -0.120892 -0.269533 -0.416961 3.74656 22 67 1106 1104 1 2.68841 2.68841 317 
21.2905 -21.2774 72.2844 0.212069 -0.826351 -0.350994 3.66179 22 68 1025 1 1 1.96204 1.96204 500 
29.969 -2.8057 49.5253 0.365062 -0.156279 0.3216 3.53651 22 69 1335 1334 1 1.88725 1.88725 202 
-19.6339 22.8149 19.1357 -0.736798 0.198941 0.444163 3.48052 22 70 1083 1035 1 0.965705 0.965705 233 
23.3023 -19.0529 31.4344 0.256545 -0.390535 -0.20534 3.65937 22 71 1099 1083 1 4.08385 4.08385 428 
12.3674 -27.4419 41.279 0.0602876 -0.424017 0.278737 3.56878 22 72 1628 1627 1 1.48952 1.48952 329 
23.5267 -18.7751 38.4487 0.358335 -0.285369 -0.57638 3.72714 22 73 1107 1061 1 3.14093 3.14093 342 
-24.5268 17.4483 25.7706 -0.807525 1.21653 0.363173 3.49485 22 74 1001 1 1 0.723739 0.723739 417 
23.8279 18.3913 37.342 0.298997 0.206383 0.359343 3.54317 22 75 1116 1115 1 1.07089 1.07089 312 
7.89596 29.0459 20.3481 1.17659 6.9558 6.38982 3.44162 22 76 1001 1 1 0.846311 0.846311 264 
0.317939 30.0983 73.1194 0.0757253 0.618847 0.977791 3.59761 22 77 1158 1 1 3.11236 3.11236 397 
-29.9659 -2.83815 76.8198 -2.05734 0.670071 2.72539 3.62937 22 78 1216 1 1 3.0892 3.0892 584 
-15.4172 -25.8519 42.3359 -0.00529524 -0.459028 0.224466 3.57428 22 79 1183 1182 1 6.21697 6.21697 664 
24.5033 17.4814 -0.158708 1.20788 1.26484 -0.153303 3.42067 22 80 1014 1 1 3.95829 3.95829 402 
-29.9543 -2.95798 47.8262 -0.405679 -0.133914 -0.280378 3.68547 22 81 1340 1338 1 1.36813 1.36813 312 
30.0817 -1.05041 62.6726 0.298561 0.03287 -0.150741 3.67018 22 82 1143 1142 1 0.50252 0.50252 324 
25.6972 -15.6736 65.0586 0.177833 -0.144307 0.150273 3.5925 22 83 1094 1 1 0.312296 0.312296 229 
27.0561 -13.1901 72.5393 0.386459 -0.380311 0.532942 3.60841 22 84 1106 1 1 2.08819 2.08819 518 
-11.8262 27.6794 78.5025 -0.0381887 0.332654 0.0622429 3.65591 22 85 1011 1010 1 4.28423 4.28423 499 
25.7354 15.6109 62.2986 0.44766 -0.0557396 -0.0268221 3.82249 22 86 1279 1243 1 3.05402 3.05402 399 
-17.8819 24.2126 57.1863 -0.206825 0.252652 0.187253 3.555 22 87 1002 1 1 1.38489 1.38489 311 
15.5461 25.7746 57.0947 0.16818 0.745824 0.168844 3.61153 22 88 1018 1 1 1.115 1.115 356 
16.6256 -25.0918 69.1518 0.121695 -0.31465 -0.0630536 3.69991 22 89 1004 1003 1 0.329844 0.329844 204 
24.5848 17.3665 49.7615 40.1708 -8.31858 -9.30579 3.551 11 90 1 0 1 1.94818 1.94818 480 
-12.7472 -27.2676 63.8955 -0.906323 -0.434777 0.677146 3.61275 22 91 1129 1 1 3.5015 3.5015 390 
-24.4526 -17.5523 53.0551 -0.319918 -0.228314 -0.139063 3.73285 22 92 1025 1024 1 0.796674 0.796674 330 
28.2824 10.3013 12.6047 0.298939 0.284681 -0.450923 3.7082 22 93 1086 1054 1 1.04448 1.04448 447 
23.4937 18.8163 12.5613 0.602376 0.453658 0.473102 3.41763 22 94 1031 1 1 1.00066 1.00066 271 
-28.1033 -10.7802 78.0036 -0.44564 0.245166 0.0491724 3.70203 22 95 1043 1042 1 10.577 10.577 411 
-14.7799 -26.2215 -6.34043 -1.06074 -0.270491 0.925778 3.36057 22 96 1001 1 1 1.75564 1.75564 430 
-29.816 -4.12501 49.5756 -0.258235 -0.214769 -0.0784568 3.6097 22 97 1001 1 1 0.546264 0.546264 260 
13.8808 -26.7083 58.8901 0.435289 -0.350155 0.162601 3.60032 22 98 1274 1 1 1.00627 1.00627 283 
29.427 -6.32922 52.1728 0.451131 0.0356024 0.18654 3.57695 22 99 1235 1 1 3.20273 3.20273 461 
19.1892 -23.1902 -10.3645 0.859532 -0.650873 1.13301 3.33338 22 100 1108 1 1 2.25599 2.25599 523 
29.7018 -4.87969 68.1495 0.245755 0.0325205 0.0955859 3.64844 22 101 1103 1 1 0.746583 0.746583 253 
-13.9173 -26.6893 62.9145 -0.199276 -0.272573 0.0712141 3.6621 22 102 1259 1 1 1.852 1.852 431 
29.8253 -4.05761 59.4163 21.9899 -1.1287 21.2457 3.56901 11 103 1300 1230 1 3.73809 3.73809 324 
-28.1269 10.7185 30.2232 -0.437905 0.216259 0.112055 3.50646 22 104 1221 1 1 0.23755 0.23755 183 
-22.5176 19.9741 41.5997 -0.105405 0.0543774 -0.17308 3.74651 22 105 1001 1 1 2.38775 2.38775 281 
15.2121 25.9731 63.977 0.272098 0.228003 0.00810514 3.73434 22 106 1293 1290 1 1.67593 1.67593 456 
27.4459 -12.3585 -16.9347 0.0420996 -5.44355 -1.52505 3.37768 11 107 1 0 1 2.23717 2.23717 418 
22.4971 19.9972 70.3351 0.0664607 0.211917 -0.0323284 3.72312 22 108 1001 1 1 0.977641 0.977641 199 
29.7718 4.43293 72.2325 0.404905 0.293619 0.104687 3.73309 22 109 1516 1515 1 2.38336 2.38336 342 
27.4458 12.3587 38.77 0.206126 0.125265 -0.249823 3.56432 22 110 1146 1 1 0.536929 0.536929 86 
-16.7963 -24.9779 -11.6561 -0.282499 -0.155338 0.00539805 3.37972 22 111 1112 1 1 1.70538 1.70538 396 
27.5261 -12.1789 45.6239 0.213238 -0.0920635 -0.112994 3.63791 22 112 1219 1 1 0.798756 0.798756 253 
12.5281 27.3689 33.4488 0.505066 13.2858 15.8627 3.45891 11 113 1 0 1 1.89812 1.89812 373 
28.5671 9.4833 57.6297 0.27499 -0.0144581 0.0802154 3.64642 22 114 1096 1 1 2.43718 2.43718 394 
4.13257 -29.815 29.6931 -0.00569438 -0.18922 0.0998637 3.57937 22 115 1125 1073 1 1.43243 1.43243 426 
-29.9194 -3.29249 62.2811 -0.173217 -0.0390014 0.0416743 3.59923 22 116 1062 1 1 2.04929 2.04929 306 
-29.4939 -6.00991 77.5057 -0.506498 0.0421754 0.052928 3.68593 22 117 1071 1070 1 1.61754 1.61754 390 
15.7178 -25.6702 57.0929 0.116488 -1.53495 0.0426866 3.58298 22 118 1025 1 1 1.92641 1.92641 354 
29.7394 4.64534 70.1299 0.497124 0.10532 -0.053812 3.67874 22 119 1339 1338 1 0.363484 0.363484 154 
-19.5748 22.8656 77.3173 -1.21291 1.30929 0.425194 3.69113 22 120 1034 1 1 0.702965 0.702965 157 
-28.6628 -9.1898 0.749568 -1.25653 0.132874 -0.140447 3.42948 22 121 1001 1 1 1.56434 1.56434 326 
5.65101 29.5648 7.44352 0.093325 0.521888 -0.0601306 3.46218 22 122 1040 1039 1 1.65164 1.65164 296 
29.5333 -5.81338 46.9071 1.49562 -1.1066 -0.508779 3.54487 22 123 1040 1002 1 0.411909 0.411909 108 
-29.78 4.37743 30.2291 -0.402344 0.0846858 -0.757948 3.69562 22 124 1247 1178 1 2.57588 2.57588 320 
-17.0968 24.7732 3.35506 -0.232914 0.351505 0.319361 3.38989 22 125 1001 1 1 1.42517 1.42517 304 
-12.3479 27.4507 52.0627 -4.85264 6.3197 14.9401 3.53488 22 126 1110 1 1 0.802096 0.802096 342 
