# Det103
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
-24.6872 20.5171 19.464 -0.233661 0.0597902 -0.400393 3.73256 22 1 1218 1216 1 1.83545 1.83545 526 
-30.1514 11.0137 24.2831 -1.5865 -0.43283 0.848093 3.4932 22 2 1070 1 1 0.435142 0.435142 336 
-28.973 13.8195 58.0155 -2.98522 1.07383 3.46481 3.60354 22 3 1086 1 1 0.672181 0.672181 385 
-26.6663 -17.8694 7.88451 -0.605006 -0.360836 0.104508 3.49848 22 4 1001 1 1 1.22456 1.22456 486 
-20.7154 24.5211 59.2868 -0.37813 0.430628 0.852631 3.56519 22 5 1002 1 1 0.418708 0.418708 345 
29.1975 13.3386 7.99151 0.248935 -0.0321104 0.0466622 3.51276 22 6 1105 1104 1 2.28508 2.28508 433 
32.0391 -1.97674 26.5959 0.320247 -0.137617 -0.373662 3.74617 22 7 1093 1092 1 0.942966 0.942966 296 
29.318 -13.0715 60.1039 0.397773 -0.195437 -0.0455825 3.60725 22 8 1056 1 1 1.04635 1.04635 269 
-16.2462 -27.6852 42.9245 -0.247685 -0.302499 -0.0382161 3.53806 22 9 1062 1 1 0.428613 0.428613 379 
-29.0147 -13.7316 51.9591 -0.47893 -0.180453 0.0375168 3.62395 22 10 1210 1209 1 0.258408 0.258408 342 
17.6801 26.7922 27.2441 0.556716 0.787892 1.93712 3.46756 22 11 1063 1062 1 0.461939 0.461939 188 
-30.7718 -9.1381 -11.9544 -1.93414 -0.474337 -0.862521 3.38815 22 12 1100 1 1 1.64232 1.64232 374 
26.3237 18.3704 -9.9214 1.21278 1.06532 2.77946 3.32156 22 13 1159 1 1 0.201512 0.201512 291 
26.7979 -17.6716 33.188 0.135036 -0.492719 -0.0106472 3.57616 22 14 1104 1103 1 2.0952 2.0952 337 
-11.1563 -30.0989 76.5815 -0.241743 -0.402044 0.146966 3.65013 22 15 1452 1451 1 0.404485 0.404485 348 
-31.1191 -7.87461 17.7161 -0.90544 -0.186218 1.09606 3.44556 22 16 1064 1 1 0.710952 0.710952 280 
-7.32185 -31.2538 40.4137 -0.00157792 -0.428088 0.446049 3.4973 22 17 1032 1 1 0.528901 0.528901 330 
5.29166 -31.6608 76.9058 0.122314 -1.01305 1.26996 3.63948 22 18 1108 1068 1 1.87189 1.87189 355 
-8.82475 -30.8631 47.1949 -0.60599 -0.430064 -0.547758 3.59729 22 19 1045 1 1 2.44322 2.44322 527 
-13.5396 29.1048 71.3268 -0.607429 0.696545 0.344168 3.60519 22 20 1002 1 1 0.621117 0.621117 248 
-32.0223 2.23276 48.0295 -0.546412 0.0132972 0.0707138 3.58994 22 21 1065 1 1 0.562663 0.562663 377 
-24.2064 21.0822 28.1012 -4.62109 1.54658 5.84271 3.45374 22 22 1054 1 1 0.35183 0.35183 191 
-25.4721 19.5341 67.1799 -0.769326 0.604583 -0.162721 4.64527 22 23 1103 1029 1 0.61711 0.61711 298 
-20.1623 -24.9778 53.7877 -0.19653 -0.571854 0.010947 3.61195 22 24 1207 1 1 0.107255 0.107255 217 
7.90893 31.1104 43.6316 1.55368 1.54327 1.02178 3.57586 22 25 1001 1 1 2.21868 2.21868 548 
13.6752 29.0413 45.9209 0.183976 0.474866 -0.0421344 3.61673 22 26 1221 1220 1 0.366382 0.366382 151 
32.0824 -1.06312 65.8682 6.69617 2.75819 -4.61027 3.63041 11 27 1 0 1 0.929507 0.929507 267 
5.62498 -31.6033 22.9961 0.19742 -0.469776 -0.416246 3.69781 22 28 1027 1 1 1.44967 1.44967 434 
3.07409 31.9525 32.7544 -0.0870386 0.398086 -0.308337 3.72924 22 29 1180 1179 1 2.70564 2.70564 753 
28.1689 15.3923 65.5337 0.323217 0.39546 -0.0161844 3.71897 22 30 1209 1208 1 1.27912 1.27912 366 
29.4312 12.8147 67.588 1.10978 0.255737 0.859195 3.59598 22 31 1665 1496 1 0.910188 0.910188 460 
12.4332 29.5943 32.4581 0.190557 0.162467 -0.442506 3.66519 22 32 1001 1 1 0.187583 0.187583 282 
21.1607 24.1378 67.8979 0.447487 0.393451 0.287798 3.61992 22 33 1354 1032 1 0.0685206 0.0685206 119 
-31.9437 3.16411 49.9946 -0.235347 -0.000212991 -0.114563 3.67517 22 34 1295 1 1 0.289758 0.289758 250 
8.58511 -30.9307 47.1487 0.287673 -0.30081 -0.296441 3.65338 22 35 1098 1096 1 1.03338 1.03338 508 
31.0526 8.13306 60.5967 1.79436 0.289136 1.49962 3.5905 22 36 1021 1 1 0.513732 0.513732 263 
-9.77812 -30.5745 68.3149 -0.298856 -3.53547 8.65067 3.58128 22 37 1030 1 1 1.6177 1.6177 380 
6.30075 -31.4756 71.4146 0.110108 -0.541176 -0.0913861 3.6972 22 38 1621 1620 1 0.4851 0.4851 164 
23.6387 -21.7169 59.3052 2.261 -1.57281 3.10824 3.56743 22 39 1056 1 1 1.0343 1.0343 394 
30.5258 -9.92899 32.8424 4.44278 -1.22798 0.705353 3.54438 22 40 1146 1 1 1.04651 1.04651 379 
-20.5156 -24.6885 -46.647 -0.449159 -0.423548 -0.181892 3.42826 22 41 1001 1 1 0.233904 0.233904 445 
-30.967 8.45296 36.2022 -0.294109 0.0948042 -0.406979 3.75782 22 42 1065 1063 1 0.732716 0.732716 351 
17.9411 26.6182 -37.2945 0.0063138 0.150823 0.236572 3.23734 22 43 1044 1 1 0.811669 0.811669 354 
-11.0127 30.1518 50.6551 -0.24472 0.424429 -0.14523 3.63391 22 44 1113 1112 1 2.24039 2.24039 363 
-9.41919 30.6869 -10.9568 -0.133625 0.333325 0.134422 3.38497 22 45 1016 1 1 0.638504 0.638504 383 
30.1611 10.9871 30.101 0.380672 -0.038599 0.0817387 3.47541 22 46 1020 1 1 1.158 1.158 307 
15.4579 28.1329 62.7718 0.166522 0.479014 0.0627354 3.64824 22 47 1254 1253 1 0.809305 0.809305 372 
-17.6807 26.7919 -52.1908 -0.832343 0.445282 -1.05521 3.57697 22 48 1050 1049 1 0.792578 0.792578 430 
-31.6909 -5.1088 68.5562 -3.96024 0.928772 6.00639 3.60314 11 49 1 0 1 0.173463 0.173463 174 
17.5009 26.9096 21.5848 0.529987 11.7687 19.4474 3.4344 22 50 1001 1 1 1.43681 1.43681 359 
29.3941 -12.8995 73.1575 0.280503 -0.116403 0.142483 3.64925 22 51 1091 1 1 1.12864 1.12864 368 
-17.589 26.8521 34.4331 -0.962319 0.977438 1.14361 3.48123 22 52 1002 1 1 1.52466 1.52466 406 
-17.3625 26.9992 72.9564 -0.396914 1.19234 3.41438 3.59795 22 53 1209 1 1 0.537282 0.537282 371 
32.0591 -1.62063 64.8817 0.471422 -0.0396281 -0.193161 3.7041 22 54 1246 1244 1 0.141966 0.141966 382 
-10.6683 30.2754 23.2639 -2.21146 4.31281 4.29042 3.4692 22 55 1176 1 1 0.484564 0.484564 304 
-20.1632 24.9771 74.9868 -0.0733847 0.255989 0.0422967 3.66308 22 56 1003 1 1 0.18936 0.18936 298 
20.8009 -24.4486 -24.6547 0.180915 -0.320411 0.0295673 3.38631 22 57 1042 1 1 0.303691 0.303691 96 
31.5554 -5.88799 67.701 0.466988 0.141178 -0.121462 3.71291 22 58 1197 1196 1 0.209492 0.209492 71 
-26.8995 17.5165 70.6185 -0.391154 0.280007 0.172379 3.69157 22 59 1064 1063 1 1.25434 1.25434 292 
-30.4258 -10.2314 23.5846 -0.188433 -0.0236653 0.20084 3.52823 22 60 1001 1 1 0.640421 0.640421 326 
10.3974 30.3694 12.6218 0.00157154 0.586335 0.328083 3.44034 22 61 1019 1 1 0.292245 0.292245 259 
32.0936 0.643159 62.6957 14.4677 1.62417 3.44303 3.59548 11 62 1 0 1 2.95303 2.95303 590 
-16.9734 -27.2454 56.2241 -0.515881 -0.818089 -0.0566497 3.58868 22 63 1045 1 1 0.654218 0.654218 190 
-26.1392 -18.632 57.785 -0.486761 0.166729 -0.133342 3.70939 22 64 1131 1130 1 0.723352 0.723352 196 
