#BLTrackFile VirtualDetector/DetSideways
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
8595.01 5111.34 1895.7 0.334066 0.197844 0.0355722 36.8481 22 91 17378 17354 1
6727.46 7398.74 1806.98 0.484758 0.526791 0.0589187 37.0039 22 91 17417 17383 1
5438.21 -8392.01 452.544 0.30656 -0.478773 -0.0318366 36.8569 22 91 21670 21547 1
-5386.36 -8425.38 524.806 -0.407067 -0.630142 -0.0361902 36.8336 22 91 26832 26831 1
2157.57 -9764.47 1120.81 0.183289 -0.848099 0.0104836 36.755 22 91 28708 28615 1
7693.54 -6388.23 1675.17 0.392232 -0.325894 0.0326632 36.8477 22 91 33774 33739 1
6554.4 -7552.48 1869.54 3.04844 -3.51316 0.37371 37.0033 22 92 1850 1808 1
-8654.99 5009.11 1449.98 -0.349976 0.202082 0.0176495 36.8326 22 92 5699 5695 1
7867.55 6172.65 1383.61 0.661932 0.518318 0.0325566 36.7431 22 92 7100 7099 1
-9429.99 -3327.97 1105.67 -0.530638 -0.18646 0.00499174 36.8636 22 92 16492 16426 1
-9995.49 300.233 1165.06 -0.750328 0.023286 0.00760285 36.9164 22 92 16679 16627 1
-8207.53 5712.84 1217.07 -2.6628 1.84452 0.0447818 37.3458 -11 92 18777 18776 1
664.036 9977.93 1593.04 0.0231192 0.345375 0.0192457 36.8381 22 92 19262 19116 1
4917.62 -8707.3 916.326 0.191154 -0.342639 -0.00439333 36.9502 22 92 19466 19465 1
-9046.56 4261.42 1843.74 -0.266686 0.126099 0.0224749 37.3068 22 92 27291 27139 1
5011.56 8653.57 1930.36 0.476291 0.822583 0.0823081 37.0038 22 92 30160 30144 1
8503.51 5262.16 1307.58 6.5455 4.04832 0.176442 36.997 22 93 2630 2447 1
9906.16 1366.71 399.917 1.45988 0.1997 -0.0914107 36.8163 22 93 9077 9023 1
-9233.85 -3838.75 185.978 -1.45525 -0.60622 -0.132496 36.7976 22 93 17121 17081 1
-617.554 9980.91 1266.67 -0.0397326 0.659174 0.0137225 36.9017 22 93 26201 26096 1
-9554.48 -2951.59 1479.42 -0.432927 -0.133831 0.0195915 36.8746 22 93 27458 27457 1
-8156.9 -5784.89 774.835 -0.583552 -0.417588 -0.01511 36.7516 22 93 28352 28351 1
-9480.75 -3180.46 388.837 -0.342645 -0.114777 -0.0213342 36.7868 22 94 1924 1923 1
9349.69 -3547.29 726.832 0.461766 -0.175647 -0.0138287 36.7154 22 94 4880 4572 1
9787.17 -2052.14 1891.89 41.8129 -8.81318 3.61512 738.362 2112 94 10981 10932 1
-9991.02 -423.603 1861.77 -0.508951 -0.0219425 0.0400912 37.0667 22 94 12304 12303 1
4425.35 8967.51 306.095 0.171514 0.340466 -0.0287999 37.2279 22 94 14938 14837 1
-956.481 9954.15 39.7347 -0.0440832 0.450736 -0.0469477 37.0044 22 94 17441 17440 1
-5783.78 -8157.69 27.7491 -0.196607 -0.276052 -0.0352167 37.0989 22 94 18929 18796 1
3563.59 -9343.49 762.803 0.14646 -0.37686 -0.0117369 36.827 22 95 3397 3396 1
9875.55 1572.71 613.66 0.283081 0.046358 -0.00969529 37.0422 22 95 10306 10305 1
-9942.74 1068.59 726.423 -0.469776 0.052018 -0.0155215 37.9636 22 95 13542 13539 1
9779.43 -2088.72 1819.36 0.804369 -0.1699 0.0624698 36.9766 22 95 13845 13759 1
-3506.98 -9364.89 1241.48 -1.14941 -3.06389 0.0711227 36.7054 22 95 16079 15953 1
9620.7 2728.04 526.986 1.81799 0.523393 -0.103363 37.0188 22 95 17442 17441 1
-4505.45 -8927.54 1689.17 -0.304905 -0.603093 0.0482242 36.6832 22 95 20760 20729 1
8120.39 -5836.03 739.154 0.38218 -0.272275 -0.0141945 36.7502 22 95 22416 22239 1
-7487.92 -6628.05 458.293 -0.308117 -0.274729 -0.0213476 36.6476 22 95 24366 24365 1
-6952.54 -7187.64 88.4712 -0.75363 -0.778744 -0.0982725 36.7154 22 95 25687 25655 1
-8314.69 5555.72 906.421 -1.58558 1.06801 -0.0310511 36.9689 22 95 29396 29323 1
5157.01 8567.69 1981.87 0.649377 1.0921 0.114337 39.8417 11 95 30069 30036 1
-8042.07 5943.5 1309.76 -6.76147 5.01358 0.194114 37.0572 11 95 30946 30944 1
5064.89 8622.46 1796.07 0.519399 0.89408 0.0781636 37.0809 22 95 34652 34651 1
4669.83 -8842.66 796.534 0.217608 -0.41085 -0.00960865 36.6474 22 95 35305 35175 1
-9955.62 941.038 1780.46 -0.436407 0.0422847 0.0308109 37.0773 22 95 36278 36252 1
-9802.68 -1976.73 1115.7 -0.242735 -0.0502474 0.00234446 37.1954 22 96 1966 1965 1
-9521.04 3057.76 1417.46 -0.340566 0.107507 0.0132869 36.8037 22 97 4318 4282 1
-9003.54 4351.59 168.606 -0.641229 0.310096 -0.0582116 36.7311 22 97 4525 4524 1
4155.98 9095.49 1054.27 0.501855 1.10537 0.00220379 36.7476 22 97 7284 7237 1
2952.03 9554.35 552.951 0.122911 0.397316 -0.0197419 36.8402 22 97 7869 7842 1
-9639.19 -2661.94 996.988 -0.367705 -0.101574 -0.00230424 36.9349 22 97 8233 8208 1
-3863.51 9223.52 306.597 -0.175055 0.414484 -0.0346981 36.991 22 97 9488 9460 1
-2989.08 -9542.82 1938.77 -0.151247 -0.486103 0.044134 37.197 22 97 9789 9785 1
-9161.26 -4008.9 970.853 -0.467939 -0.205301 -0.00204603 36.7454 22 97 9859 9858 1
5029.97 8642.88 163.661 1.03466 1.77641 -0.182363 36.9925 22 97 21045 21041 1
5903.63 8071.38 1887.58 0.0902609 0.123653 0.0123858 37.0884 22 97 21339 21278 1
-2201.91 -9754.57 1240.73 -0.677219 -3.00507 0.0498396 37.4102 11 97 21789 21724 1
-34.3256 -9999.94 864.713 -0.00358254 -0.687524 -0.0130805 36.8981 22 98 4304 4273 1
-7780.49 6282.03 1031.05 -0.421103 0.338202 -0.0025509 36.8222 22 98 6325 6165 1
-2134.92 9769.45 1956.01 -0.0903292 0.410669 0.0376936 37.103 22 98 6598 6575 1
3275.48 9448.35 791.377 0.167692 0.482496 -0.0140332 36.8743 22 98 6751 6750 1
-2106.59 9775.6 396.033 -0.770243 3.58468 -0.236901 36.9 22 98 13035 13025 1
-7141.06 7000.38 2.4535 -0.364591 0.357219 -0.054399 37.1951 22 98 16920 16825 1
5659.39 -8244.47 1143 0.413655 -0.602172 0.00933125 36.7341 22 98 21320 21289 1
4025.42 -9154.02 1084.87 0.205861 -0.467678 0.00429431 36.6866 22 98 27047 27046 1
-5239.73 -8517.35 1912.85 -0.259908 -0.422308 0.0422303 36.9866 22 99 1629 1555 1
-9976.46 -685.682 723.427 -3.92788 -0.272791 -0.140436 36.9303 22 99 1683 1682 1
9954.61 951.698 1984.75 6.39611 0.61771 0.618466 36.9167 22 99 3126 3125 1
9840.16 1780.79 82.6919 0.49459 0.0900111 -0.0472673 36.9124 22 99 3127 3125 1
-8110.41 -5849.89 1476.4 -0.390455 -0.280416 0.0224487 36.7382 22 99 5932 5931 1
7337.76 6793.91 422.12 0.65179 0.6042 -0.0579591 36.9333 22 99 6073 5967 1
6258.56 -7799.39 964.395 0.261014 -0.324311 -0.00399593 36.928 22 99 6925 6924 1
-2620.01 -9650.68 1974.79 -0.109287 -0.40077 0.0373657 37.0544 22 99 11393 11337 1
7043.9 -7098.13 1120.97 1.64322 -1.65973 0.0158576 36.872 22 99 12310 12266 1
7860.11 -6182.12 688.651 0.258575 -0.201676 -0.0112412 36.9233 22 99 15272 15236 1
5729.19 -8196.12 1112.73 0.625364 -0.894305 0.0140426 36.6914 22 99 16751 16691 1
2108.01 -9775.29 274.583 0.559539 -2.59211 -0.178737 36.5551 22 99 18096 18072 1
-4183.51 9082.85 113.263 -0.603109 1.31045 -0.137375 37.0711 22 100 3212 3156 1
2340.09 9722.35 1879.68 0.0882835 0.368322 0.035959 37.1064 22 100 6914 6912 1
-4950.82 -8688.46 1854.92 -0.298562 -0.523731 0.0487506 36.9365 22 100 14129 13956 1
-9465.86 3224.5 1957.14 -0.481552 0.164919 0.0450508 37.077 22 100 14659 14658 1
-7446.89 6674.11 1852.54 -0.217522 0.19577 0.0248572 37.174 22 100 19441 19439 1
-8167.69 5769.64 434.717 -0.814076 0.575384 -0.0565993 36.7638 22 100 23808 23765 1
9991.66 -408.409 1973.24 6.26629 -0.259473 0.561136 37.1916 11 101 2192 2138 1
21.5819 -9999.98 794.46 0.00205012 -1.30261 -0.0281735 36.8481 22 101 3000 2981 1
-9228.62 3851.32 542.862 -0.471052 0.196253 -0.0267344 36.9554 22 101 4267 4264 1
5690.06 8223.33 1751.3 2.13322 3.07877 0.271271 36.8586 22 101 11754 11697 1
-7193.73 6946.24 743.9 -0.916106 0.882981 -0.0378927 36.8249 22 101 12947 12945 1
-9913.82 1310.05 1756.6 -0.60576 0.0775219 0.0460995 37.0588 22 101 14298 14062 1
-4465.12 -8947.78 1394.3 -0.177564 -0.356316 0.0171371 36.6244 22 101 16944 16943 1
7855.78 6187.63 744.281 0.401082 0.3163 -0.0144207 36.8089 22 101 20615 20611 1
-5114.78 8592.96 112.471 -0.247181 0.414234 -0.0433278 36.9199 22 101 20735 20734 1
4487.33 8936.66 1690.39 1.03142 2.05402 0.155916 36.8081 22 101 25252 25251 1
8249.8 5651.62 492.263 0.421082 0.288234 -0.0270305 36.7639 22 102 1462 1461 1
-6118.01 -7910.12 1037.99 -0.257782 -0.330605 -0.000605455 36.9466 22 102 6005 6004 1
-9784.16 -2066.43 336.286 -0.364483 -0.0765943 -0.0273879 37.0048 22 102 6202 6201 1
2196.11 9755.88 770.043 0.13561 0.605374 -0.0168259 36.8159 22 102 9407 9330 1
8271.04 5620.49 532.632 0.421998 0.286988 -0.0259833 36.8566 22 102 10125 10124 1
-8912.63 -4534.87 341.717 -0.471142 -0.237831 -0.0374898 37.0106 22 102 15683 15645 1
-7594.25 6505.95 1184.85 -0.315674 0.273371 0.00583272 36.814 22 102 17385 17384 1
-9198.07 3923.72 36.8546 -1.50391 0.639079 -0.16531 37.0331 22 102 21270 21168 1
9114.12 4114.94 184.678 0.408095 0.185179 -0.0371232 36.9641 22 103 1743 1742 1
8329.11 5534.08 151.39 0.4239 0.281464 -0.0469779 36.9975 22 103 6645 6631 1
8356.1 -5493.23 1814.57 1.37261 -0.90304 0.127867 36.8695 22 103 7097 7047 1
-9428.43 -3332.37 1585.54 -0.264705 -0.0931473 0.0166728 36.847 22 103 9465 9407 1
-4038 9148.47 1738.91 -0.160678 0.360875 0.0270464 37.1422 22 103 10855 10827 1
-7758.19 6309.56 672.445 -0.406902 0.329883 -0.0182673 36.7227 22 103 11439 11330 1
3230.22 -9463.92 1979.88 0.104075 -0.29595 0.0293479 37.2944 22 103 13951 13906 1
1973.25 9803.38 1908.47 0.0760906 0.379947 0.0326721 37.0394 22 103 14230 14226 1
9589.06 2837.23 678.567 0.415885 0.122844 -0.0146608 36.7978 22 103 15386 15347 1
-8680.58 -4964.62 987.173 -4.32827 -2.47778 -0.0173698 36.7645 22 103 17589 17562 1
-4515.64 -8922.39 1980.52 -0.154146 -0.300443 0.0317784 37.0331 22 103 18035 18032 1
781.669 9969.4 1777.66 0.0264284 0.346077 0.0255284 37.0225 22 103 18037 18032 1
4004.88 -9163.02 1063.52 1.22369 -2.80891 0.00134344 36.827 22 103 23458 23457 1
9728.44 -2314.6 146.084 0.495345 -0.117148 -0.045052 36.9616 22 103 23881 23878 1
8162.12 5777.53 1386.75 0.699744 0.495885 0.0342972 36.6566 22 103 27460 27436 1
-2090.5 -9779.05 93.5519 -0.0976411 -0.456766 -0.0434162 36.8828 22 103 28351 28133 1
7186.12 -6954.11 627.848 4.64786 -4.48823 -0.24842 36.8139 22 104 2753 2752 1
8852.32 4651.5 868.324 1.21212 0.630207 -0.0253766 36.8301 22 104 3749 3625 1
-7318.1 6815.09 1443.13 -0.225301 0.213428 0.0134789 37.083 22 104 3928 3927 1
8237.3 -5669.82 181.833 2.0581 -1.41545 -0.21779 38.0097 22 104 4706 4638 1
-5440.56 -8390.49 719.896 -1.51981 -2.34303 -0.0994698 36.9412 22 104 11198 11197 1
4544.87 -8907.53 483.822 0.186245 -0.367109 -0.0212172 36.9597 22 104 16135 16123 1
-8515 5243.55 634.891 -0.560968 0.344856 -0.0238366 36.7189 22 104 19638 19615 1
-7968.25 6042.1 1098.38 -1.13398 0.859776 0.00817792 36.7976 22 104 20756 20640 1
-8528.2 5222.04 1750.19 -1.03958 0.636181 0.0862952 36.8824 22 104 20758 20640 1
9930.41 -1177.73 1192.58 1.31514 -0.155799 0.0203852 36.7984 22 105 3935 3880 1
5824.63 8128.57 986.561 1.1503 1.60893 -0.0130208 36.8556 22 105 6384 6283 1
5493.77 8355.75 339.827 0.167169 0.255297 -0.0205628 36.8898 22 105 10250 10145 1
-1227.07 9924.43 761.749 -0.0473895 0.370313 -0.0093421 36.7677 22 105 10870 10869 1
-9578.5 2872.7 976.187 -1.51613 0.454296 -0.0123209 36.8644 22 105 13874 13749 1
-2868.23 -9579.84 1259.51 -0.258945 -0.864682 0.0272291 36.6664 22 105 15061 14977 1
6945.3 -7194.64 1992.32 0.544512 -0.562981 0.0748801 37.1427 22 105 18968 18905 1
-9852.05 -1713.78 447.557 -0.992472 -0.170052 -0.0610031 36.9394 22 106 1797 1739 1
-4358.29 -9000.3 279.863 -0.187168 -0.379846 -0.0319215 37.1791 22 106 4075 3996 1
-9981.32 -610.877 1886.37 -0.837568 -0.0516908 0.0724719 36.876 22 106 5531 5399 1
-9992.96 375.223 873.532 -67.5919 2.48087 -1.28985 469.205 2112 106 7475 7409 1
9628.76 -2699.45 1933.87 1.06515 -0.29631 0.0965474 36.9994 22 106 8951 8892 1
7311.74 6821.91 1680.94 0.120388 0.112275 0.00990663 37.03 22 106 13484 13482 1
-9688.23 2477.54 792 -1.05702 0.269956 -0.02834 36.8785 22 106 17978 17977 1
-9846.2 1747.1 32.2062 -0.609868 0.104653 -0.0620428 36.8814 22 106 18990 18943 1
-1881.04 9821.49 66.8947 -0.0686542 0.354291 -0.0331096 36.7902 22 106 19100 19099 1
9668.06 -2555.13 1423.41 1.39045 -0.368717 0.0494822 39.0744 -11 106 19927 19926 1
6890.18 -7247.44 1318.98 0.569255 -0.599455 0.0224896 36.8536 22 106 20644 20592 1
7259.38 -6877.6 1124.21 1.01212 -0.962703 0.0158492 36.7512 22 106 23634 23633 1
-7137.08 7004.44 21.7503 -0.363163 0.356251 -0.0481444 36.8125 22 106 24867 24845 1
3529 9356.61 185.961 0.155638 0.421376 -0.0357435 38.0746 22 106 28452 28451 1
9960.08 892.652 503.452 1.32617 0.118924 -0.0759568 37.0068 22 106 28822 28817 1
9965 -835.966 1919.72 0.525538 -0.0439841 0.0495901 36.7839 22 106 29416 29415 1
5272.98 8496.81 409.776 0.436126 0.702345 -0.0485627 36.7457 22 106 30541 30516 1
-1756.56 -9844.52 1577.79 -0.233582 -1.30073 0.066295 36.9174 22 106 31168 30946 1
-5532.35 8330.25 1691.31 -0.441303 0.672655 0.0532957 36.9617 22 106 32805 32804 1
3292.2 9442.53 1042.45 0.193721 0.556465 0.00328613 36.6069 22 107 3058 1 1
-8628.01 -5055.43 1943.96 -0.439326 -0.257186 0.0443556 37.0824 22 107 5054 5051 1
7844 6202.56 157.587 5.18317 4.11625 -0.57481 36.9021 22 107 5399 5307 1
-9323.94 3614.45 1237.87 -3.13021 1.2149 0.0706691 36.8083 22 107 6438 6436 1
6537.11 7567.45 537.556 0.68358 0.789431 -0.0539737 36.9902 22 107 7991 7953 1
8612.83 5081.25 204.186 1.28795 0.759393 -0.13073 36.971 22 107 11087 10998 1
9974.68 711.223 1832.61 0.361578 0.0274133 0.0283004 37.0158 22 107 12945 12944 1
9846.33 1746.34 540.746 1.33733 0.239869 -0.0718494 36.9501 22 107 14501 14499 1
9897.63 1427.22 660.859 0.497739 0.0719612 -0.0186315 36.7763 22 107 15353 15352 1
988.131 9951.06 1509.02 0.16543 1.68421 0.0726389 38.5536 11 107 16192 16191 1
-3359.02 9418.97 48.8899 -0.381816 1.06647 -0.107409 36.8995 22 107 16842 16791 1
4095.1 9123.06 1001.82 0.195073 0.435736 -0.000968287 36.7632 22 107 20858 20062 1
-9812.65 -1926.63 944.618 -0.625166 -0.122458 -0.00202966 37.6413 22 107 22610 22532 1
-1462.66 9892.45 863.139 -0.0556521 0.396638 -0.00846092 37.0002 22 107 22831 22798 1
-8185.55 5744.28 1891.53 -6.80765 4.77743 0.719514 36.9317 22 107 23256 23235 1
-9933.68 1149.75 1119.78 -1.74535 0.204174 0.00852958 36.9467 22 107 31966 31934 1
-9987.47 500.531 1942.73 -0.508443 0.0247013 0.0446718 37.0609 22 108 2476 2464 1
9369.39 3494.92 1925.85 0.658292 0.245116 0.0632878 36.9458 22 108 3661 3649 1
-6199.81 7846.17 175.066 -0.316122 0.399181 -0.0429177 36.8517 22 108 4637 4636 1
9974.12 719.043 1187.49 0.509721 0.0356889 0.00557964 36.8785 22 108 5374 5371 1
-9851.61 -1716.33 337.146 -0.715659 -0.125326 -0.050219 36.8521 22 108 6731 6709 1
3204.41 9472.69 1334.1 0.164372 0.483635 0.0140999 36.8207 22 108 7992 7991 1
9197.75 3924.47 1648.21 36.4667 15.7328 2.4201 795.527 2112 108 10979 10874 1
8962.2 4436.11 1389.59 1.13021 0.5694 0.0453618 37.0051 22 108 11136 11013 1
1574.06 -9875.34 1805.14 0.0604868 -0.378772 0.031279 36.8202 22 108 11381 11361 1
3129.79 -9497.6 1325.28 1.08771 -3.30897 0.101349 36.9082 22 108 12649 12542 1
-4865.91 8736.3 1231.13 -0.204417 0.366835 0.00909921 36.6134 22 108 14869 14868 1
-3212.92 9469.8 468.49 -0.472005 1.40693 -0.0900206 36.9552 22 108 17331 17305 1
-5651.58 -8249.83 732.066 -0.288371 -0.421573 -0.0154443 36.849 22 108 17958 17944 1
-6545.48 7560.2 1374.07 -0.587409 0.683125 0.0294006 36.8312 22 108 19123 19092 1
-3759.63 9266.35 548.589 -0.510876 1.2572 -0.0697989 36.903 22 108 23208 23206 1
-5636.07 8260.43 681.204 -0.811752 1.18868 -0.0494395 36.7676 22 108 25494 25471 1
8968.78 -4422.77 1137.78 0.345724 -0.168235 0.00272648 37.0032 22 108 31011 31010 1
-8862.3 4632.46 76.2687 -1.34568 0.702 -0.144415 36.9372 22 109 3098 3070 1
9060.74 4231.2 1256.67 0.378711 0.175684 0.00749161 36.9963 22 109 4695 4694 1
8397.11 5430.34 1140.77 0.339295 0.218497 0.00281694 37.091 22 109 4853 4852 1
723.345 9973.8 1175.69 0.0385136 0.532854 0.00631473 36.8286 22 109 6828 6693 1
4670.94 8842.07 1588.94 0.237972 0.451252 0.029347 36.8283 22 109 9247 9246 1
-4658.43 -8848.67 438.43 -0.237972 -0.451252 -0.029347 36.8008 22 109 9248 9246 1
-8078.02 5894.53 1478.46 -0.279796 0.204808 0.0157064 36.81 22 109 10982 10954 1
-9251.83 3795.21 305.943 -1.42057 0.583915 -0.115821 36.9631 22 109 11410 11347 1
4885.74 -8725.22 955.968 0.512054 -0.913067 -0.00527843 36.6903 22 109 11984 11842 1
-4325.18 -9016.25 336.01 -0.220216 -0.459601 -0.0373081 36.9976 22 109 12281 12245 1
-8475.09 -5307.8 852.048 -0.357475 -0.223085 -0.00779573 36.8374 22 109 13517 13484 1
-3047.09 -9524.46 265.803 -0.11206 -0.353295 -0.0260669 36.7894 22 109 15487 15464 1
6950.3 -7189.81 1586.53 0.354807 -0.366635 0.0284748 36.8369 22 109 17389 17388 1
123.601 9999.24 1094.81 0.0134705 1.10465 0.00266501 36.9418 22 109 18974 18872 1
-9465.79 3224.71 1710.65 -0.239501 0.0831157 0.016917 36.9587 22 109 19487 19486 1
-7128.07 7013.6 800.956 -0.29002 0.287985 -0.00890052 36.9878 22 109 20142 20120 1
9040.23 -4274.84 1519.6 0.59593 -0.281872 0.0311443 36.8716 22 109 22545 22542 1
1773.08 9841.55 1529.18 0.0600494 0.322228 0.016413 36.9064 22 109 25843 25820 1
9812.34 1928.2 1540.66 0.441823 0.0869681 0.0220255 36.9196 22 109 28556 28287 1
6508.67 -7591.92 517.451 2.21535 -2.58065 -0.189226 36.9786 22 109 28645 28615 1
3600.52 9329.32 1972.19 0.132567 0.336118 0.0349242 37.0881 22 109 29430 29411 1
6945.87 7194.09 1670.25 0.328904 0.34134 0.0290983 36.9401 22 109 31027 30974 1
-3508.28 -9364.4 1086.12 -0.476944 -1.262 0.0024983 36.9763 22 109 31235 31221 1
-8776.93 4792.23 459.335 -0.921872 0.503655 -0.0491126 36.485 22 109 34117 34116 1
9867.55 -1622.19 1223.5 0.518224 -0.0892934 0.0113524 36.8574 22 109 34409 34342 1
-6632.63 -7483.87 1698.08 -0.294898 -0.331087 0.0276572 36.9993 22 109 36257 36256 1
4663.29 8846.11 438.918 0.23205 0.442548 -0.0310021 37.0111 22 109 36260 36256 1
6528.13 -7575.19 883.609 0.199905 -0.234275 -0.00387259 36.8848 22 109 36301 36300 1
8317.35 -5551.73 941.81 0.700082 -0.469093 -0.00620103 36.741 22 110 6494 6429 1
-5289.35 -8486.62 789.767 -0.870682 -1.39572 -0.0406026 36.937 22 110 8652 8650 1
-7193.74 6946.23 1380.97 -0.34712 0.33289 0.0164794 36.8183 22 110 8877 8876 1
-1981.93 9801.63 1279.46 -0.139854 0.695803 0.0173027 36.7957 22 110 9340 9046 1
-4345.56 9006.45 685.092 -0.231813 0.482374 -0.0194359 36.8186 22 110 9343 9046 1
872.85 -9961.83 1251.37 0.626583 -7.1851 0.15042 36.8115 22 111 2722 2721 1
-6795.86 -7335.95 557.187 -1.5701 -1.69756 -0.107769 36.7488 22 111 9660 9658 1
-9999.4 -109.489 1353.89 -3.09397 -0.0276826 0.0856562 36.8321 22 111 9722 9721 1
758.463 -9971.2 1494.12 0.0158577 -0.208585 0.0113935 36.9725 22 111 13357 13310 1
4412.78 -8973.7 691.734 2.20255 -4.47759 -0.174992 36.8409 22 111 17691 17657 1
9998.55 170.291 218.123 0.303442 0.00727955 -0.025325 37.0688 22 111 21997 21994 1
3046.93 -9524.5 1322.4 0.155942 -0.486456 0.0127519 36.9404 22 111 28556 28553 1
-449.143 9989.91 1400.11 -0.0174576 0.357027 0.0119814 36.9139 22 111 29483 29222 1
-6263.94 -7795.07 1566.37 -0.319348 -0.397983 0.0273261 36.8831 22 111 29671 29647 1
-6429.68 -7658.93 1319.8 -1.65447 -1.96961 0.066582 36.8809 22 111 35932 35862 1
-3261.56 -9453.16 1257.01 -0.16665 -0.482974 0.00915058 37.0004 22 112 2875 2874 1
2012.17 9795.47 204.568 0.0670664 0.319025 -0.02708 36.9609 22 112 3604 1 1
-9997.82 208.997 1554.86 -0.455227 0.00970945 0.0252076 36.7311 22 112 4960 4617 1
-7787.07 6273.88 657.711 -0.467591 0.376953 -0.0205195 36.6933 22 112 11033 10941 1
5238.2 8518.29 1470.21 1.63804 2.66076 0.12994 36.9089 22 112 11333 11332 1
8463.01 -5327.04 329.466 0.429612 -0.274155 -0.0373191 36.9334 22 112 11926 11925 1
1891.73 9819.44 822.312 0.104032 0.54275 -0.0123993 36.7495 22 112 12208 11586 1
9984.26 560.801 1645.76 0.271796 0.0161113 0.0176056 36.9199 22 112 14499 14498 1
2020.47 -9793.76 1725.45 0.390697 -1.88908 0.135214 36.8496 22 112 14541 14498 1
-7364.08 -6765.37 1598.91 -0.638466 -0.589528 0.0521633 36.853 22 112 18416 18415 1
-6581.72 7528.68 1222.47 -0.383859 0.433188 0.0150024 36.9866 22 112 18771 18770 1
-7049.98 -7092.09 1667.45 -0.493591 -0.49754 0.0423086 36.9516 22 112 22285 22121 1
9792.89 2024.69 1761.22 1.74735 0.356951 0.127123 36.9839 22 112 22476 22406 1
8973.2 -4413.8 270.422 0.431737 -0.212793 -0.0381003 36.9938 22 112 22502 22406 1
9994.5 -331.611 1378.74 0.667896 -0.024962 0.0266479 36.7636 22 112 23126 23125 1
-5098.77 8602.47 1486.44 -0.211712 0.354218 0.019948 36.8307 22 112 26962 26961 1
-9818.55 1896.31 1120.64 -0.503547 0.0954288 0.0033026 36.858 22 112 30337 30286 1
5998.68 -8000.99 812.038 0.587047 -0.784039 -0.0235943 36.8776 22 112 36300 36267 1
-9832.91 1820.39 1848.3 -0.535867 0.0995288 0.042126 37.0156 22 112 37679 37200 1
-8635.78 5042.15 854.813 -0.439705 0.256656 -0.00885249 37.9758 22 112 38087 37994 1
-6211.93 -7836.58 702.603 -0.317964 -0.399735 -0.015191 36.7167 22 112 39536 39535 1
-9309.18 3652.28 110.5 -0.470281 0.183906 -0.0454885 36.7896 22 112 39637 39166 1
6237.02 7816.62 622.145 1.59919 2.00705 -0.11592 36.8068 22 113 6506 6505 1
-9633.21 -2683.53 849.111 -0.398366 -0.113377 -0.00621074 36.8154 22 113 7395 7117 1
1377.02 -9904.74 885.217 0.0612737 -0.454277 -0.00481527 37.0247 22 113 10814 10776 1
-2804.1 -9598.8 1381.98 -0.695391 -2.39269 0.0753999 37.0901 22 113 11647 11620 1
9276.05 3735.63 625.43 0.47207 0.189332 -0.0200299 36.7486 22 113 12899 12898 1
312.25 9995.12 1366.78 0.0130684 0.479257 0.014208 36.8736 22 113 13239 13099 1
3926.9 9196.71 81.8079 0.170002 0.39806 -0.0427771 37.0539 22 113 13245 13244 1
-9978.97 -648.154 1612.2 -2.33878 -0.155207 0.130736 36.9097 22 113 14446 14382 1
-4890.3 8722.67 1921.86 -1.58336 2.81879 0.27608 37.0162 22 113 17997 17942 1
-7024.54 7117.29 1666.24 -2.4643 2.49074 0.206125 37.3136 -11 113 18375 18374 1
1641.69 -9864.32 1081.64 0.109119 -0.65631 0.00433979 36.8526 22 113 19826 19760 1
1968.37 -9804.36 1826.4 0.936377 -4.67604 0.355771 37.3103 -11 113 25313 25312 1
5817.15 8133.92 890.559 0.428272 0.60679 -0.0132077 36.9221 22 113 25659 25540 1
-9815.82 -1910.41 617.025 -1.30613 -0.254892 -0.0606946 36.9735 22 113 26332 26274 1
-3951.81 -9186.03 1900.92 -0.245872 -0.574092 0.0554583 36.8933 22 113 29679 29604 1
-9636.78 -2670.67 787.937 -0.429755 -0.12154 -0.0128039 37.015 22 114 2007 2006 1
-9268.77 -3753.65 574.373 -0.488254 -0.196618 -0.0240886 36.8362 22 114 2985 2876 1
-9729.54 -2309.97 798.447 -0.239965 -0.0558863 -0.00684952 36.9064 22 114 3555 2876 1
4740.14 -8805.17 1201.66 0.241862 -0.450035 0.0095203 36.7451 22 114 3647 3646 1
8084.09 5886.21 672.801 0.200202 0.145214 -0.00839687 36.6872 22 114 6870 6802 1
9465.73 -3224.91 1734.94 4.16279 -1.42296 0.288382 37.2827 -11 114 8691 8690 1
9892.07 1465.22 634.601 0.343794 0.0506905 -0.0139821 36.8133 22 114 12075 11908 1
9467.16 3220.7 542.322 6.16508 2.11037 -0.332921 36.8405 22 114 14311 14310 1
3128.33 -9498.08 1812.27 0.101367 -0.306947 0.0257657 36.897 22 114 15615 15569 1
-9956.8 -928.546 170.485 -1.50594 -0.140348 -0.136807 37.1074 22 114 24395 24367 1
5457.44 8379.52 404.509 0.30977 0.476398 -0.0380857 37.0001 22 114 24397 24396 1
-1638.56 9864.84 1419.93 -1.64933 9.88013 0.41275 36.7422 22 114 29504 29432 1
8666.61 -4988.97 1900.94 0.378093 -0.218825 0.0360061 37.0482 22 114 29606 29506 1
5308.42 -8474.71 1351 0.260665 -0.417694 0.0152776 36.8705 22 114 30255 30254 1
-5658.41 -8245.14 1190.08 -0.39726 -0.578262 0.0102546 36.8418 22 114 34908 34082 1
