# Det8
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
1.94174 0.995412 -7.9 15.1486 -8.4858 33.5546 3.68335 11 1 1 0 1 558.196 558.196 6093 
-2.3086 1.63031 -7.9 -7.27297 2.50407 46.6559 3.67982 11 2 1 0 1 371.172 371.172 4148 
-5.98721 1.0071 -7.9 -0.243913 -4.98805 7.85362 3.69162 11 3 1 0 1 316.51 316.51 3206 
9.3645 1.93401 -7.9 2.90172 -15.0472 954.479 3.67823 11 4 1 0 1 664.866 664.866 8564 
-4.38009 -1.12503 -7.9 15.0696 1.70882 315.366 3.6783 11 5 1 0 1 424.912 424.912 4616 
5.22829 12.4833 -7.9 -7.95017 -11.2133 141.834 3.67843 11 6 1 0 1 475.517 475.517 5178 
38.9499 0.83422 -7.9 0.331582 -0.106067 0.0292085 3.81512 22 7 1002 1 1 529.131 529.131 6641 
15.6304 -23.1151 -7.9 2.70101 -9.26978 4.76789 3.70887 -11 8 1067 1066 1 415.694 415.694 4312 
-3.98355 0.180107 -7.9 1.49142 15.1735 191.196 3.67832 11 9 1 0 1 388.661 388.661 4509 
4.63449 -1.60887 -7.9 -12.8827 31.9059 669.061 3.67827 11 10 1 0 1 561.048 561.048 5868 
-8.68719 60.321 -7.9 -0.176137 0.540167 0.843017 3.73119 22 11 1090 1 1 228.674 228.674 2625 
-12.87 -24.9333 -7.9 -0.208846 -0.170756 0.393339 3.74109 22 12 1036 1035 1 259.165 259.165 3027 
1.11006 75.1303 -7.9 0.0552938 -0.245085 0.061922 3.78947 22 13 1075 1 1 491.023 491.023 5157 
16.5459 23.9626 -7.9 1.21332 2.46247 10.3565 3.68567 22 14 1230 1 1 476.358 476.358 5207 
0.0756176 -14.1635 -7.9 35.3423 -12.5214 638.623 3.67828 11 15 1 0 1 516.215 516.215 5965 
57.0662 22.8399 -7.9 0.768724 -0.0688394 0.734026 3.7585 22 16 1251 1 1 446.891 446.891 4700 
-1.32212 -11.3851 -7.9 18.539 -6.92836 495.649 3.67826 11 17 1 0 1 359.325 359.325 3713 
-0.526488 9.22935 -7.9 -17.8233 -11.7216 571.025 3.67824 11 18 1 0 1 577.592 577.592 5738 
2.15424 -9.4799 -7.9 -24.3478 -5.10723 226.397 3.6784 11 19 1 0 1 345.132 345.132 4002 
-6.67211 6.71257 -7.9 3.38224 3.41203 5.04066 3.67852 11 20 1 0 1 606.506 606.506 6453 
-22.0032 -5.14358 -7.9 2.77001 0.373684 2.2841 3.69927 11 21 1252 1227 1 398.095 398.095 4223 
0.0383599 11.8656 -7.9 1.65266 -5.38506 7.36331 3.67912 -11 22 1057 1056 1 319.028 319.028 3717 
1.80755 0.325466 -7.9 -10.0125 -3.89005 17.9405 3.68016 11 23 1 0 1 464.406 464.406 4312 
-1.96247 4.4659 -7.9 11.2642 2.48138 1039.99 3.67822 11 24 1 0 1 473.336 473.336 5382 
-24.5739 33.6292 -7.9 -6.29155 -6.22044 7.98658 3.72022 11 25 1 0 1 321.964 321.964 3814 
5.82903 -3.6018 -7.9 0.431358 10.7711 406.936 3.67826 11 26 1 0 1 715.466 715.466 6757 
-4.53403 2.80702 -7.9 0.217318 -8.78987 642.765 3.67822 11 27 1 0 1 562.355 562.355 6394 
17.6285 5.93567 -7.9 0.467953 0.535422 0.905924 3.72725 22 28 1017 1 1 492.721 492.721 5965 
21.6207 -17.5107 -7.9 0.0934903 -0.595921 0.299633 3.76435 22 29 1029 1 1 223.917 223.917 2780 
8.11484 -76.7516 -7.9 0.333859 -0.684921 1.14664 3.80891 22 30 1062 1 1 399.158 399.158 5011 
4.85221 8.59568 -7.9 2.43968 3.41667 162.878 3.67824 11 31 1 0 1 607.856 607.856 6202 
-9.3512 -6.63519 -7.9 -7.01109 -0.679324 4.55587 3.68875 11 32 1 0 1 399.816 399.816 5236 
8.18055 -16.8722 -7.9 0.923166 -1.60674 1.23694 3.71417 22 33 1042 1 1 207.71 207.71 2850 
22.4175 23.8445 -7.9 0.798949 1.00222 1.75107 3.7028 22 34 1011 1 1 412.597 412.597 4428 
-2.096 -10.524 -7.9 12.3278 -1.91849 62.0724 3.67845 11 35 1 0 1 559.563 559.563 5629 
-1.77115 -0.623999 -7.9 2.6202 3.80341 128.701 3.67824 11 36 1 0 1 280.912 280.912 3296 
-73.7143 3.65234 -7.9 -2.53985 0.30654 1.25071 3.82464 22 37 1075 1 1 585.879 585.879 6325 
-3.58263 1.57739 -7.9 1.074 6.57265 34.1996 3.67962 11 38 1 0 1 464.06 464.06 4984 
0.495176 -7.46192 -7.9 -7.217 0.526105 173.021 3.67824 11 39 1 0 1 737.475 737.475 7778 
-10.2922 10.0749 -7.9 -2.42964 8.81911 12.2162 3.6816 11 40 1 0 1 449.918 449.918 4827 
-16.738 60.5449 -7.9 -0.425707 1.1044 1.31311 3.76263 22 41 1098 1 1 446.141 446.141 4478 
-1.94424 -0.043734 -7.9 -1.25992 -0.843181 15.5843 3.67892 22 42 1001 1 1 399.135 399.135 4096 
58.4205 40.967 -7.9 0.591536 0.299056 0.55541 3.766 22 43 1001 1 1 356.019 356.019 3515 
-6.59702 -0.588926 -7.9 20.037 -0.437019 11.9676 3.68418 11 44 1 0 1 511.179 511.179 5051 
2.01718 -2.87565 -7.9 -2.8798 -0.0573607 71.827 3.6783 -11 45 1015 1014 1 654.715 654.715 7196 
13.252 6.35517 -7.9 -1.75406 19.9081 806.438 3.67823 11 46 1 0 1 300.639 300.639 2974 
5.51704 -1.65184 -7.9 -1.86632 1.47035 1368.13 3.67821 11 47 1 0 1 241.511 241.511 3010 
-5.10349 -3.89111 -7.9 -0.286385 -0.0989359 0.411479 3.76738 22 48 1052 1051 1 490.087 490.087 5504 
-8.19642 -10.6257 -7.9 2.65909 -3.9772 7.81062 3.68253 11 49 1 0 1 238.582 238.582 2611 
12.5241 -1.64583 -7.9 -2.07182 -3.04483 5.93313 3.69595 22 50 1023 1 1 557.279 557.279 6243 
0.939577 3.04725 -7.9 3.42186 3.6862 162.752 3.6784 11 51 1 0 1 596.999 596.999 6583 
-8.22307 21.3535 -7.9 -0.844359 1.55567 4.46232 3.68758 22 52 1001 1 1 359.185 359.185 4295 
-7.30915 -4.09295 -7.9 4.70944 -18.944 1374.71 3.67822 11 53 1 0 1 208.023 208.023 2206 
3.52006 -2.08407 -7.9 -1.45993 3.68191 40.5381 3.67842 11 54 1 0 1 397.464 397.464 5232 
7.71107 -9.99345 -7.9 -8.09595 -5.31146 51.6383 3.67977 11 55 1 0 1 358.132 358.132 4167 
1.09533 5.25024 -7.9 0.820344 -4.04495 98.512 3.67824 11 56 1 0 1 532.55 532.55 6055 
11.8933 7.59442 -7.9 5.73651 -10.0711 229.249 3.67826 11 57 1 0 1 480.588 480.588 5347 
2.54312 -13.2193 -7.9 -15.8696 23.1935 1059.2 3.67823 11 58 1 0 1 416.266 416.266 4192 
2.19637 1.13137 -7.9 2.74412 5.93569 14.3853 3.67915 11 59 1 0 1 503.54 503.54 5495 
-6.33066 -74.059 -7.9 -0.0505471 -0.762421 0.267306 3.93789 22 60 1001 1 1 910.639 910.639 10242 
0.301591 11.4949 -7.9 -0.647167 3.75864 15.211 3.68586 22 61 1031 1 1 408.628 408.628 4595 
4.17335 -11.3784 -7.9 -3.12738 9.2725 173.789 3.67833 11 62 1 0 1 431.251 431.251 4358 
2.46832 0.0568544 -7.9 -6.19615 9.61427 57.1066 3.679 11 63 1 0 1 173.12 173.12 1540 
3.54826 -6.27543 -7.9 -60.2286 -8.33644 411.964 3.67832 11 64 1 0 1 625.373 625.373 6523 
5.01599 -0.355604 -7.9 6.27905 11.6815 182.341 3.67826 11 65 1 0 1 735.554 735.554 7892 
8.71701 2.26498 -7.9 16.9983 10.2142 159.136 3.67857 11 66 1 0 1 550.456 550.456 6405 
28.9064 11.026 -7.9 0.336426 0.0884364 0.35234 3.71353 22 67 1219 1218 1 431.612 431.612 4952 
9.60265 -3.58707 -7.9 4.04074 -2.8866 27.407 3.68026 22 68 1001 1 1 393.364 393.364 4046 
10.5181 5.65423 -7.9 1.16868 40.0128 1120.22 3.67824 11 69 1 0 1 407.009 407.009 4463 
-1.54485 2.63103 -7.9 -22.0239 -5.87546 237.25 3.67849 11 70 1 0 1 622.115 622.115 7463 
-0.63 12.8055 -7.9 -0.116691 -0.116704 0.458702 3.69028 22 71 1074 1 1 632.227 632.227 7250 
-0.466415 2.11396 -7.9 18.5178 -3.43002 370.624 3.67825 11 72 1 0 1 386.347 386.347 3370 
2.16476 1.98827 -7.9 -17.1852 15.7239 1872.67 3.67822 11 73 1 0 1 421.475 421.475 4288 
-30.334 -22.781 -7.9 -0.0899485 -0.421153 0.275062 3.76756 22 74 1003 1002 1 466.366 466.366 5497 
6.59906 4.81212 -7.9 18.5479 1.45014 74.9824 3.679 11 75 1 0 1 546.076 546.076 5755 
