# Det2
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
-6.25944 -0.106223 -7.9 -3.83369 0.990729 1887.63 3.36199 11 1 1 0 1 25.5404 25.5404 231 
-0.511153 6.07476 -7.9 5.38265 -17.0169 2097.21 3.36199 11 2 1 0 1 28.4869 28.4869 217 
4.62716 -1.3312 -7.9 48.9324 16.1567 1187.27 3.36202 11 3 1 0 1 18.884 18.884 296 
9.63586 2.47982 -7.9 8.67022 -7.07039 3819.88 3.36199 11 4 1 0 1 118.845 118.845 992 
-4.63541 -2.16494 -7.9 1.83779 -0.710662 2330.36 3.36199 11 5 1 0 1 50.9184 50.9184 376 
5.59263 14.0197 -7.9 -7.37984 3.06545 4821.93 3.36199 11 6 1 0 1 7.87644 7.87644 121 
0.489651 14.3188 -7.9 -5.65476 0.780693 5258.79 3.36199 11 7 1 0 1 66.9823 66.9823 745 
11.047 -2.6391 -7.9 4.23907 -3.33155 9329.94 3.36199 11 8 1 0 1 40.6918 40.6918 321 
-3.8854 -1.51109 -7.9 -6.01567 10.4141 1908.09 3.36199 11 9 1 0 1 9.13159 9.13159 99 
5.16089 -2.63366 -7.9 -7.22404 -0.620041 9971.03 3.36199 11 10 1 0 1 25.6801 25.6801 275 
6.59332 10.5361 -7.9 -16.0641 0.736026 86.3937 3.36202 11 11 1 0 1 66.6619 66.6619 476 
-2.36319 4.28 -7.9 2.1952 -1.49773 362.397 3.36199 11 12 1 0 1 40.1436 40.1436 294 
10.1106 4.35214 -7.9 3.08747 -4.88118 2878.84 3.36199 11 13 1 0 1 12.877 12.877 80 
8.95118 8.16853 -7.9 -2.9615 -3.6193 6179.83 3.36199 11 14 1 0 1 8.96508 8.96508 89 
-0.427581 -13.3603 -7.9 3.46982 -7.42551 7349.18 3.36199 11 15 1 0 1 39.4459 39.4459 476 
4.17612 5.65378 -7.9 1.70162 0.248328 139.055 3.36199 11 16 1 0 1 99.1525 99.1525 779 
-2.38691 -10.9586 -7.9 5.22768 -11.082 9856.77 3.36199 11 17 1 0 1 8.26069 8.26069 85 
-0.154358 9.95107 -7.9 -3.36699 1.65101 6796.69 3.36199 11 18 1 0 1 31.4807 31.4807 241 
3.87709 -9.02088 -7.9 -4.90204 3.65365 6803.41 3.36199 11 19 1 0 1 85.3455 85.3455 770 
-5.24333 5.89976 -7.9 -1.3663 -4.72891 3568.19 3.36199 11 20 1 0 1 40.5587 40.5587 585 
4.33293 -3.96963 -7.9 3.3905 2.18947 1438.64 3.36199 11 21 1 0 1 14.7178 14.7178 235 
-3.86439 12.7611 -7.9 -17.3212 7.24883 8865.69 3.36199 11 22 1 0 1 63.0449 63.0449 539 
7.02117 2.76047 -7.9 2.91085 10.6305 7448.81 3.36199 11 23 1 0 1 14.3413 14.3413 164 
-2.10896 4.26773 -7.9 -2.00234 0.654062 7578.49 3.36199 11 24 1 0 1 46.0652 46.0652 527 
-8.1686 2.00878 -7.9 1.11621 -0.632 5828.17 3.36199 11 25 1 0 1 27.4801 27.4801 200 
5.55514 -4.6525 -7.9 0.432822 -0.516168 9859.5 3.36199 11 26 1 0 1 15.6508 15.6508 97 
-4.60333 3.08653 -7.9 14.2955 6.06591 9036.03 3.36199 11 27 1 0 1 8.17648 8.17648 118 
