# Det6
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
-5.54741 2.07246 -7.9 18.153 4.46108 222.68 3.57308 11 1 1 0 1 310.701 310.701 3912 
-1.6214 1.49262 -7.9 -5.52394 -5.36336 72.2369 3.57371 11 2 1 0 1 145.75 145.75 1543 
5.52063 1.08028 -7.9 4.20525 15.4393 253.806 3.57317 11 3 1 0 1 168.013 168.013 1599 
9.40756 2.29454 -7.9 -6.5513 -4.70343 1210.03 3.57281 11 4 1 0 1 722.342 722.342 7555 
-4.87117 -2.0942 -7.9 -6.16537 3.89356 608.663 3.57282 11 5 1 0 1 235.361 235.361 2469 
6.13789 13.6985 -7.9 -2.41695 -15.2142 432.512 3.57284 11 6 1 0 1 234.068 234.068 2254 
0.271458 14.213 -7.9 -6.4154 -1.66592 1171.51 3.57281 11 7 1 0 1 555.657 555.657 5224 
14.7317 0.393152 -7.9 6.80237 0.818659 -1.1079 3.58006 11 8 1 0 1 260.974 260.974 2831 
-4.55608 -0.709308 -7.9 -1.31485 2.04241 259.574 3.57284 11 9 1 0 1 309.694 309.694 3037 
4.94958 -2.44239 -7.9 -12.818 26.5338 2028.55 3.57281 11 10 1 0 1 392.651 392.651 3814 
-7.73849 28.8426 -7.9 -0.462357 0.418565 1.26841 3.593 22 11 1036 1 1 193.886 193.886 2084 
20.2535 11.9585 -7.9 0.0143985 -0.189768 0.199342 3.63332 22 12 1001 1 1 165.71 165.71 1987 
37.7199 44.373 -7.9 0.326185 0.32912 0.276754 3.6763 22 13 1048 1 1 255.453 255.453 2429 
26.0946 8.06525 -7.9 0.296759 0.0142298 0.456947 3.58778 22 14 1149 1 1 286.539 286.539 2777 
-0.464717 -13.4615 -7.9 -10.7148 -15.8368 963.209 3.57281 11 15 1 0 1 342.62 342.62 3828 
24.8948 25.0323 -7.9 -8.59533 -4.3305 8.82268 3.60877 11 16 1 0 1 334.572 334.572 3570 
-2.15397 -11.2246 -7.9 11.2741 -3.83696 1110.84 3.57281 11 17 1 0 1 158.582 158.582 1602 
-0.176727 9.61967 -7.9 -3.17125 -17.9135 1858.61 3.57281 11 18 1 0 1 383.667 383.667 3885 
3.71226 -9.20837 -7.9 -26.2723 -24.3709 1811.16 3.57281 11 19 1 0 1 234.159 234.159 2515 
-5.17176 5.69085 -7.9 0.484408 -1.98141 208.837 3.57281 11 20 1 0 1 263.24 263.24 2706 
50.5402 57.4337 -7.9 0.153671 0.780095 0.442981 3.74665 22 21 1017 1 1 179.227 179.227 2209 
-2.67781 13.1676 -7.9 14.7356 10.3709 387.085 3.57291 11 22 1 0 1 321.049 321.049 3184 
6.31868 3.36959 -7.9 -3.3063 5.09707 57.2301 3.5729 11 23 1 0 1 215.179 215.179 2508 
-2.14433 4.28762 -7.9 -11.0132 2.59103 1483.61 3.57281 11 24 1 0 1 483.096 483.096 4916 
-10.3138 14.9188 -7.9 1.3633 23.6712 43.2435 3.57981 11 25 1 0 1 255.07 255.07 2658 
5.59389 -4.35759 -7.9 2.6109 13.2211 1035.86 3.57281 11 26 1 0 1 306.87 306.87 3022 
-4.61221 3.2369 -7.9 3.45869 -6.89548 1246.8 3.57281 11 27 1 0 1 329.56 329.56 3327 
-2.72456 -8.38308 -7.9 3.58273 -7.86743 7.03368 3.57486 11 28 1 0 1 379.163 379.163 3785 
5.15012 -3.96286 -7.9 16.7651 -15.1637 264.831 3.57313 11 29 1 0 1 225.29 225.29 2131 
-1.36409 -19.8534 -7.9 5.27523 -10.2419 12.1193 3.5803 11 30 1 0 1 338.69 338.69 4111 
4.29916 8.74833 -7.9 8.03558 -0.972134 759.519 3.57281 11 31 1 0 1 355.186 355.186 3511 
-4.30213 4.37071 -7.9 -3.55244 -5.03059 77.0279 3.57287 11 32 1 0 1 347.059 347.059 4298 
4.15665 2.80302 -7.9 -1.03056 -9.17713 44.0476 3.57378 11 33 1 0 1 209.226 209.226 2463 
7.9347 6.79029 -7.9 1.53683 -2.82908 6.05641 3.57307 11 34 1 0 1 295.201 295.201 3044 
-3.83908 -9.84703 -7.9 7.20697 -14.4916 555.691 3.57282 11 35 1 0 1 530.748 530.748 5274 
-1.92908 -0.271061 -7.9 4.09088 -15.0887 893.121 3.57281 11 36 1 0 1 244.023 244.023 2498 
-7.24813 -4.05465 -7.9 -23.308 -3.20097 5.89818 3.57774 11 37 1 0 1 369.808 369.808 3837 
-0.319179 0.369188 -7.9 -12.0002 8.1638 104.207 3.57295 11 38 1 0 1 290.62 290.62 3107 
0.306627 -7.16762 -7.9 13.9745 5.68027 618.458 3.57281 11 39 1 0 1 450.825 450.825 4024 
-7.35002 5.1171 -7.9 -3.59396 1.70018 42.4395 3.57331 11 40 1 0 1 266.811 266.811 3238 
-6.49339 33.9675 -7.9 -0.425707 1.1044 1.31311 3.62073 22 41 1098 1 1 312.237 312.237 3962 
0.548152 1.78715 -7.9 -8.40705 -0.769409 115.586 3.573 11 42 1 0 1 267.894 267.894 2854 
24.7651 23.9523 -7.9 0.591536 0.299056 0.55541 3.60188 22 43 1001 1 1 108.159 108.159 1167 
-9.34464 2.66848 -7.9 -16.2779 -10.4385 117.71 3.57314 11 44 1 0 1 242.203 242.203 2231 
1.21264 -3.7543 -7.9 0.170176 1.90874 179.873 3.57281 11 45 1 0 1 379.416 379.416 3372 
13.437 5.89291 -7.9 -6.64845 18.6884 1573.02 3.57281 11 46 1 0 1 181.785 181.785 1971 
