# Det11
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
-1.10242 9.72832 -7.9 -0.200219 0.315223 0.255934 3.8865 22 1 1051 1 1 815.3 815.3 8801 
-15.9351 25.4145 -7.9 0.0294616 1.01939 1.48963 3.88057 22 2 1095 1 1 482.253 482.253 4944 
-55.4586 -13.2207 -7.9 -2.60171 -0.792256 2.58728 3.92456 22 3 1108 1 1 375.496 375.496 4551 
9.87305 0.816922 -7.9 -1.56024 -2.05999 232.562 3.83641 11 4 1 0 1 639.742 639.742 7746 
1.03426 -3.37175 -7.9 2.51376 -7.43292 19.1978 3.83824 11 5 1 0 1 472.304 472.304 5135 
5.14515 8.56255 -7.9 16.628 -4.75317 80.5575 3.83799 11 6 1 0 1 820.552 820.552 8069 
-4.87015 6.76971 -7.9 -1.50099 -3.26156 26.4896 3.83852 22 7 1028 1 1 529.183 529.183 6057 
8.33312 1.98317 -7.9 -0.758493 1.42106 28.635 3.83681 22 8 1430 1 1 593.858 593.858 6629 
10.7596 5.50879 -7.9 19.9914 8.15989 35.6107 3.84786 22 9 1002 1 1 593.008 593.008 7030 
4.77062 -2.67365 -7.9 9.48587 -17.8288 72.2362 3.83718 11 10 1 0 1 625.574 625.574 7020 
-9.1596 -45.6295 -7.9 -0.406138 -1.51778 2.904 3.88762 22 11 1340 1338 1 234.43 234.43 2608 
18.449 28.4575 -7.9 4.55415 5.73524 30.6232 3.8487 22 12 1448 1 1 646.157 646.157 6761 
4.34954 0.747763 -7.9 -0.27111 -0.168848 6.53837 3.83688 22 13 1415 1 1 750.433 750.433 7924 
22.099 35.2329 -7.9 1.21332 2.46247 10.3565 3.84924 22 14 1230 1 1 531.015 531.015 6296 
2.55329 -14.7052 -7.9 20.7912 -4.70546 409.507 3.83663 11 15 1 0 1 441.927 441.927 5254 
38.2534 88.6306 -7.9 0.253156 0.718876 0.965371 3.93158 22 16 1361 1 1 637.897 637.897 7613 
0.445628 -13.506 -7.9 11.3291 -13.7225 255.155 3.83665 22 17 1090 1 1 436.23 436.23 4934 
-1.73474 13.6203 -7.9 2.14453 2.04095 26.0769 3.83813 11 18 1 0 1 883.045 883.045 9291 
-2.05039 -14.0449 -7.9 -4.01929 -11.3985 146.522 3.83806 11 19 1 0 1 432.955 432.955 5358 
-6.33114 6.54574 -7.9 -0.219366 0.0411506 0.459679 3.86158 22 20 1091 1088 1 668.236 668.236 7228 
-43.1739 -11.9612 -7.9 -3.90607 -1.61774 8.409 3.87313 22 21 1264 1252 1 635.836 635.836 6736 
7.95112 -55.0528 -7.9 0.156664 -1.21524 0.857747 3.95322 22 22 1113 1057 1 471.122 471.122 5470 
-56.9929 -8.63227 -7.9 -0.641202 -0.0978548 0.508169 3.93411 22 23 1110 1 1 529.347 529.347 5640 
-23.9742 -47.2747 -7.9 -0.0605951 -0.29874 0.496176 4.01084 22 24 1048 1047 1 566.755 566.755 6235 
-12.0846 67.2299 -7.9 -0.05508 1.58594 2.37847 3.89591 22 25 1403 1 1 406.522 406.522 4130 
6.96023 -8.81883 -7.9 2.98131 -7.04292 25.4375 3.83913 11 26 1 0 1 705.947 705.947 8200 
-3.29435 7.97041 -7.9 8.35608 12.2145 44.4862 3.83835 11 27 1 0 1 683.065 683.065 7705 
42.1128 33.9502 -7.9 0.467953 0.535422 0.905924 3.92824 22 28 1017 1 1 625.298 625.298 7874 
26.7109 -5.27677 -7.9 0.0646291 0.245557 0.32317 3.8521 22 29 1257 1235 1 576.379 576.379 6270 
-3.86338 -15.1468 -7.9 0.378886 0.0794847 1.35235 3.84408 22 30 1346 1304 1 574.547 574.547 6602 
6.29495 4.91974 -7.9 11.2043 5.14165 33.4804 3.83798 11 31 1 0 1 742.622 742.622 7490 
7.0005 -9.09611 -7.9 0.189104 -0.188208 1.09839 3.84333 22 32 1191 1 1 534.501 534.501 5881 
43.5566 -78.4432 -7.9 0.923166 -1.60674 1.23694 3.99896 22 33 1042 1 1 476.884 476.884 5161 
34.5339 25.7549 -7.9 0.381256 0.250297 0.987888 3.85994 22 34 1059 1 1 599.235 599.235 6081 
-6.54883 -23.6021 -7.9 -0.678593 -1.76 3.48751 3.84555 22 35 1075 1 1 689.404 689.404 8103 
1.78683 1.26295 -7.9 5.2472 2.75568 68.9647 3.83691 22 36 1144 1 1 536.917 536.917 6035 
-5.48098 -2.78659 -7.9 7.0338 -0.167665 423.052 3.83637 22 37 1216 1 1 431.924 431.924 5658 
1.42257 6.27507 -7.9 0.148072 0.0834215 0.641467 3.84939 22 38 1029 1 1 723.499 723.499 8432 
-3.762 -6.53204 -7.9 1.63078 1.10167 2.67421 3.83404 11 39 1 0 1 647.736 647.736 8069 
61.7971 0.71407 -7.9 0.2308 0.108014 0.330155 4.05366 22 40 1023 1002 1 603.71 603.71 7263 
-1.15903 -15.1413 -7.9 -0.521375 -0.635624 6.62693 3.83957 22 41 1134 1 1 574.785 574.785 7081 
-5.77631 -2.60829 -7.9 -1.25992 -0.843181 15.5843 3.83777 22 42 1001 1 1 624.326 624.326 6859 
16.1394 20.5685 -7.9 0.139348 12.6421 19.9353 3.84423 -11 43 1509 1508 1 541.203 541.203 5498 
-36.0256 -9.87817 -7.9 -0.526233 -0.0860398 0.127164 4.37809 22 44 1179 1178 1 406.321 406.321 4872 
4.99664 33.7656 -7.9 -0.114642 0.361935 0.342024 3.92082 22 45 1016 1015 1 684.049 684.049 8337 
10.265 11.5728 -7.9 -1.22336 0.489486 21.4361 3.83851 11 46 1 0 1 522.163 522.163 6008 
-6.92023 -5.86124 -7.9 -0.81186 -0.364646 1.12881 3.85054 22 47 1063 1 1 498.186 498.186 5679 
