# Det0_6_8
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
1.62112 -0.740846 -5 -0.847445 -0.0436223 1.32933 3.64185 22 1 51274 51211 1 1.29805 1.29805 30 
2.07233 -2.77562 -5 0.140227 0.135192 0.184358 3.70404 22 3 8426 1 1 0 0 1 
5 -2.73498 3.52238 -0.339764 -0.0577601 0.0181434 3.753 22 7 36551 35770 1 0 0 2 
5 -3.38119 0.54964 -0.486018 -0.0904966 0.129295 3.8947 22 9 12152 12151 1 0 0 4 
5 -0.38363 -4.2659 -0.495133 0.124479 -0.0216319 3.76224 22 10 26606 26605 1 0 0 1 
4.61572 -5 3.18089 -1.18586 0.450658 -1.2526 3.97724 22 17 19082 19034 1 0 0 2 
5 2.63468 2.55778 -0.324977 0.148561 -0.0611195 3.80454 22 19 2378 2169 1 0 0 1 
3.76575 -5 -1.45378 -0.487249 0.117495 0.0995129 3.7151 22 20 15023 15022 1 0 0 1 
5 2.5632 -4.0568 -0.222366 -0.00206306 -0.187273 3.86989 22 22 24647 22258 1 0 0 1 
0.672921 4.14633 5 0.112975 0.190102 -0.39958 3.89768 22 23 31130 31129 1 0 0 1 
3.75207 -3.28318 -5 -0.0409028 -0.409408 0.362389 3.67443 22 24 46063 46027 1 0 0 1 
5 4.92045 1.96864 -0.182288 -0.275556 -0.271839 4.28607 22 25 4100 4062 1 0.427404 0.427404 27 
1.14405 0.523814 5 -0.321191 0.0359587 -0.395807 4.17111 22 26 10797 10796 1 0 0 1 
5 -3.3913 0.772742 -0.416652 -0.121323 -0.050366 3.83369 22 27 4944 4943 1 0.436402 0.436402 27 
-2.17963 -5 2.19461 -0.195022 0.255686 -0.292154 3.97914 22 28 4772 4771 1 0 0 1 
5 -3.79861 3.98894 -4.02927 0.637263 3.89963 3.68141 22 29 23710 23684 1 0 0 3 
5 1.13307 2.22122 -1.08633 -0.0978308 -1.43994 4.05477 22 31 49190 49005 1 0 0 1 
5 -0.0444929 0.564161 -0.414154 0.0678649 0.126951 3.73308 22 33 12974 12973 1 0.151612 0.151612 3 
5 -4.46606 -0.00862654 -1.05689 -0.0199896 -0.111534 3.76732 22 34 19972 19940 1 0 0 1 
5 -4.65055 1.50604 -0.388917 0.337087 -0.9289 4.42113 22 35 21797 21724 1 0 0 2 
0.741193 2.67622 5 -0.26001 0.270215 -0.347129 3.92511 22 36 19755 19754 1 0 0 1 
4.99719 4.72503 5 0.0565613 0.0693939 -0.138816 3.73231 22 37 33412 33411 1 0 0 1 
5 -3.71143 4.20882 -0.330881 0.0319161 -0.187231 3.90244 22 38 34269 34268 1 0 0 2 
3.58031 3.72042 5 -0.211639 0.0865476 -0.282153 4.07077 22 39 21456 21363 1 0 0 1 
5 0.870611 2.97933 -0.227266 0.0818022 -0.114139 3.80806 22 40 11934 11730 1 0.266835 0.266835 18 
5 -3.97375 1.46981 -0.263318 0.0325017 0.0021284 3.74371 22 42 20679 20676 1 0 0 3 
5 -2.52084 1.90879 -1.04804 -0.0255655 -0.0253706 3.8218 22 43 19966 19965 1 0 0 1 
-1.55705 -4.20277 5 -0.159512 0.325214 -0.131798 4.46678 22 46 24748 24721 1 0 0 1 
0.210884 -2.16514 5 -0.175407 -0.0531164 -0.344802 3.97672 22 47 9402 9374 1 0 0 3 
5 -3.48471 3.47739 -0.268422 -0.090299 0.0115957 3.8562 22 50 20007 20006 1 0 0 1 
2.336 0.468616 5 -3.26105 -0.698837 -1.26496 3.90394 22 52 32351 32350 1 0 0 1 
-4.16307 2.53002 5 -0.215884 0.393561 -0.859573 4.45025 22 55 7023 7022 1 0 0 3 
4.50351 -3.39457 5 -0.188458 -0.121652 -0.539806 4.00119 22 56 29384 29322 1 0 0 2 
5 -0.235463 -4.43415 -0.284835 0.100499 -0.229254 3.86538 22 61 27260 27240 1 0 0 1 
5 1.96293 -0.165033 -0.863278 0.43572 0.475158 3.71832 22 62 51673 51671 1 0 0 1 
2.9592 5 -4.36623 -0.273313 -0.203876 0.135152 3.73198 22 65 19483 19482 1 0 0 3 
5 -4.302 -2.77874 -0.283351 0.126343 -0.266755 4.04956 22 66 14937 14903 1 0 0 1 
-0.539659 5 -4.2762 -0.265425 -0.279279 -0.0182959 3.78553 22 68 57515 57488 1 0 0 1 
5 3.6877 -0.773121 -0.436828 0.0474872 -0.075556 3.86168 22 73 17243 17240 1 0 0 1 
5 4.39437 -1.95116 -0.306091 0.160614 -0.0847117 3.93942 22 75 20662 20660 1 0 0 2 
5 -2.15364 2.85443 -0.751637 -0.0466711 0.614649 3.67181 22 77 27407 27306 1 0 0 1 
5 0.660543 1.07136 -0.0836754 0.0188371 0.233079 3.71709 22 78 48318 40179 1 0 0 1 
5 4.38206 3.54215 -0.386406 0.255821 -0.215327 3.82442 22 79 38950 38949 1 0 0 1 
5 -4.96732 -4.46852 -0.357196 -0.0323744 -0.136437 3.75987 22 81 9286 9285 1 0.0607236 0.0607236 4 
5 -4.01683 1.14137 -3.48158 0.473019 1.62533 3.70219 22 82 16597 16437 1 0 0 1 
5 -3.01941 -1.65281 -0.492452 0.0214741 0.134722 3.6845 22 85 24238 24235 1 0 0 1 
5 -2.69199 1.77132 -0.0183091 -0.0226923 0.00606308 3.73878 22 86 26290 26277 1 0.0296071 0.0296071 11 
5 -4.10356 0.130533 -0.305709 0.120634 0.391292 3.73542 22 87 21810 21752 1 0.318244 0.318244 3 
