# Det1_3_18
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
0.199869 -2.27893 -5 -0.855819 -0.758254 2.57364 3.95138 22 1 36809 36725 1 0 0 1 
5 2.93275 3.2835 -0.899796 -0.589211 2.17337 3.97867 22 2 11157 10212 1 0 0 1 
-1.88305 4.84357 -5 -2.6652 -0.320575 5.28777 3.9646 22 3 7389 7337 1 0.159888 0.159888 33 
5 -2.01064 0.504357 -0.602802 -0.339363 0.833477 3.99809 22 4 31488 31203 1 0 0 1 
5 3.4177 -1.84438 -0.492053 -0.0742487 0.11615 4.04328 22 5 6593 6592 1 1.45601 1.45601 49 
-1.3223 4.18606 5 -0.105536 0.00691012 -0.245161 4.0624 22 7 2719 2716 1 0.950463 0.950463 9 
5 2.58015 3.81662 -0.112753 -0.217208 -0.032956 4.06446 22 9 11824 11823 1 0 0 5 
-1.52527 -1.39702 -5 0.0382768 -0.183587 0.435397 3.99948 22 10 7031 6986 1 0 0 3 
-3.59323 5 -1.73133 -0.148462 -0.222684 -0.0279765 4.06485 22 11 7545 7527 1 0 0 2 
2.78466 0.509185 -5 -2.20537 -1.35239 0.920363 4.01044 22 12 12773 12642 1 0.268723 0.268723 5 
-1.90875 5 -0.698505 -0.0586786 -0.0942502 -0.171821 4.0929 22 13 33934 33922 1 0.20415 0.20415 27 
5 -4.89548 -4.3902 -0.139432 -0.232988 -0.0939797 4.12446 22 14 14390 14343 1 0 0 3 
5 -2.79832 -2.26066 -0.353877 -0.0138737 0.531456 3.98219 22 15 1955 1954 1 0.115802 0.115802 5 
5 1.8348 -2.66521 -0.33134 -0.490959 0.450527 4.01061 22 16 26363 26333 1 0 0 1 
5 -0.284612 -0.848758 -0.257883 0.0441508 -0.0249485 4.15936 22 17 15305 15304 1 0.248203 0.248203 29 
1.98616 5 2.22588 0.0777803 -0.441261 0.100442 4.04128 22 18 7286 3090 1 0 0 3 
5 -0.666344 -4.21899 -0.324105 -0.219368 0.00165528 4.06964 22 19 4000 2545 1 0.667822 0.667822 22 
0.72787 -0.0724993 -5 -2.14552 -1.67306 8.89978 3.94024 22 20 15298 14891 1 0.0752272 0.0752272 6 
5 -3.7075 -0.7107 -0.218435 -0.202551 -0.119522 4.13864 22 21 5188 4967 1 0.471097 0.471097 5 
0.0384007 5 -4.44491 -0.367882 -0.328043 0.134799 4.07637 22 22 10776 10775 1 0.0699384 0.0699384 6 
