# Det1
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
-6.23934 -0.103826 -80 -1.83838 -0.430078 10000.5 3.06879 11 1 1 0 1 3006.13 3006.13 27131 
-0.501679 6.07965 -80 -0.378364 0.764798 10000.5 3.06879 11 2 1 0 1 2780.11 2780.11 25193 
4.31962 -1.45529 -80 -0.800027 1.28164 10000.5 3.06879 11 3 1 0 1 2864.06 2864.06 27140 
9.61743 2.47592 -80 0.443134 1.7398 10000.5 3.06879 11 4 1 0 1 4375.23 4375.23 40765 
-4.66839 -2.12978 -80 2.73757 -0.887004 10000.5 3.06879 11 5 1 0 1 3298.25 3298.25 31461 
5.6006 14.0139 -80 -0.508425 -0.14073 10000.5 3.06879 11 6 1 0 1 2023.05 2023.05 18218 
0.501479 14.285 -80 0.276668 3.30248 10000.5 3.06879 11 7 1 0 1 3342.65 3342.65 30567 
11.031 -2.65238 -80 1.83729 1.64352 10000.5 3.06879 11 8 1 0 1 1977.52 1977.52 17293 
-3.88642 -1.53435 -80 -0.275122 -0.262711 10000.5 3.06879 11 9 1 0 1 3189.79 3189.79 29398 
5.15339 -2.6322 -80 1.16285 0.557275 10000.5 3.06879 11 10 1 0 1 1352.56 1352.56 12496 
6.57257 10.7039 -80 1.30199 -1.71052 10000.5 3.06879 11 11 1 0 1 3949.9 3949.9 35863 
-2.37465 4.28078 -80 1.54962 0.0123401 10000.5 3.06879 11 12 1 0 1 1393.31 1393.31 12851 
10.1126 4.35575 -80 -0.271702 0.462016 10000.5 3.06879 11 13 1 0 1 1107.79 1107.79 9211 
8.94954 8.16163 -80 0.213162 1.58276 10000.5 3.06879 11 14 1 0 1 2044.39 2044.39 18110 
-0.43044 -13.3626 -80 -0.431949 0.949105 10000.5 3.06879 11 15 1 0 1 2550.95 2550.95 23103 
4.18733 5.66431 -80 -0.305254 -1.25595 10000.5 3.06879 11 16 1 0 1 3594.15 3594.15 34029 
-2.41045 -10.9474 -80 1.64856 -0.230833 10000.5 3.06879 11 17 1 0 1 3191.03 3191.03 28908 
-0.159348 9.95369 -80 0.225959 -1.13194 10000.5 3.06879 11 18 1 0 1 2084.72 2084.72 18866 
3.88644 -9.01045 -80 -0.605359 -0.912573 10000.5 3.06879 11 19 1 0 1 4122.5 4122.5 39038 
-5.24957 5.9032 -80 -0.469492 0.511011 10000.5 3.06879 11 20 1 0 1 1860.23 1860.23 16630 
4.31703 -3.98565 -80 0.181764 -0.401715 10000.5 3.06879 11 21 1 0 1 1655.01 1655.01 13595 
-3.83626 12.7598 -80 -0.419417 1.25156 10000.5 3.06879 11 22 1 0 1 2883.65 2883.65 23348 
6.99749 2.74606 -80 2.19534 0.401954 10000.5 3.06879 11 23 1 0 1 3130.02 3130.02 28705 
-2.11632 4.25711 -80 0.66693 1.33785 10000.5 3.06879 11 24 1 0 1 2111.32 2111.32 19412 
-8.15761 2.011 -80 -1.26123 0.17215 10000.5 3.06879 11 25 1 0 1 3616.8 3616.8 31946 
5.56502 -4.63462 -80 -1.21268 -1.31046 10000.5 3.06879 11 26 1 0 1 2890.58 2890.58 26060 
