# Det2_0_4
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
-1.83558 2.35884 5 -0.293492 -0.422417 -0.598996 4.13108 22 7 27633 27595 1 0 0 1 
5 4.91383 4.8453 -0.553442 0.0451387 0.374784 3.80141 22 8 35552 35500 1 0 0 2 
-0.130338 1.8746 5 0.304487 -0.149107 -0.482523 4.2691 22 10 28481 28480 1 0 0 1 
-2.11952 5 3.15608 -0.116773 -0.13338 -0.148555 3.89514 22 19 32488 32487 1 0 0 1 
-0.971129 5 -3.25065 -0.406802 -0.142277 -0.0249959 3.78052 22 33 4883 4882 1 0.171623 0.171623 20 
3.7864 3.29283 5 -0.232172 -0.406568 -0.260864 4.79058 22 38 42443 42442 1 0 0 1 
5 0.401715 -4.38921 -0.194303 -0.331065 -0.0838653 3.6586 22 39 12063 1 1 0 0 1 
5 2.18057 1.78092 -0.161436 -0.196407 -0.17462 3.89452 22 43 6226 6112 1 0.307961 0.307961 28 
3.71954 5 4.31771 -0.270878 -0.412002 0.00206357 3.64736 22 45 30711 24471 1 0 0 1 
5 -4.66989 1.3858 -0.599602 -0.445531 -1.43122 4.17005 22 50 3038 2956 1 0 0 2 
0.607181 5 -4.50114 -0.311219 -0.319261 -0.24967 3.78622 22 54 49416 49385 1 0 0 2 
-4.01933 5 2.32731 -0.670563 -0.66867 -0.478615 3.73379 22 61 27511 27507 1 0 0 2 
-1.2074 -4.13695 5 -0.771359 -1.23883 -1.05936 3.86186 22 70 11646 11582 1 0 0 1 
2.86125 5 1.68109 -0.221836 -0.195437 -0.416789 4.06734 22 91 23597 23596 1 0 0 1 
5 -4.14346 -2.59351 -0.0956861 -0.279365 -0.305519 3.90286 22 93 20638 20637 1 0 0 1 
0.12934 5 -2.45498 -0.272425 -0.370297 -0.200914 3.71235 22 97 23305 23304 1 0 0 1 
4.01145 0.0394631 5 -0.164107 0.00529145 -0.137734 3.82604 22 98 56961 56836 1 0.213903 0.213903 23 
1.31547 5 -2.43888 -0.135244 -0.333519 -0.362759 3.86019 22 104 6250 6249 1 0 0 1 
0.0876736 5 0.10404 -0.0864082 -0.285325 0.0674206 3.61942 22 106 22316 1 1 0 0 1 
5 -3.79587 0.997692 -0.178739 -0.395605 -0.115364 5.04405 22 110 7847 7725 1 0 0 1 
-2.40911 5 -0.952757 -0.109598 -1.36311 -2.11179 3.99854 22 111 45859 45858 1 0 0 1 
-2.25836 1.07775 5 -0.343084 -0.718042 -0.99114 4.17617 22 112 9050 9021 1 0.849529 0.849529 2 
