# Det5_1_11
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
0.436319 0.921558 -5 0.014409 -0.283032 0.294323 3.7519 22 1 6321 6293 1 0.089519 0.089519 5 
-5 -3.55129 -0.619717 1.61073 -0.74725 -0.322629 3.79684 11 2 1003 1 1 1.36464 1.36464 1 
-0.240111 5 -4.69829 0.034682 -0.0667286 0.136895 3.855 22 3 42368 41095 1 0.155735 0.155735 29 
0.673702 5 4.1297 -0.192339 -0.679255 -0.0136931 3.84482 22 4 10038 10037 1 0.162246 0.162246 24 
-2.19348 5 1.97894 0.0242314 -0.34535 0.00714849 3.80239 22 5 8348 8347 1 0.71722 0.71722 8 
-0.409125 5 -1.75589 0.264964 -0.304209 -0.0747829 3.79872 22 9 41808 41263 1 0.194434 0.194434 3 
0.75825 5 2.72807 -0.150956 -0.904609 1.07193 3.7517 22 10 9436 9355 1 0.156297 0.156297 32 
4.67192 5 -0.208871 0.261034 -0.709757 -0.187784 3.9231 22 11 26795 26732 1 0 0 1 
1.40094 5 4.49728 -0.126404 -0.240502 0.15038 3.83622 22 14 17033 17005 1 0 0 2 
-5 -3.17977 -4.69389 0.144664 -0.482155 0.0878586 3.81757 22 15 12789 12763 1 0.236117 0.236117 37 
-4.37561 5 -0.865889 -0.116361 -0.515116 0.330157 3.77766 22 16 15826 15782 1 0 0 1 
-3.19599 5 0.251691 -0.0544398 -0.507643 -0.0213351 3.8085 22 17 13204 13203 1 0 0 3 
-1.7751 5 4.1133 -0.0400839 -0.505348 0.0643194 3.87245 22 18 31264 31234 1 0 0 2 
4.64575 5 3.74811 0.066845 -1.00074 -0.196912 3.82231 22 19 12838 12819 1 0.884731 0.884731 6 
-3.39341 5 -2.38788 -0.0524906 -0.496454 -0.175846 3.88697 22 20 2311 2299 1 0 0 1 
1.50929 5 -1.00216 0.0846261 -0.155721 0.339516 3.84081 22 21 26343 26342 1 0.382558 0.382558 26 
0.901334 5 4.38466 -0.0675565 -0.442474 0.1354 3.87266 22 24 42011 42009 1 0 0 1 
-3.52757 4.72208 -5 0.0678042 -1.02582 1.9688 3.73609 22 25 32794 32793 1 0 0 2 
-4.67524 5 4.8908 -0.120432 -0.377366 0.692287 3.74734 22 26 22975 22524 1 0.204866 0.204866 36 
0.10322 2.39107 -5 0.0998511 -0.371487 0.328653 3.73749 22 27 1028 1 1 0.27451 0.27451 4 
0.80884 5 4.47046 -0.295554 -1.23472 0.861411 3.76329 22 28 8277 8168 1 0.0663983 0.0663983 10 
2.22184 5 3.47969 -0.10727 -2.35404 1.25186 4.77906 22 29 21902 21849 1 1.73241 1.73241 5 
-1.15736 3.4684 -5 -0.100604 -0.436738 0.143609 3.72598 22 30 6359 6236 1 1.96351 1.96351 12 
2.40575 5 2.82423 0.00734849 -0.356201 0.00773395 3.93237 22 31 38399 38395 1 0 0 1 
0.874088 5 1.71806 0.0557636 -1.23217 -1.47123 4.11539 22 32 31092 30888 1 0 0 2 
-3.73468 5 -4.2567 -0.020299 -0.198017 -0.131195 3.78734 22 33 27984 27983 1 0 0 2 
-4.66087 4.63439 -5 -0.155525 -0.972073 1.33593 3.71089 22 35 12649 12456 1 0.406751 0.406751 24 
-1.42053 5 3.51967 -0.105603 -1.60211 0.692114 3.78713 22 36 30040 29999 1 0.158135 0.158135 20 
3.18811 -3.40403 5 0.13101 -0.449987 -0.203637 3.95685 22 37 9430 9429 1 0 0 2 
4.4038 1.82887 5 0.712898 -0.909209 -0.858171 3.96057 22 38 16632 16631 1 0 0 2 
-5 1.94623 4.87369 0.233001 0.126322 -0.155768 4.14335 22 39 17330 17312 1 0 0 4 
5 0.401495 2.15784 -0.0599225 -0.483607 -0.835809 3.97938 22 41 3106 3105 1 0.767495 0.767495 8 
3.07822 5 0.893456 0.0730995 -0.275261 0.317068 3.79869 22 42 5850 5849 1 0 0 1 
-3.83911 -2.77015 -5 -0.1373 -0.328015 0.210232 3.83554 22 43 17072 17071 1 0 0 1 
-5 2.72746 3.96718 0.0494709 -0.383987 -0.333507 4.07948 22 44 14030 14029 1 0.263433 0.263433 3 
3.72229 5 3.51174 0.42141 -3.55782 4.23368 3.74845 22 45 9147 8994 1 0.395617 0.395617 47 
1.1103 5 2.97289 -0.0744585 -0.218314 -0.0804025 3.94728 22 46 22774 22746 1 0.197534 0.197534 4 
-2.62426 5 -1.41973 0.548566 -2.44696 5.07118 3.75392 11 48 1 0 1 2.57765 2.57765 46 
0.546012 5 1.64715 -0.613116 -1.48665 1.68614 3.75751 22 50 26414 26388 1 0 0 2 
-0.518955 -2.02523 5 0.0843945 -0.272612 -0.423887 4.01098 22 51 8403 8402 1 0 0 2 
-4.19025 5 -0.634439 -0.0776781 -0.479962 -0.157233 3.92717 22 52 7937 7936 1 0.236332 0.236332 9 
-2.08224 0.646771 -5 0.526388 -3.06697 3.23933 3.73203 22 53 23600 23461 1 0 0 2 
-1.20436 5 -0.769635 0.0969659 -0.497041 -0.0683239 3.86746 22 54 4281 4280 1 0.00649664 0.00649664 5 
1.59072 5 3.76226 -0.0371913 -0.289359 -0.0565011 3.82886 22 55 4058 4057 1 0.0188422 0.0188422 4 
-1.75405 5 -0.886154 -0.111013 -1.01018 0.0179761 3.80791 22 56 27784 27783 1 0 0 1 
-1.57919 5 4.31001 -0.354102 -0.872983 1.61716 3.73781 22 58 9291 9183 1 0 0 5 
-2.82924 -4.70671 -5 0.48979 -0.454952 0.30977 3.7553 22 59 28802 28606 1 0 0 1 
0.930308 5 0.58505 0.0929889 -0.508259 0.0585421 3.77449 22 61 2640 2537 1 0.759014 0.759014 31 
1.85014 5 1.20897 -0.00118012 -0.265206 -0.0605595 3.83023 22 62 3341 3340 1 0 0 8 
1.43349 2.33199 -5 -0.0877786 -0.953981 0.613323 3.73546 22 64 1170 1149 1 0.679463 0.679463 39 
0.0820421 5 4.65449 -0.30694 -0.115982 -0.441911 3.84971 22 65 26833 26805 1 0.530814 0.530814 6 
-2.34364 5 -3.21423 0.131542 -0.0962673 -0.217552 4.08013 22 66 5680 5678 1 0.276532 0.276532 28 
4.97298 4.35028 -5 0.23456 -0.258271 0.530042 3.85639 22 67 2857 2828 1 0.327815 0.327815 5 
4.37088 4.38222 -5 0.322793 -0.845324 0.862074 3.77003 22 68 13292 13252 1 0.220566 0.220566 31 
-1.67488 4.5281 -5 -0.123069 -0.482749 0.113697 3.80268 22 69 11053 11052 1 0.121288 0.121288 5 
-0.202745 2.68025 5 -0.136251 -0.485012 -0.439755 4.03347 22 70 7553 7552 1 0.252627 0.252627 9 
-4.31965 5 -4.63511 0.209548 -0.205641 -0.0548705 4.14535 22 71 10591 10590 1 0 0 1 
1.40867 1.37816 5 0.0151843 0.122912 -0.146594 4.24155 22 72 13502 13501 1 0.191752 0.191752 15 
4.21454 5 2.41094 -0.142942 -0.321542 -0.0984602 3.81479 22 73 17124 16920 1 0.364993 0.364993 28 
-0.0420446 5 -2.94 0.311864 -1.88066 -0.449245 3.83505 22 74 19613 19525 1 0 0 1 
5 3.42624 3.47604 -0.0677303 -0.300744 0.0448571 3.8955 22 75 13249 13226 1 0.133832 0.133832 4 
-1.21206 -0.510306 -5 0.102783 -0.522889 0.701067 3.72799 22 76 30869 30532 1 0.218479 0.218479 31 
5 0.41668 3.43 -0.157647 -0.287964 -0.391592 4.18683 22 77 2409 2408 1 0.510756 0.510756 20 
1.30913 5 2.18817 0.087344 -1.17095 -0.342085 3.82845 22 78 3682 3646 1 0 0 4 
